epoch,step,train_reg_loss,val_reg_loss
0,5,,1.5582671165466309
0,5,6.341579914093018,
1,11,,0.023896317929029465
1,11,0.30862706899642944,
2,17,,0.12023723125457764
2,17,0.2330721765756607,
3,23,,0.02574528194963932
3,23,0.2663876712322235,
4,29,,0.08669045567512512
4,29,0.072123222053051,
5,35,,0.20948949456214905
5,35,0.049995459616184235,
6,41,,0.16935309767723083
6,41,0.06613779813051224,
7,47,,0.08967553079128265
7,47,0.041762664914131165,
8,53,,0.059315044432878494
8,53,0.03556905686855316,
9,59,,0.06483574956655502
9,59,0.03628608211874962,
10,65,,0.07680904865264893
10,65,0.03816474601626396,
11,71,,0.07874754071235657
11,71,0.03770909458398819,
12,77,,0.08505667746067047
12,77,0.031648244708776474,
13,83,,0.09288747608661652
13,83,0.03382033109664917,
14,89,,0.07900620251893997
14,89,0.03389028087258339,
15,95,,0.08974213153123856
15,95,0.03923322632908821,
16,101,,0.09526678919792175
16,101,0.034066129475831985,
17,107,,0.08548177033662796
17,107,0.034592412412166595,
18,113,,0.07077161222696304
18,113,0.03414922207593918,
19,119,,0.0797315463423729
19,119,0.03602796420454979,
20,125,,0.07411026954650879
20,125,0.03426921367645264,
21,131,,0.07926661521196365
21,131,0.034005604684352875,
22,137,,0.08584647625684738
22,137,0.030088918283581734,
23,143,,0.07254937291145325
23,143,0.033911049365997314,
24,149,,0.07173258066177368
24,149,0.033557843416929245,
25,155,,0.07448285073041916
25,155,0.03497510775923729,
26,161,,0.0716014876961708
26,161,0.030606603249907494,
27,167,,0.08233612775802612
27,167,0.03656843677163124,
28,173,,0.08737396448850632
28,173,0.03256326541304588,
29,179,,0.08846279233694077
29,179,0.029659414663910866,
30,185,,0.07514900714159012
30,185,0.027202792465686798,
31,191,,0.07296609878540039
31,191,0.03344345465302467,
32,197,,0.07937607169151306
32,197,0.03117549605667591,
33,203,,0.08615625649690628
33,203,0.031302522867918015,
34,209,,0.08429592102766037
34,209,0.027832714840769768,
35,215,,0.08533616364002228
35,215,0.03031739965081215,
36,221,,0.09629976749420166
36,221,0.03358660265803337,
37,227,,0.06558722257614136
37,227,0.03422224521636963,
38,233,,0.058797430247068405
38,233,0.03537246212363243,
39,239,,0.0803094357252121
39,239,0.028871729969978333,
40,245,,0.09328652918338776
40,245,0.03251264989376068,
41,251,,0.07287981361150742
41,251,0.03402368351817131,
42,257,,0.07081060856580734
42,257,0.029526710510253906,
43,263,,0.08751869946718216
43,263,0.030559338629245758,
44,269,,0.08044455200433731
44,269,0.02943558618426323,
45,275,,0.05572838708758354
45,275,0.024728812277317047,
46,281,,0.07925006002187729
46,281,0.026974039152264595,
47,287,,0.09996535629034042
47,287,0.02754700370132923,
48,293,,0.0812172144651413
48,293,0.029910452663898468,
49,299,,0.07410961389541626
49,299,0.02783394046127796,
50,305,,0.08122135698795319
50,305,0.026537911966443062,
51,311,,0.07743425667285919
51,311,0.025896355509757996,
52,317,,0.06660763174295425
52,317,0.02835022658109665,
53,323,,0.07606052607297897
53,323,0.03137126564979553,
54,329,,0.08154173940420151
54,329,0.027586938813328743,
55,335,,0.0754188522696495
55,335,0.03119833767414093,
56,341,,0.07822176814079285
56,341,0.02841406874358654,
57,347,,0.06348143517971039
57,347,0.0327727384865284,
58,353,,0.09210076928138733
58,353,0.025620637461543083,
59,359,,0.07711897045373917
59,359,0.028177505359053612,
60,365,,0.07606498152017593
60,365,0.0242949016392231,
61,371,,0.07661619037389755
61,371,0.022458404302597046,
62,377,,0.07525316625833511
62,377,0.029460065066814423,
63,383,,0.07941548526287079
63,383,0.02687915414571762,
64,389,,0.07798351347446442
64,389,0.024898404255509377,
65,395,,0.07426869124174118
65,395,0.03339527174830437,
66,401,,0.060831211507320404
66,401,0.022856103256344795,
67,407,,0.07996363937854767
67,407,0.027894454076886177,
68,413,,0.09772832691669464
68,413,0.029127316549420357,
69,419,,0.0648101270198822
69,419,0.025400789454579353,
70,425,,0.07912102341651917
70,425,0.021396242082118988,
71,431,,0.08812007308006287
71,431,0.02935667894780636,
72,437,,0.08356379717588425
72,437,0.018921300768852234,
73,443,,0.07047388702630997
73,443,0.028860310092568398,
74,449,,0.07553765177726746
74,449,0.019893011078238487,
75,455,,0.066640205681324
75,455,0.02232789807021618,
76,461,,0.0901995375752449
