epoch,step,train_reg_loss,val_reg_loss
94,569,0.06628815084695816,
95,575,,0.1913524717092514
95,575,0.07052792608737946,
96,581,,0.21203577518463135
96,581,0.06307107955217361,
97,587,,0.21293100714683533
97,587,0.062457527965307236,
98,593,,0.1941240429878235
98,593,0.06229162588715553,
99,599,,0.20764204859733582
99,599,0.06221865490078926,
100,605,,0.20241430401802063
100,605,0.06136137992143631,
101,611,,0.18469199538230896
101,611,0.06267543137073517,
102,617,,0.2204403132200241
102,617,0.06143645569682121,
103,623,,0.19006110727787018
103,623,0.06683139503002167,
104,629,,0.17006033658981323
104,629,0.06199321895837784,
105,635,,0.23460111021995544
105,635,0.06232913210988045,
106,641,,0.20469537377357483
106,641,0.06723307818174362,
107,647,,0.1854497492313385
107,647,0.061486367136240005,
108,653,,0.1819465309381485
108,653,0.05904749780893326,
109,659,,0.2468607872724533
109,659,0.061486996710300446,
110,665,,0.18881647288799286
110,665,0.052389442920684814,
111,671,,0.19220544397830963
111,671,0.05535801127552986,
112,677,,0.21074256300926208
112,677,0.06140003353357315,
113,683,,0.17290255427360535
113,683,0.06416406482458115,
114,689,,0.19320569932460785
114,689,0.057206153869628906,
115,695,,0.22872260212898254
115,695,0.06344880163669586,
116,701,,0.1740388721227646
116,701,0.06742845475673676,
117,707,,0.20630183815956116
117,707,0.06582722067832947,
118,713,,0.19703350961208344
118,713,0.06401082873344421,
119,719,,0.2018049657344818
119,719,0.0580994077026844,
120,725,,0.19738377630710602
120,725,0.05470185726881027,
121,731,,0.2122340202331543
121,731,0.05155806615948677,
122,737,,0.17623794078826904
122,737,0.06812648475170135,
123,743,,0.21403078734874725
123,743,0.05984010547399521,
124,749,,0.17657749354839325
124,749,0.06261853873729706,
125,755,,0.20466744899749756
125,755,0.051967598497867584,
126,761,,0.20319688320159912
126,761,0.05490060895681381,
127,767,,0.17676089704036713
127,767,0.048531971871852875,
128,773,,0.21670417487621307
128,773,0.05298314243555069,
129,779,,0.17735645174980164
129,779,0.05866521596908569,
130,785,,0.18537309765815735
130,785,0.05695435032248497,
131,791,,0.20300361514091492
131,791,0.052275195717811584,
132,797,,0.1822011023759842
132,797,0.05982233211398125,
133,803,,0.20944590866565704
133,803,0.057377077639102936,
134,809,,0.18639682233333588
134,809,0.05475882440805435,
135,815,,0.18096473813056946
135,815,0.0584992878139019,
136,821,,0.22659358382225037
136,821,0.05822845175862312,
137,827,,0.1658260077238083
137,827,0.057552386075258255,
138,833,,0.19626785814762115
138,833,0.053728945553302765,
139,839,,0.18409645557403564
139,839,0.06425238400697708,
140,845,,0.1671593338251114
140,845,0.06763648241758347,
141,851,,0.24650785326957703
141,851,0.061978161334991455,
142,857,,0.15270885825157166
142,857,0.06044010445475578,
143,863,,0.19384576380252838
143,863,0.0561147965490818,
144,869,,0.185695618391037
144,869,0.05629626289010048,
145,875,,0.1894165575504303
145,875,0.06422633677721024,
146,881,,0.19300609827041626
146,881,0.04902563989162445,
147,887,,0.1803666353225708
147,887,0.04992980882525444,
148,893,,0.18564185500144958
148,893,0.05692266300320625,
149,899,,0.18629834055900574
149,899,0.05150388553738594,
150,905,,0.20578733086585999
150,905,0.053502406924963,
151,911,,0.16407212615013123
151,911,0.04758249968290329,
152,917,,0.18872089684009552
152,917,0.057446230202913284,
153,923,,0.19347912073135376
153,923,0.06398037821054459,
154,929,,0.18926632404327393
154,929,0.05737312138080597,
155,935,,0.20306134223937988
155,935,0.04553373157978058,
156,941,,0.16292321681976318
156,941,0.049865927547216415,
157,947,,0.20462842285633087
157,947,0.050692759454250336,
158,953,,0.18402789533138275
158,953,0.056080933660268784,
159,959,,0.17668743431568146
159,959,0.055467866361141205,
160,965,,0.19850245118141174
160,965,0.04944097623229027,
161,971,,0.1607038974761963
161,971,0.0541970357298851,
162,977,,0.20691709220409393
162,977,0.04750668630003929,
163,983,,0.1537557691335678
163,983,0.05655727908015251,
164,989,,0.1850435882806778
164,989,0.0534486286342144,
165,995,,0.18181286752223969
165,995,0.05062991753220558,
166,1001,,0.17638789117336273
166,1001,0.047808825969696045,
167,1007,,0.1660243719816208
167,1007,0.05348549783229828,
168,1013,,0.19725005328655243
168,1013,0.0522453747689724,
169,1019,,0.20003251731395721
169,1019,0.048256587237119675,
170,1025,,0.1762801855802536
170,1025,0.0512651763856411,
171,1031,,0.18122750520706177
171,1031,0.0478801503777504,
172,1037,,0.17527717351913452
172,1037,0.05781996622681618,
173,1043,,0.1933877319097519
173,1043,0.05117420479655266,
174,1049,,0.17578694224357605
174,1049,0.044418372213840485,
175,1055,,0.1919814795255661
175,1055,0.03920897841453552,
176,1061,,0.17297625541687012
176,1061,0.04863491654396057,
177,1067,,0.1934523731470108
177,1067,0.051086489111185074,
178,1073,,0.15942509472370148
178,1073,0.045813921838998795,
179,1079,,0.1967984288930893
179,1079,0.04406102001667023,
180,1085,,0.16272182762622833
180,1085,0.05602170154452324,
181,1091,,0.1890547126531601
181,1091,0.04874530807137489,
182,1097,,0.16763466596603394
182,1097,0.047473691403865814,
183,1103,,0.19551368057727814
183,1103,0.05208907648921013,
184,1109,,0.1559283286333084
184,1109,0.05657883733510971,
185,1115,,0.17730043828487396
185,1115,0.0376124233007431,
186,1121,,0.173513263463974
186,1121,0.043798092752695084,
187,1127,,0.1639828383922577
187,1127,0.04780394211411476,
188,1133,,0.20306479930877686
188,1133,0.048324067145586014,
189,1139,,0.17230819165706635
189,1139,0.05131753161549568,
190,1145,,0.18142984807491302
190,1145,0.04843923822045326,
191,1151,,0.1721544861793518
191,1151,0.055497169494628906,
192,1157,,0.21055182814598083
192,1157,0.0454837903380394,
193,1163,,0.14321649074554443
193,1163,0.038407448679208755,
194,1169,,0.19490434229373932
194,1169,0.04495669901371002,
195,1175,,0.1749095320701599
195,1175,0.03911038860678673,
196,1181,,0.15756000578403473
196,1181,0.041660062968730927,
197,1187,,0.20082029700279236
197,1187,0.04556231573224068,
198,1193,,0.1447957456111908
198,1193,0.053921300917863846,
199,1199,,0.19273950159549713
199,1199,0.0456458181142807,
200,1205,,0.1624988317489624
200,1205,0.04253930598497391,
201,1211,,0.19714480638504028
201,1211,0.040181078016757965,
202,1217,,0.1630016416311264
202,1217,0.04037146642804146,
203,1223,,0.18485406041145325
203,1223,0.04662209004163742,
204,1229,,0.15493254363536835
204,1229,0.046738699078559875,
205,1235,,0.1702118068933487
205,1235,0.03749154508113861,
206,1241,,0.175668865442276
206,1241,0.04145859181880951,
207,1247,,0.17421084642410278
207,1247,0.04568338766694069,
208,1253,,0.16105999052524567
208,1253,0.0430525504052639,
209,1259,,0.14161349833011627
209,1259,0.040038712322711945,
210,1265,,0.17076264321804047
210,1265,0.0429040901362896,
211,1271,,0.1391609162092209
211,1271,0.04328867793083191,
212,1277,,0.19799081981182098
212,1277,0.04532834142446518,
213,1283,,0.15974482893943787
213,1283,0.037177760154008865,
214,1289,,0.16899316012859344
214,1289,0.036109741777181625,
215,1295,,0.15755917131900787
215,1295,0.03417541831731796,
216,1301,,0.1693749576807022
216,1301,0.03943629562854767,
217,1307,,0.15578293800354004
217,1307,0.0355888195335865,
218,1313,,0.16931600868701935
218,1313,0.03949030861258507,
219,1319,,0.16608712077140808
219,1319,0.03563493490219116,
220,1325,,0.16728085279464722
220,1325,0.039062369614839554,
221,1331,,0.14861968159675598
221,1331,0.03988327458500862,
222,1337,,0.1452489197254181
222,1337,0.03738344833254814,
223,1343,,0.16298621892929077
223,1343,0.041282448917627335,
224,1349,,0.15732596814632416
224,1349,0.03704287111759186,
225,1355,,0.15471385419368744
225,1355,0.045896973460912704,
226,1361,,0.18205110728740692
226,1361,0.03647400811314583,
227,1367,,0.13282178342342377
227,1367,0.03918222337961197,
228,1373,,0.13889220356941223
228,1373,0.03904680535197258,
229,1379,,0.17465049028396606
229,1379,0.03807124122977257,
230,1385,,0.14648555219173431
230,1385,0.03606425225734711,
231,1391,,0.14565153419971466
231,1391,0.032307565212249756,
232,1397,,0.19639596343040466
232,1397,0.0322398915886879,
233,1403,,0.12650364637374878
233,1403,0.037929411977529526,
234,1409,,0.12912264466285706
234,1409,0.03755275532603264,
235,1415,,0.23200993239879608
235,1415,0.04598167911171913,
236,1421,,0.1125960499048233
236,1421,0.03614223748445511,
237,1427,,0.1562381535768509
237,1427,0.04599873721599579,
238,1433,,0.19127166271209717
238,1433,0.04005211964249611,
239,1439,,0.11506538093090057
239,1439,0.03579996898770332,
240,1445,,0.20427127182483673
240,1445,0.04445372149348259,
241,1451,,0.11119474470615387
241,1451,0.029820403084158897,
242,1457,,0.18355274200439453
242,1457,0.04355461522936821,
243,1463,,0.12050408124923706
243,1463,0.03165027126669884,
244,1469,,0.16982421278953552
244,1469,0.038451723754405975,
245,1475,,0.13756640255451202
245,1475,0.03503705933690071,
246,1481,,0.14249496161937714
246,1481,0.036026183515787125,
247,1487,,0.18949823081493378
247,1487,0.034352920949459076,
248,1493,,0.11928365379571915
248,1493,0.03916383162140846,
249,1499,,0.13372710347175598
249,1499,0.041988614946603775,
250,1505,,0.20428113639354706
250,1505,0.03897130861878395,
251,1511,,0.13410182297229767
251,1511,0.03300845995545387,
252,1517,,0.16095080971717834
252,1517,0.03444799780845642,
253,1523,,0.10883619636297226
253,1523,0.03482874110341072,
254,1529,,0.17397889494895935
254,1529,0.040639787912368774,
255,1535,,0.17752529680728912
255,1535,0.0389908142387867,
256,1541,,0.13761770725250244
256,1541,0.03645964339375496,
257,1547,,0.13303698599338531
257,1547,0.031575195491313934,
258,1553,,0.14510314166545868
258,1553,0.031008154153823853,
259,1559,,0.14673423767089844
259,1559,0.03182830661535263,
260,1565,,0.1276746690273285
260,1565,0.03459103778004646,
261,1571,,0.12111328542232513
261,1571,0.035023510456085205,
262,1577,,0.1379847675561905
262,1577,0.03234006091952324,
263,1583,,0.12985345721244812
263,1583,0.02949237823486328,
264,1589,,0.133823424577713
264,1589,0.03272159397602081,
265,1595,,0.15150465071201324
265,1595,0.02748829498887062,
266,1601,,0.12970587611198425
266,1601,0.029217099770903587,
267,1607,,0.14635410904884338
267,1607,0.02816719003021717,
268,1613,,0.10768924653530121
268,1613,0.023975756019353867,
269,1619,,0.17904795706272125
269,1619,0.03430149704217911,
270,1625,,0.13633377850055695
270,1625,0.030397146940231323,
271,1631,,0.1267356276512146
271,1631,0.026709403842687607,
272,1637,,0.1160207986831665
272,1637,0.03114253655076027,
273,1643,,0.14241132140159607
273,1643,0.030742909759283066,
274,1649,,0.11137376725673676
274,1649,0.03097004070878029,
275,1655,,0.11008616536855698
275,1655,0.037848763167858124,
276,1661,,0.15489518642425537
276,1661,0.03236030414700508,
277,1667,,0.1798359751701355
277,1667,0.027561606839299202,
278,1673,,0.10731794685125351
278,1673,0.03006700985133648,
279,1679,,0.14738288521766663
279,1679,0.026367932558059692,
280,1685,,0.1611071676015854
280,1685,0.030171118676662445,
281,1691,,0.15272891521453857
281,1691,0.029853858053684235,
282,1697,,0.12252473831176758
282,1697,0.022001026198267937,
283,1703,,0.12590959668159485
283,1703,0.0247272327542305,
284,1709,,0.11840931326150894
284,1709,0.026795046404004097,
285,1715,,0.17251785099506378
285,1715,0.02741159312427044,
286,1721,,0.1202278882265091
286,1721,0.035251155495643616,
287,1727,,0.09689556062221527
287,1727,0.02689555659890175,
288,1733,,0.1280035376548767
288,1733,0.0321679450571537,
289,1739,,0.17860303819179535
289,1739,0.04231689125299454,
290,1745,,0.16588939726352692
290,1745,0.03129838407039642,
291,1751,,0.10662245750427246
291,1751,0.028531737625598907,
292,1757,,0.09990429878234863
292,1757,0.0272199809551239,
293,1763,,0.11841253191232681
293,1763,0.029171142727136612,
294,1769,,0.20897695422172546
294,1769,0.03418848291039467,
295,1775,,0.21830448508262634
295,1775,0.047771111130714417,
296,1781,,0.09514470398426056
296,1781,0.03772765398025513,
297,1787,,0.10196516662836075
297,1787,0.033918410539627075,
298,1793,,0.13653486967086792
298,1793,0.030041683465242386,
299,1799,,0.13724243640899658
299,1799,0.024159574881196022,
300,1805,,0.11829835176467896
300,1805,0.02348933555185795,
301,1811,,0.1349124312400818
301,1811,0.025278432294726372,
302,1817,,0.14464212954044342
302,1817,0.0264046061784029,
303,1823,,0.15264832973480225
303,1823,0.03134384751319885,
304,1829,,0.14079339802265167
304,1829,0.03104223869740963,
305,1835,,0.09029176831245422
305,1835,0.030388949438929558,
306,1841,,0.13194608688354492
306,1841,0.03632888197898865,
307,1847,,0.11990852653980255
307,1847,0.02103610709309578,
308,1853,,0.11537934839725494
308,1853,0.024320092052221298,
309,1859,,0.12139062583446503
309,1859,0.019601523876190186,
310,1865,,0.10810942947864532
310,1865,0.027959711849689484,
311,1871,,0.15510763227939606
311,1871,0.02494840882718563,
312,1877,,0.17445310950279236
312,1877,0.03017471916973591,
313,1883,,0.09990935772657394
313,1883,0.02693745866417885,
314,1889,,0.0988495722413063
314,1889,0.02958618849515915,
315,1895,,0.09691833704710007
315,1895,0.030617862939834595,
316,1901,,0.10626013576984406
316,1901,0.023894667625427246,
317,1907,,0.1384889930486679
317,1907,0.0231256652623415,
318,1913,,0.12684716284275055
318,1913,0.02265782654285431,
319,1919,,0.09553613513708115
319,1919,0.020331593230366707,
320,1925,,0.08586186915636063
320,1925,0.02719484455883503,
321,1931,,0.11188827455043793
321,1931,0.03622341528534889,
322,1937,,0.14821161329746246
322,1937,0.026479540392756462,
323,1943,,0.176580011844635
323,1943,0.023419387638568878,
324,1949,,0.14024634659290314
324,1949,0.025123771280050278,
325,1955,,0.13549400866031647
325,1955,0.023750152438879013,
326,1961,,0.12805859744548798
326,1961,0.0225355364382267,
327,1967,,0.11234994232654572
327,1967,0.022049980238080025,
328,1973,,0.10103106498718262
328,1973,0.022095873951911926,
329,1979,,0.10102427005767822
329,1979,0.018567752093076706,
330,1985,,0.11117639392614365
330,1985,0.02401742897927761,
331,1991,,0.08312499523162842
331,1991,0.022229544818401337,
332,1997,,0.09506962448358536
332,1997,0.029959790408611298,
333,2003,,0.12294788658618927
333,2003,0.03556682541966438,
334,2009,,0.14716041088104248
334,2009,0.031235408037900925,
335,2015,,0.17254602909088135
335,2015,0.03146207332611084,
336,2021,,0.15815560519695282
336,2021,0.03057713247835636,
337,2027,,0.11387757956981659
337,2027,0.019554968923330307,
338,2033,,0.09831126034259796
338,2033,0.019779948517680168,
339,2039,,0.10468901693820953
339,2039,0.0252581387758255,
340,2045,,0.10109496116638184
340,2045,0.02115192823112011,
341,2051,,0.09950621426105499
341,2051,0.017753586173057556,
342,2057,,0.10145225375890732
342,2057,0.023561017587780952,
343,2063,,0.11215411126613617
343,2063,0.02896738052368164,
344,2069,,0.21062076091766357
344,2069,0.028033671900629997,
345,2075,,0.19479984045028687
345,2075,0.027701547369360924,
346,2081,,0.09622002393007278
346,2081,0.03368678689002991,
347,2087,,0.08713902533054352
347,2087,0.027225149795413017,
348,2093,,0.098020039498806
348,2093,0.02372092381119728,
349,2099,,0.09054804593324661
349,2099,0.027148336172103882,
350,2105,,0.1096341460943222
350,2105,0.026054276153445244,
351,2111,,0.12871277332305908
351,2111,0.017703143879771233,
352,2117,,0.16609080135822296
352,2117,0.017679225653409958,
353,2123,,0.13355757296085358
353,2123,0.024281268939375877,
354,2129,,0.09286750853061676
354,2129,0.03636867180466652,
355,2135,,0.08781519532203674
355,2135,0.034600213170051575,
356,2141,,0.10076315701007843
356,2141,0.028526857495307922,
357,2147,,0.0995015949010849
357,2147,0.019620181992650032,
358,2153,,0.11753495037555695
358,2153,0.02126094326376915,
359,2159,,0.10143671184778214
359,2159,0.022663746029138565,
360,2165,,0.12846572697162628
360,2165,0.01913057081401348,
361,2171,,0.15535908937454224
361,2171,0.02183345891535282,
362,2177,,0.1323358714580536
362,2177,0.018992625176906586,
363,2183,,0.10771489143371582
363,2183,0.027968181297183037,
364,2189,,0.09949194639921188
364,2189,0.02261054329574108,
365,2195,,0.10104789584875107
365,2195,0.018958372995257378,
366,2201,,0.15974372625350952
366,2201,0.018278829753398895,
367,2207,,0.14965824782848358
367,2207,0.02283499203622341,
368,2213,,0.13812188804149628
368,2213,0.021968908607959747,
369,2219,,0.10032574832439423
369,2219,0.014103569090366364,
370,2225,,0.13161976635456085
370,2225,0.01991119422018528,
371,2231,,0.13335706293582916
371,2231,0.01860075816512108,
372,2237,,0.12297411262989044
372,2237,0.01504113245755434,
373,2243,,0.13857433199882507
373,2243,0.017341945320367813,
374,2249,,0.17169634997844696
374,2249,0.020861821249127388,
375,2255,,0.14806129038333893
375,2255,0.025656582787632942,
376,2261,,0.13417373597621918
376,2261,0.019603900611400604,
377,2267,,0.12792108952999115
377,2267,0.01510617509484291,
378,2273,,0.11476890742778778
378,2273,0.016028301790356636,
379,2279,,0.10615584999322891
379,2279,0.018499890342354774,
380,2285,,0.1053834930062294
380,2285,0.014633234590291977,
381,2291,,0.09375429153442383
381,2291,0.01831631548702717,
382,2297,,0.09636463224887848
382,2297,0.015706971287727356,
383,2303,,0.08358703553676605
383,2303,0.016804292798042297,
384,2309,,0.11752431094646454
384,2309,0.014003710821270943,
385,2315,,0.15759143233299255
385,2315,0.017265908420085907,
386,2321,,0.11926569044589996
386,2321,0.026408622041344643,
387,2327,,0.1651136726140976
387,2327,0.020978469401597977,
388,2333,,0.14979009330272675
388,2333,0.02416827902197838,
389,2339,,0.1748015433549881
389,2339,0.022694330662488937,
390,2345,,0.15141449868679047
390,2345,0.02541998028755188,
391,2351,,0.15104231238365173
391,2351,0.019103609025478363,
392,2357,,0.13251082599163055
392,2357,0.01591467671096325,
393,2363,,0.09751003980636597
393,2363,0.01619129255414009,
394,2369,,0.11656062304973602
394,2369,0.017278112471103668,
395,2375,,0.10263178497552872
395,2375,0.017603520303964615,
396,2381,,0.10030277818441391
396,2381,0.016668446362018585,
397,2387,,0.09264523535966873
397,2387,0.017311498522758484,
398,2393,,0.08048548549413681
398,2393,0.01960080675780773,
399,2399,,0.10353431850671768
399,2399,0.026954280212521553,
400,2405,,0.09120111912488937
400,2405,0.015789959579706192,
401,2411,,0.10035733878612518
401,2411,0.014838806353509426,
402,2417,,0.10004617273807526
402,2417,0.01627613790333271,
403,2423,,0.1178058609366417
403,2423,0.015196691267192364,
404,2429,,0.11034543812274933
404,2429,0.012452894821763039,
405,2435,,0.13557231426239014
405,2435,0.019073249772191048,
406,2441,,0.1120355874300003
406,2441,0.01405209582298994,
407,2447,,0.12049119174480438
407,2447,0.015067614614963531,
408,2453,,0.15270821750164032
408,2453,0.017469372600317,
409,2459,,0.0941038429737091
409,2459,0.013272006064653397,
410,2465,,0.11184241622686386
410,2465,0.01424835529178381,
411,2471,,0.09496206045150757
411,2471,0.015687309205532074,
412,2477,,0.0789390578866005
412,2477,0.01753135211765766,
413,2483,,0.07885879278182983
413,2483,0.01843196712434292,
414,2489,,0.07852593064308167
414,2489,0.023886587470769882,
415,2495,,0.11063404381275177
415,2495,0.016904620453715324,
416,2501,,0.11011330783367157
416,2501,0.01531294360756874,
417,2507,,0.09981083869934082
417,2507,0.014091870747506618,
418,2513,,0.10231421142816544
418,2513,0.011243126355111599,
419,2519,,0.09348081052303314
419,2519,0.011724221520125866,
420,2525,,0.09427829086780548
420,2525,0.013319154269993305,
421,2531,,0.0752907544374466
421,2531,0.01507529802620411,
422,2537,,0.07750795781612396
422,2537,0.016654126346111298,
423,2543,,0.07794927805662155
423,2543,0.015666285529732704,
424,2549,,0.0811299979686737
424,2549,0.02657567895948887,
425,2555,,0.11402077972888947
425,2555,0.022127659991383553,
426,2561,,0.12384214252233505
426,2561,0.01996479369699955,
427,2567,,0.11928949505090714
427,2567,0.019582966342568398,
428,2573,,0.10117433965206146
428,2573,0.013067858293652534,
429,2579,,0.09413417428731918
429,2579,0.019702652469277382,
430,2585,,0.10259769856929779
430,2585,0.01701848953962326,
431,2591,,0.08701018244028091
431,2591,0.017096713185310364,
432,2597,,0.09004300087690353
432,2597,0.017032496631145477,
433,2603,,0.09631173312664032
433,2603,0.012687867507338524,
434,2609,,0.12913864850997925
434,2609,0.019645046442747116,
435,2615,,0.10962836444377899
435,2615,0.013055023737251759,
436,2621,,0.08984525501728058
436,2621,0.010875084437429905,
437,2627,,0.08911876380443573
437,2627,0.014154060743749142,
438,2633,,0.1438462734222412
438,2633,0.01671803556382656,
439,2639,,0.13944534957408905
439,2639,0.02290889248251915,
440,2645,,0.10676364600658417
440,2645,0.015201060101389885,
441,2651,,0.08842691034078598
441,2651,0.010236719623208046,
442,2657,,0.07799455523490906
442,2657,0.017771625891327858,
443,2663,,0.1162143349647522
443,2663,0.019948571920394897,
444,2669,,0.14706146717071533
444,2669,0.014293410815298557,
445,2675,,0.18890729546546936
445,2675,0.021230774000287056,
446,2681,,0.12083619832992554
446,2681,0.022736547514796257,
447,2687,,0.08718207478523254
447,2687,0.023000843822956085,
448,2693,,0.08061227202415466
448,2693,0.017944838851690292,
449,2699,,0.08871083706617355
449,2699,0.01839297264814377,
450,2705,,0.08230246603488922
450,2705,0.013619629666209221,
451,2711,,0.08641891181468964
451,2711,0.01483748760074377,
452,2717,,0.0924043133854866
452,2717,0.01926133967936039,
453,2723,,0.10095976293087006
453,2723,0.014779988676309586,
454,2729,,0.10390360653400421
454,2729,0.015514753758907318,
455,2735,,0.0927247628569603
455,2735,0.013129271566867828,
456,2741,,0.09155095368623734
456,2741,0.013056187890470028,
457,2747,,0.09760864078998566
457,2747,0.014551605097949505,
458,2753,,0.1007455363869667
458,2753,0.015056469477713108,
459,2759,,0.10243704169988632
459,2759,0.015763182193040848,
460,2765,,0.08885982632637024
460,2765,0.013668578118085861,
461,2771,,0.09460385888814926
461,2771,0.018333395943045616,
462,2777,,0.0809071809053421
462,2777,0.010460755787789822,
463,2783,,0.090196892619133
463,2783,0.01686604507267475,
464,2789,,0.12600822746753693
464,2789,0.016957376152276993,
465,2795,,0.11947305500507355
465,2795,0.016102857887744904,
466,2801,,0.08325600624084473
466,2801,0.012795887887477875,
467,2807,,0.08431728929281235
467,2807,0.012577790766954422,
468,2813,,0.07957295328378677
468,2813,0.01426347903907299,
469,2819,,0.1546761393547058
469,2819,0.0175479669123888,
470,2825,,0.1822018325328827
470,2825,0.020650187507271767,
471,2831,,0.10341982543468475
471,2831,0.024426152929663658,
472,2837,,0.08624358475208282
472,2837,0.01298847422003746,
473,2843,,0.09598496556282043
473,2843,0.013167562894523144,
474,2849,,0.09680360555648804
474,2849,0.011603261344134808,
475,2855,,0.12664653360843658
475,2855,0.012780142948031425,
476,2861,,0.11324192583560944
