epoch,max_norm,step,train_reg_loss,val_reg_loss
410,,2465,,0.1321580708026886
410,0.0,2465,0.7509759068489075,
411,,2471,,0.24706070125102997
411,0.0,2471,0.8881218433380127,
412,,2477,,0.1281040608882904
412,0.0,2477,0.7909458875656128,
413,,2483,,0.3214789032936096
413,0.0,2483,0.7709001302719116,
414,,2489,,0.12801392376422882
414,0.0,2489,0.7238858342170715,
415,,2495,,0.2988158166408539
415,0.0,2495,0.8294352293014526,
416,,2501,,0.14310632646083832
416,0.0,2501,0.7838372588157654,
417,,2507,,0.18703041970729828
417,0.0,2507,0.7323419451713562,
418,,2513,,0.19604532420635223
418,0.0,2513,0.712577223777771,
419,,2519,,0.16596940159797668
419,0.0,2519,0.7145636081695557,
420,,2525,,0.16639307141304016
420,0.0,2525,0.7363917231559753,
421,,2531,,0.17520083487033844
421,0.0,2531,0.7441273331642151,
422,,2537,,0.22197911143302917
422,0.0,2537,0.7070770263671875,
423,,2543,,0.1556532233953476
423,0.0,2543,0.7332562804222107,
424,,2549,,0.17906352877616882
424,0.0,2549,0.7037137746810913,
425,,2555,,0.19690845906734467
425,0.0,2555,0.6892475485801697,
426,,2561,,0.14236874878406525
426,0.0,2561,0.7521593570709229,
427,,2567,,0.2290133684873581
427,0.0,2567,0.6851416826248169,
428,,2573,,0.14618094265460968
428,0.0,2573,0.688344419002533,
429,,2579,,0.14984583854675293
429,0.0,2579,0.7411817312240601,
430,,2585,,0.21695628762245178
430,0.0,2585,0.7143412232398987,
431,,2591,,0.15387357771396637
431,0.0,2591,0.712296187877655,
432,,2597,,0.1647505760192871
432,0.0,2597,0.7160987257957458,
433,,2603,,0.1936800330877304
433,0.0,2603,0.719760537147522,
434,,2609,,0.14327745139598846
434,0.0,2609,0.7397317290306091,
435,,2615,,0.16624578833580017
435,0.0,2615,0.7010520100593567,
436,,2621,,0.1788259893655777
436,0.0,2621,0.7344188094139099,
437,,2627,,0.20365118980407715
437,0.0,2627,0.6678222417831421,
438,,2633,,0.1653146594762802
438,0.0,2633,0.6660465002059937,
439,,2639,,0.15736480057239532
439,0.0,2639,0.7431078553199768,
440,,2645,,0.21949519217014313
440,0.0,2645,0.7503295540809631,
441,,2651,,0.21888644993305206
441,0.0,2651,0.746623694896698,
442,,2657,,0.1561337262392044
442,0.0,2657,0.6923552751541138,
443,,2663,,0.16099759936332703
443,0.0,2663,0.753770649433136,
444,,2669,,0.18428970873355865
444,0.0,2669,0.8635088801383972,
445,,2675,,0.1507192999124527
445,0.0,2675,0.815865159034729,
446,,2681,,0.22776193916797638
446,0.0,2681,0.7730239629745483,
447,,2687,,0.14117851853370667
447,0.0,2687,0.7619642615318298,
448,,2693,,0.23419474065303802
448,0.0,2693,0.717949390411377,
449,,2699,,0.13661698997020721
449,0.0,2699,0.7472171783447266,
450,,2705,,0.2753332555294037
450,0.0,2705,0.6536394953727722,
451,,2711,,0.1278613805770874
451,0.0,2711,0.6716511845588684,
452,,2717,,0.3394537568092346
452,0.0,2717,0.811532735824585,
453,,2723,,0.13589602708816528
453,0.0,2723,0.7698717713356018,
454,,2729,,0.23504449427127838
454,0.0,2729,0.6910926103591919,
455,,2735,,0.1401965469121933
455,0.0,2735,0.7549561262130737,
456,,2741,,0.18946196138858795
456,0.0,2741,0.7276419997215271,
457,,2747,,0.17839491367340088
457,0.0,2747,0.6572428941726685,
458,,2753,,0.16546037793159485
458,0.0,2753,0.7113667726516724,
459,,2759,,0.17010924220085144
459,0.0,2759,0.6791298985481262,
460,,2765,,0.1958172470331192
460,0.0,2765,0.673124372959137,
461,,2771,,0.17828167974948883
461,0.0,2771,0.6644934415817261,
462,,2777,,0.1636824905872345
462,0.0,2777,0.6584022045135498,
463,,2783,,0.17433205246925354
463,0.0,2783,0.6345219612121582,
464,,2789,,0.1691376268863678
464,0.0,2789,0.6513287425041199,
465,,2795,,0.17650219798088074
465,0.0,2795,0.6426060795783997,
466,,2801,,0.16021990776062012
466,0.0,2801,0.687126874923706,
467,,2807,,0.18386462330818176
467,0.0,2807,0.7087095379829407,
468,,2813,,0.17188291251659393
468,0.0,2813,0.7057750821113586,
469,,2819,,0.15982304513454437
469,0.0,2819,0.6818512678146362,
470,,2825,,0.17330387234687805
470,0.0,2825,0.7000160813331604,
471,,2831,,0.1644604355096817
471,0.0,2831,0.684726893901825,
472,,2837,,0.2059018462896347
472,0.0,2837,0.6190623044967651,
473,,2843,,0.15535743534564972
473,0.0,2843,0.6518672704696655,
474,,2849,,0.19369783997535706
474,0.0,2849,0.6585813760757446,
475,,2855,,0.17904356122016907
475,0.0,2855,0.6883860230445862,
476,,2861,,0.16456587612628937
476,0.0,2861,0.6631959080696106,
477,,2867,,0.21475131809711456
477,0.0,2867,0.6757792234420776,
478,,2873,,0.1486636847257614
478,0.0,2873,0.6699680685997009,
479,,2879,,0.18172049522399902
479,0.0,2879,0.6575813889503479,
480,,2885,,0.1898857206106186
480,0.0,2885,0.6283007264137268,
481,,2891,,0.16175808012485504
481,0.0,2891,0.6401525735855103,
482,,2897,,0.16385029256343842
482,0.0,2897,0.6635634899139404,
483,,2903,,0.21378330886363983
483,0.0,2903,0.643902063369751,
484,,2909,,0.16584548354148865
484,0.0,2909,0.6423593163490295,
485,,2915,,0.156711146235466
485,0.0,2915,0.6451389193534851,
486,,2921,,0.14514586329460144
486,0.0,2921,0.62266606092453,
487,,2927,,0.2128889411687851
487,0.0,2927,0.615372359752655,
488,,2933,,0.17572392523288727
488,0.0,2933,0.6254449486732483,
489,,2939,,0.15311911702156067
489,0.0,2939,0.669366717338562,
490,,2945,,0.1889333724975586
490,0.0,2945,0.6603742837905884,
491,,2951,,0.1604219526052475
491,0.0,2951,0.6731855869293213,
492,,2957,,0.1911216676235199
492,0.0,2957,0.6361426115036011,
493,,2963,,0.18945780396461487
493,0.0,2963,0.6056467890739441,
494,,2969,,0.14192411303520203
494,0.0,2969,0.6541030406951904,
495,,2975,,0.1888483315706253
495,0.0,2975,0.6129436492919922,
496,,2981,,0.14970961213111877
496,0.0,2981,0.6364055871963501,
497,,2987,,0.20264427363872528
497,0.0,2987,0.6747501492500305,
498,,2993,,0.1753244400024414
498,0.0,2993,0.7117819786071777,
499,,2999,,0.19078421592712402
499,0.0,2999,0.754311203956604,
500,,3005,,0.17688526213169098
500,0.0,3005,0.685890793800354,
501,,3011,,0.16522589325904846
501,0.0,3011,0.6921736001968384,
502,,3017,,0.19914689660072327
502,0.0,3017,0.6034063696861267,
503,,3023,,0.15900562703609467
503,0.0,3023,0.5947442650794983,
504,,3029,,0.22121228277683258
504,0.0,3029,0.6382604837417603,
505,,3035,,0.14053785800933838
505,0.0,3035,0.6165280342102051,
506,,3041,,0.19730781018733978
506,0.0,3041,0.6105595231056213,
507,,3047,,0.1690203994512558
507,0.0,3047,0.6294144988059998,
508,,3053,,0.17381973564624786
508,0.0,3053,0.6451136469841003,
509,,3059,,0.16403372585773468
509,0.0,3059,0.6727826595306396,
510,,3065,,0.15411719679832458
510,0.0,3065,0.6152915358543396,
511,,3071,,0.20809590816497803
511,0.0,3071,0.586374044418335,
512,,3077,,0.1533704549074173
512,0.0,3077,0.6214874982833862,
513,,3083,,0.22501645982265472
513,0.0,3083,0.6564471125602722,
514,,3089,,0.17283952236175537
514,0.0,3089,0.6063446998596191,
515,,3095,,0.23611104488372803
515,0.0,3095,0.6524715423583984,
516,,3101,,0.14810921251773834
516,0.0,3101,0.6314518451690674,
517,,3107,,0.19200335443019867
517,0.0,3107,0.588320255279541,
518,,3113,,0.1722259223461151
518,0.0,3113,0.5848813056945801,
519,,3119,,0.17356404662132263
519,0.0,3119,0.5963376760482788,
520,,3125,,0.1795126348733902
520,0.0,3125,0.6147549748420715,
521,,3131,,0.17656144499778748
521,0.0,3131,0.5961324572563171,
522,,3137,,0.20629695057868958
522,0.0,3137,0.596335232257843,
523,,3143,,0.16347098350524902
523,0.0,3143,0.6359952688217163,
524,,3149,,0.2155618518590927
524,0.0,3149,0.5714161396026611,
525,,3155,,0.1845889836549759
525,0.0,3155,0.6313105225563049,
526,,3161,,0.1834961324930191
526,0.0,3161,0.6394988298416138,
527,,3167,,0.1763274371623993
527,0.0,3167,0.5875409245491028,
528,,3173,,0.16496455669403076
528,0.0,3173,0.5657554268836975,
529,,3179,,0.21309320628643036
529,0.0,3179,0.61427903175354,
530,,3185,,0.18077854812145233
530,0.0,3185,0.6355621814727783,
531,,3191,,0.19836482405662537
531,0.0,3191,0.5899583697319031,
532,,3197,,0.20853646099567413
532,0.0,3197,0.6187968254089355,
533,,3203,,0.14728546142578125
533,0.0,3203,0.6665584444999695,
534,,3209,,0.19519726932048798
534,0.0,3209,0.6150214672088623,
535,,3215,,0.1485024392604828
535,0.0,3215,0.5850708484649658,
536,,3221,,0.20372509956359863
536,0.0,3221,0.5815550088882446,
537,,3227,,0.14367546141147614
537,0.0,3227,0.6343693733215332,
538,,3233,,0.23055724799633026
538,0.0,3233,0.6236095428466797,
539,,3239,,0.15611307322978973
539,0.0,3239,0.5998697280883789,
540,,3245,,0.1902403086423874
540,0.0,3245,0.5765811800956726,
541,,3251,,0.15237627923488617
541,0.0,3251,0.5542391538619995,
542,,3257,,0.20972368121147156
542,0.0,3257,0.611047089099884,
543,,3263,,0.13803640007972717
543,0.0,3263,0.5645466446876526,
544,,3269,,0.19712039828300476
544,0.0,3269,0.596269428730011,
545,,3275,,0.16710130870342255
545,0.0,3275,0.5641423463821411,
546,,3281,,0.20336201786994934
546,0.0,3281,0.536922037601471,
547,,3287,,0.14543353021144867
547,0.0,3287,0.5884357690811157,
548,,3293,,0.21983613073825836
548,0.0,3293,0.5750138759613037,
549,,3299,,0.1479165256023407
549,0.0,3299,0.6027566194534302,
550,,3305,,0.173396497964859
550,0.0,3305,0.5979007482528687,
551,,3311,,0.15914304554462433
551,0.0,3311,0.5625346302986145,
552,,3317,,0.1633632481098175
552,0.0,3317,0.6091017127037048,
553,,3323,,0.1705167293548584
553,0.0,3323,0.6230276226997375,
554,,3329,,0.22587169706821442
554,0.0,3329,0.5688237547874451,
555,,3335,,0.13585026562213898
555,0.0,3335,0.6064701080322266,
556,,3341,,0.20346961915493011
556,0.0,3341,0.6239550709724426,
557,,3347,,0.1441679447889328
557,0.0,3347,0.5653696656227112,
558,,3353,,0.20862366259098053
558,0.0,3353,0.5609286427497864,
559,,3359,,0.1684955358505249
559,0.0,3359,0.5778878331184387,
560,,3365,,0.208949014544487
560,0.0,3365,0.5555269718170166,
561,,3371,,0.19903172552585602
561,0.0,3371,0.6011953949928284,
562,,3377,,0.1705731302499771
562,0.0,3377,0.5624412894248962,
563,,3383,,0.18590030074119568
563,0.0,3383,0.5597541928291321,
564,,3389,,0.20391985774040222
564,0.0,3389,0.5761953592300415,
565,,3395,,0.14243312180042267
565,0.0,3395,0.5411543250083923,
566,,3401,,0.27612727880477905
566,0.0,3401,0.5910441279411316,
567,,3407,,0.15659521520137787
567,0.0,3407,0.6020817756652832,
568,,3413,,0.1648300588130951
568,0.0,3413,0.6185542345046997,
569,,3419,,0.16330154240131378
569,0.0,3419,0.554202675819397,
570,,3425,,0.25267165899276733
570,0.0,3425,0.6017088294029236,
571,,3431,,0.1672494113445282
571,0.0,3431,0.5684521794319153,
572,,3437,,0.17002475261688232
572,0.0,3437,0.5785995125770569,
573,,3443,,0.1690896451473236
573,0.0,3443,0.5784314870834351,
574,,3449,,0.1741243153810501
574,0.0,3449,0.5543184876441956,
575,,3455,,0.17497749626636505
575,0.0,3455,0.5687150955200195,
576,,3461,,0.17229525744915009
576,0.0,3461,0.5961644649505615,
577,,3467,,0.1576644629240036
577,0.0,3467,0.6335436105728149,
578,,3473,,0.1877260059118271
578,0.0,3473,0.6177650690078735,
579,,3479,,0.18902601301670074
579,0.0,3479,0.5519959926605225,
580,,3485,,0.1843453347682953
580,0.0,3485,0.5584714412689209,
581,,3491,,0.18074752390384674
581,0.0,3491,0.5748103857040405,
582,,3497,,0.20404578745365143
582,0.0,3497,0.5363582372665405,
583,,3503,,0.16830115020275116
583,0.0,3503,0.5662001967430115,
584,,3509,,0.19430658221244812
584,0.0,3509,0.5442051887512207,
585,,3515,,0.1457975208759308
585,0.0,3515,0.5147872567176819,
586,,3521,,0.18465282022953033
586,0.0,3521,0.5499494671821594,
587,,3527,,0.2411542683839798
587,0.0,3527,0.6434796452522278,
588,,3533,,0.1453627496957779
588,0.0,3533,0.5789308547973633,
589,,3539,,0.2156873196363449
589,0.0,3539,0.5811464786529541,
590,,3545,,0.13792169094085693
590,0.0,3545,0.5539564490318298,
591,,3551,,0.21431639790534973
591,0.0,3551,0.5870230197906494,
592,,3557,,0.17284727096557617
592,0.0,3557,0.5748919248580933,
593,,3563,,0.1524883359670639
593,0.0,3563,0.5451265573501587,
594,,3569,,0.22004668414592743
594,0.0,3569,0.5571150779724121,
595,,3575,,0.14985577762126923
595,0.0,3575,0.5654121041297913,
596,,3581,,0.25126153230667114
596,0.0,3581,0.5449936389923096,
597,,3587,,0.12473129481077194
597,0.0,3587,0.5928625464439392,
598,,3593,,0.23703959584236145
598,0.0,3593,0.5977140665054321,
599,,3599,,0.1646476536989212
599,0.0,3599,0.5044841766357422,
600,,3605,,0.19551999866962433
600,0.0,3605,0.518380343914032,
601,,3611,,0.16137215495109558
601,0.0,3611,0.5803040266036987,
602,,3617,,0.20143388211727142
602,0.0,3617,0.5542277097702026,
603,,3623,,0.18347549438476562
603,0.0,3623,0.5720053315162659,
604,,3629,,0.2214384377002716
604,0.0,3629,0.5381878018379211,
605,,3635,,0.16405010223388672
605,0.0,3635,0.5539198517799377,
606,,3641,,0.19715891778469086
606,0.0,3641,0.5549265742301941,
607,,3647,,0.17617814242839813
607,0.0,3647,0.5686244964599609,
608,,3653,,0.19659997522830963
608,0.0,3653,0.5249298810958862,
609,,3659,,0.15473441779613495
609,0.0,3659,0.5290812849998474,
610,,3665,,0.17453758418560028
610,0.0,3665,0.5239697694778442,
611,,3671,,0.18964910507202148
611,0.0,3671,0.5306874513626099,
612,,3677,,0.14555145800113678
612,0.0,3677,0.5342868566513062,
613,,3683,,0.21201740205287933
613,0.0,3683,0.563339114189148,
614,,3689,,0.1717301905155182
614,0.0,3689,0.5565708875656128,
615,,3695,,0.2174205780029297
615,0.0,3695,0.5648925304412842,
616,,3701,,0.1703094094991684
616,0.0,3701,0.5768965482711792,
617,,3707,,0.15556658804416656
617,0.0,3707,0.5540587902069092,
618,,3713,,0.21788130700588226
618,0.0,3713,0.5316663384437561,
619,,3719,,0.15584370493888855
619,0.0,3719,0.5618768334388733,
620,,3725,,0.15109297633171082
620,0.0,3725,0.4983656704425812,
621,,3731,,0.2302565723657608
621,0.0,3731,0.5464802980422974,
622,,3737,,0.15962018072605133
622,0.0,3737,0.5391011238098145,
623,,3743,,0.2891889214515686
623,0.0,3743,0.556221604347229,
624,,3749,,0.13014033436775208
624,0.0,3749,0.5804798007011414,
625,,3755,,0.18528829514980316
625,0.0,3755,0.5768778920173645,
626,,3761,,0.16612355411052704
626,0.0,3761,0.5307838916778564,
627,,3767,,0.18406012654304504
627,0.0,3767,0.5045730471611023,
628,,3773,,0.1900629997253418
628,0.0,3773,0.4918101727962494,
629,,3779,,0.1966758817434311
629,0.0,3779,0.5086119174957275,
630,,3785,,0.1790720671415329
630,0.0,3785,0.5197739601135254,
631,,3791,,0.14901432394981384
631,0.0,3791,0.5328932404518127,
632,,3797,,0.25112900137901306
632,0.0,3797,0.5380597114562988,
633,,3803,,0.14155089855194092
633,0.0,3803,0.5592123866081238,
634,,3809,,0.22627413272857666
634,0.0,3809,0.5335843563079834,
635,,3815,,0.1841498464345932
635,0.0,3815,0.5463690161705017,
636,,3821,,0.20242653787136078
636,0.0,3821,0.5101049542427063,
637,,3827,,0.15820744633674622
637,0.0,3827,0.5144971013069153,
638,,3833,,0.26076075434684753
638,0.0,3833,0.5090610384941101,
639,,3839,,0.1809292882680893
639,0.0,3839,0.5427831411361694,
640,,3845,,0.1625557690858841
640,0.0,3845,0.5330662727355957,
641,,3851,,0.20519940555095673
641,0.0,3851,0.5474696159362793,
642,,3857,,0.15311472117900848
642,0.0,3857,0.5570222735404968,
643,,3863,,0.21779672801494598
643,0.0,3863,0.5269138216972351,
644,,3869,,0.19873476028442383
644,0.0,3869,0.49114829301834106,
645,,3875,,0.1684386432170868
645,0.0,3875,0.4993188977241516,
646,,3881,,0.1817941516637802
646,0.0,3881,0.5037298202514648,
647,,3887,,0.24618111550807953
647,0.0,3887,0.48627233505249023,
648,,3893,,0.13332144916057587
648,0.0,3893,0.5040331482887268,
649,,3899,,0.22279536724090576
649,0.0,3899,0.5011128783226013,
650,,3905,,0.13115294277668
650,0.0,3905,0.519767701625824,
651,,3911,,0.21433840692043304
651,0.0,3911,0.5050771832466125,
652,,3917,,0.15633761882781982
652,0.0,3917,0.5147814750671387,
653,,3923,,0.1621394008398056
653,0.0,3923,0.4878779947757721,
654,,3929,,0.1970343291759491
654,0.0,3929,0.4957076907157898,
655,,3935,,0.17659060657024384
655,0.0,3935,0.50224369764328,
656,,3941,,0.14764466881752014
656,0.0,3941,0.5196753740310669,
657,,3947,,0.21436968445777893
657,0.0,3947,0.5016690492630005,
658,,3953,,0.14916107058525085
658,0.0,3953,0.4923935830593109,
659,,3959,,0.20868603885173798
659,0.0,3959,0.5441195368766785,
660,,3965,,0.18814484775066376
660,0.0,3965,0.491717129945755,
661,,3971,,0.1800684928894043
661,0.0,3971,0.4888632595539093,
662,,3977,,0.19415876269340515
662,0.0,3977,0.511213481426239,
663,,3983,,0.1614002138376236
663,0.0,3983,0.46832942962646484,
664,,3989,,0.23900045454502106
664,0.0,3989,0.4637065529823303,
665,,3995,,0.18821804225444794
665,0.0,3995,0.4985215365886688,
666,,4001,,0.19656147062778473
666,0.0,4001,0.4727398455142975,
667,,4007,,0.17034824192523956
667,0.0,4007,0.4913102388381958,
668,,4013,,0.19370171427726746
668,0.0,4013,0.4722585380077362,
669,,4019,,0.17772041261196136
669,0.0,4019,0.49001529812812805,
670,,4025,,0.26071181893348694
670,0.0,4025,0.5536390542984009,
671,,4031,,0.1696311980485916
671,0.0,4031,0.5118703246116638,
672,,4037,,0.17341972887516022
672,0.0,4037,0.5019577741622925,
673,,4043,,0.18610334396362305
673,0.0,4043,0.4837650954723358,
674,,4049,,0.18502263724803925
674,0.0,4049,0.5078672766685486,
675,,4055,,0.15729811787605286
675,0.0,4055,0.4574711322784424,
676,,4061,,0.19139885902404785
676,0.0,4061,0.5264123678207397,
677,,4067,,0.15322229266166687
677,0.0,4067,0.47731998562812805,
678,,4073,,0.19079037010669708
678,0.0,4073,0.5096909999847412,
679,,4079,,0.1787620484828949
679,0.0,4079,0.4947223365306854,
680,,4085,,0.26463180780410767
680,0.0,4085,0.4942479431629181,
681,,4091,,0.13460884988307953
681,0.0,4091,0.4280627965927124,
682,,4097,,0.22960488498210907
682,0.0,4097,0.48060867190361023,
683,,4103,,0.14674507081508636
683,0.0,4103,0.4860070049762726,
684,,4109,,0.3100987374782562
684,0.0,4109,0.5045844316482544,
685,,4115,,0.14113079011440277
685,0.0,4115,0.5330173373222351,
686,,4121,,0.2550269663333893
686,0.0,4121,0.481466144323349,
687,,4127,,0.1279735267162323
687,0.0,4127,0.5015442371368408,
688,,4133,,0.26083904504776
688,0.0,4133,0.5261625647544861,
689,,4139,,0.14981400966644287
689,0.0,4139,0.4824424684047699,
690,,4145,,0.22542545199394226
690,0.0,4145,0.4676768481731415,
691,,4151,,0.15628869831562042
691,0.0,4151,0.45889052748680115,
692,,4157,,0.2243422120809555
692,0.0,4157,0.49088868498802185,
693,,4163,,0.15628883242607117
693,0.0,4163,0.46141043305397034,
694,,4169,,0.2571864724159241
694,0.0,4169,0.509747326374054,
695,,4175,,0.14024341106414795
695,0.0,4175,0.5139604210853577,
696,,4181,,0.2684538960456848
696,0.0,4181,0.466940313577652,
697,,4187,,0.14234380424022675
697,0.0,4187,0.518182635307312,
698,,4193,,0.245034322142601
698,0.0,4193,0.5465555191040039,
699,,4199,,0.1349850594997406
699,0.0,4199,0.4600142538547516,
700,,4205,,0.21835467219352722
700,0.0,4205,0.46056875586509705,
701,,4211,,0.18211586773395538
701,0.0,4211,0.4390052855014801,
702,,4217,,0.17318639159202576
702,0.0,4217,0.45671480894088745,
703,,4223,,0.19692204892635345
703,0.0,4223,0.4608913064002991,
704,,4229,,0.21161910891532898
704,0.0,4229,0.4644026458263397,
705,,4235,,0.17498888075351715
705,0.0,4235,0.4477287530899048,
706,,4241,,0.1883334219455719
706,0.0,4241,0.44750162959098816,
707,,4247,,0.1797039806842804
707,0.0,4247,0.46140700578689575,
708,,4253,,0.19244547188282013
708,0.0,4253,0.4682648479938507,
709,,4259,,0.22209355235099792
709,0.0,4259,0.454496294260025,
710,,4265,,0.13537022471427917
710,0.0,4265,0.445698082447052,
711,,4271,,0.23943090438842773
711,0.0,4271,0.486459344625473,
712,,4277,,0.15744635462760925
712,0.0,4277,0.466573029756546,
713,,4283,,0.19972756505012512
713,0.0,4283,0.45054343342781067,
714,,4289,,0.1465277373790741
714,0.0,4289,0.4335658550262451,
715,,4295,,0.221573606133461
715,0.0,4295,0.4347136318683624,
716,,4301,,0.18451574444770813
716,0.0,4301,0.43128979206085205,
717,,4307,,0.16111384332180023
717,0.0,4307,0.4887925386428833,
718,,4313,,0.19609038531780243
718,0.0,4313,0.4830099940299988,
719,,4319,,0.23726733028888702
719,0.0,4319,0.5044091939926147,
720,,4325,,0.12966196238994598
720,0.0,4325,0.4761730432510376,
721,,4331,,0.23263706266880035
721,0.0,4331,0.4788118898868561,
722,,4337,,0.19126322865486145
722,0.0,4337,0.4726512134075165,
723,,4343,,0.20920905470848083
723,0.0,4343,0.4397631883621216,
724,,4349,,0.17416374385356903
724,0.0,4349,0.44708406925201416,
725,,4355,,0.23629586398601532
725,0.0,4355,0.41566479206085205,
726,,4361,,0.14639601111412048
726,0.0,4361,0.49601268768310547,
727,,4367,,0.21178309619426727
727,0.0,4367,0.4742339253425598,
728,,4373,,0.17775379121303558
728,0.0,4373,0.4732453227043152,
729,,4379,,0.1626424491405487
729,0.0,4379,0.45268845558166504,
730,,4385,,0.20819619297981262
730,0.0,4385,0.4499802589416504,
731,,4391,,0.17236681282520294
731,0.0,4391,0.45238831639289856,
732,,4397,,0.2319181263446808
732,0.0,4397,0.41722583770751953,
733,,4403,,0.1610802561044693
733,0.0,4403,0.43579307198524475,
734,,4409,,0.26286008954048157
734,0.0,4409,0.4315855801105499,
735,,4415,,0.16254684329032898
735,0.0,4415,0.4473818838596344,
736,,4421,,0.15467599034309387
736,0.0,4421,0.4431092441082001,
737,,4427,,0.20903822779655457
737,0.0,4427,0.4554680585861206,
738,,4433,,0.1492014229297638
738,0.0,4433,0.4286564290523529,
739,,4439,,0.1878148764371872
739,0.0,4439,0.4383767247200012,
740,,4445,,0.20735444128513336
740,0.0,4445,0.42910605669021606,
741,,4451,,0.14792506396770477
741,0.0,4451,0.45509588718414307,
742,,4457,,0.19428019225597382
742,0.0,4457,0.44874975085258484,
743,,4463,,0.18085673451423645
743,0.0,4463,0.4604912996292114,
744,,4469,,0.18213658034801483
744,0.0,4469,0.42277202010154724,
745,,4475,,0.20940794050693512
745,0.0,4475,0.427612841129303,
746,,4481,,0.2338465303182602
746,0.0,4481,0.4591515362262726,
747,,4487,,0.15793919563293457
747,0.0,4487,0.43425866961479187,
748,,4493,,0.18825390934944153
748,0.0,4493,0.4566955268383026,
749,,4499,,0.1572965830564499
749,0.0,4499,0.42490431666374207,
750,,4505,,0.25612983107566833
750,0.0,4505,0.44364339113235474,
751,,4511,,0.13921812176704407
751,0.0,4511,0.43799981474876404,
752,,4517,,0.20513765513896942
752,0.0,4517,0.4062390923500061,
753,,4523,,0.20784762501716614
753,0.0,4523,0.4385654926300049,
754,,4529,,0.16806647181510925
754,0.0,4529,0.42282286286354065,
755,,4535,,0.20485329627990723
755,0.0,4535,0.43655925989151,
756,,4541,,0.21598853170871735
756,0.0,4541,0.4341650605201721,
757,,4547,,0.15159939229488373
757,0.0,4547,0.4395873248577118,
758,,4553,,0.23671075701713562
758,0.0,4553,0.45149266719818115,
759,,4559,,0.15566174685955048
759,0.0,4559,0.45194748044013977,
760,,4565,,0.26920121908187866
760,0.0,4565,0.5132795572280884,
761,,4571,,0.14953622221946716
761,0.0,4571,0.44725939631462097,
762,,4577,,0.29761797189712524
762,0.0,4577,0.41159987449645996,
763,,4583,,0.17034122347831726
763,0.0,4583,0.435458242893219,
764,,4589,,0.2510312795639038
764,0.0,4589,0.4367750287055969,
765,,4595,,0.19215571880340576
765,0.0,4595,0.3943505585193634,
766,,4601,,0.17974402010440826
766,0.0,4601,0.4218348562717438,
767,,4607,,0.16541428864002228
767,0.0,4607,0.4224879741668701,
768,,4613,,0.20192980766296387
768,0.0,4613,0.40412381291389465,
769,,4619,,0.14027078449726105
769,0.0,4619,0.5166360139846802,
770,,4625,,0.25773894786834717
770,0.0,4625,0.5571572184562683,
771,,4631,,0.12304321676492691
771,0.0,4631,0.5054837465286255,
772,,4637,,0.32587379217147827
772,0.0,4637,0.5099380016326904,
773,,4643,,0.13898643851280212
773,0.0,4643,0.47348111867904663,
774,,4649,,0.3385675847530365
774,0.0,4649,0.41902074217796326,
775,,4655,,0.12482345104217529
775,0.0,4655,0.4595465362071991,
776,,4661,,0.31681710481643677
776,0.0,4661,0.480724573135376,
777,,4667,,0.11856237798929214
777,0.0,4667,0.44552502036094666,
778,,4673,,0.27514883875846863
778,0.0,4673,0.4142770767211914,
779,,4679,,0.14061488211154938
779,0.0,4679,0.4485178589820862,
780,,4685,,0.26016515493392944
780,0.0,4685,0.4587394595146179,
781,,4691,,0.14253808557987213
781,0.0,4691,0.41257649660110474,
782,,4697,,0.23993335664272308
782,0.0,4697,0.4139969050884247,
783,,4703,,0.18292684853076935
783,0.0,4703,0.4308871626853943,
784,,4709,,0.20465265214443207
784,0.0,4709,0.396047443151474,
785,,4715,,0.1461084932088852
785,0.0,4715,0.4097708463668823,
786,,4721,,0.23377850651741028
786,0.0,4721,0.4323623776435852,
787,,4727,,0.14163996279239655
787,0.0,4727,0.43380609154701233,
788,,4733,,0.24242986738681793
788,0.0,4733,0.4259750545024872,
789,,4739,,0.1299951672554016
789,0.0,4739,0.42383164167404175,
790,,4745,,0.3351036608219147
790,0.0,4745,0.4141377806663513,
791,,4751,,0.14214566349983215
791,0.0,4751,0.43310853838920593,
792,,4757,,0.2591622769832611
792,0.0,4757,0.38227301836013794,
793,,4763,,0.12668581306934357
793,0.0,4763,0.45059967041015625,
794,,4769,,0.26095297932624817
794,0.0,4769,0.40320444107055664,
795,,4775,,0.14688777923583984
795,0.0,4775,0.3914233446121216,
796,,4781,,0.2959018349647522
796,0.0,4781,0.44637545943260193,
797,,4787,,0.13742484152317047
797,0.0,4787,0.40953218936920166,
798,,4793,,0.34667009115219116
798,0.0,4793,0.4474835693836212,
799,,4799,,0.14642105996608734
799,0.0,4799,0.47120141983032227,
800,,4805,,0.2209758758544922
800,0.0,4805,0.39439940452575684,
801,,4811,,0.12847401201725006
801,0.0,4811,0.4213598072528839,
802,,4817,,0.28820890188217163
802,0.0,4817,0.4553084075450897,
803,,4823,,0.15681347250938416
803,0.0,4823,0.40757033228874207,
804,,4829,,0.22355762124061584
804,0.0,4829,0.3794761598110199,
805,,4835,,0.2355606108903885
805,0.0,4835,0.4379027187824249,
806,,4841,,0.12614358961582184
806,0.0,4841,0.39475366473197937,
807,,4847,,0.2728327214717865
807,0.0,4847,0.40825188159942627,
808,,4853,,0.14878526329994202
808,0.0,4853,0.4460207521915436,
809,,4859,,0.2533110976219177
809,0.0,4859,0.40803080797195435,
810,,4865,,0.16258910298347473
