epoch,step,train_reg_loss,val_reg_loss
0,5,,0.733402669429779
0,5,9.209010124206543,
1,11,,0.5366775393486023
1,11,0.30351874232292175,
2,17,,0.4282127022743225
2,17,0.9213319420814514,
3,23,,0.057799793779850006
3,23,0.508190929889679,
4,29,,0.13876962661743164
4,29,0.07566586881875992,
5,35,,0.30656448006629944
5,35,0.059006161987781525,
6,41,,0.2850584089756012
6,41,0.08171636611223221,
7,47,,0.17278319597244263
7,47,0.06772222369909286,
8,53,,0.09244312345981598
8,53,0.03445061668753624,
9,59,,0.06957060098648071
9,59,0.042630888521671295,
10,65,,0.07976531237363815
10,65,0.03513792157173157,
11,71,,0.10459878295660019
11,71,0.03514159843325615,
12,77,,0.12226108461618423
12,77,0.026103319600224495,
13,83,,0.12365172803401947
13,83,0.02980791963636875,
14,89,,0.11547301709651947
14,89,0.030081599950790405,
15,95,,0.10635776817798615
15,95,0.029326608404517174,
16,101,,0.10175436735153198
16,101,0.03559630736708641,
17,107,,0.09832239151000977
17,107,0.035554636269807816,
18,113,,0.09896886348724365
18,113,0.03187859058380127,
19,119,,0.10177192836999893
19,119,0.03194558247923851,
20,125,,0.10378144681453705
20,125,0.029626067727804184,
21,131,,0.10553006827831268
21,131,0.031411681324243546,
22,137,,0.10799417644739151
22,137,0.027985308319330215,
23,143,,0.09862847626209259
23,143,0.029716338962316513,
24,149,,0.09415946155786514
24,149,0.03011186048388481,
25,155,,0.09706467390060425
25,155,0.032407764345407486,
26,161,,0.10151539742946625
26,161,0.03252170979976654,
27,167,,0.1084933653473854
27,167,0.02968641184270382,
28,173,,0.1094343438744545
28,173,0.02950436994433403,
29,179,,0.10353942960500717
29,179,0.029544806107878685,
30,185,,0.09592083096504211
30,185,0.02478107623755932,
31,191,,0.09248323738574982
31,191,0.023467855527997017,
32,197,,0.09033568203449249
32,197,0.024497445672750473,
33,203,,0.09618362039327621
33,203,0.02641240507364273,
34,209,,0.10010646283626556
34,209,0.027380678802728653,
35,215,,0.10091628134250641
35,215,0.028076358139514923,
36,221,,0.09777595847845078
36,221,0.02781737968325615,
37,227,,0.10304637253284454
37,227,0.02258671447634697,
38,233,,0.10681142657995224
38,233,0.024315916001796722,
39,239,,0.09962702542543411
39,239,0.029030002653598785,
40,245,,0.08525851368904114
40,245,0.026096515357494354,
41,251,,0.09376688301563263
41,251,0.029021622613072395,
42,257,,0.09845539927482605
42,257,0.027815628796815872,
43,263,,0.09383189678192139
43,263,0.030234750360250473,
44,269,,0.09149589389562607
44,269,0.02821224555373192,
45,275,,0.08215854316949844
45,275,0.026670781895518303,
46,281,,0.0923209935426712
46,281,0.02312372252345085,
47,287,,0.10220880806446075
47,287,0.02755041979253292,
48,293,,0.10615595430135727
48,293,0.03169707581400871,
49,299,,0.09000937640666962
49,299,0.027485378086566925,
50,305,,0.07874749600887299
50,305,0.02601257897913456,
51,311,,0.09467299282550812
51,311,0.026026438921689987,
52,317,,0.10810551792383194
52,317,0.028147710487246513,
53,323,,0.0853632465004921
53,323,0.027743633836507797,
54,329,,0.08476244658231735
54,329,0.02742609940469265,
55,335,,0.10411175340414047
55,335,0.024042731150984764,
56,341,,0.10615475475788116
56,341,0.022217845544219017,
57,347,,0.09162241965532303
57,347,0.02658988907933235,
58,353,,0.0805492252111435
58,353,0.024554438889026642,
59,359,,0.08454137295484543
59,359,0.0261806882917881,
60,365,,0.10016226768493652
60,365,0.023574592545628548,
61,371,,0.09300856292247772
61,371,0.023581337183713913,
62,377,,0.08639618009328842
62,377,0.02490297704935074,
63,383,,0.0830124244093895
63,383,0.020332973450422287,
64,389,,0.09443996846675873
64,389,0.02714412286877632,
65,395,,0.09898769855499268
65,395,0.0219833143055439,
66,401,,0.07829071581363678
66,401,0.02456360124051571,
67,407,,0.0727672278881073
67,407,0.024182314053177834,
68,413,,0.08807146549224854
68,413,0.02313227392733097,
69,419,,0.09319509565830231
69,419,0.02427891083061695,
70,425,,0.09257364273071289
70,425,0.023451317101716995,
71,431,,0.0807824581861496
71,431,0.02210978791117668,
72,437,,0.081748366355896
72,437,0.025707311928272247,
73,443,,0.07817593961954117
73,443,0.02326091378927231,
74,449,,0.09053093194961548
74,449,0.022187400609254837,
75,455,,0.09570334851741791
75,455,0.01974221132695675,
76,461,,0.07908528298139572
76,461,0.02397214062511921,
77,467,,0.07325870543718338
77,467,0.02500855177640915,
78,473,,0.09862396866083145
78,473,0.02292024902999401,
79,479,,0.09459260106086731
79,479,0.02282112091779709,
80,485,,0.07034272700548172
80,485,0.01966795325279236,
81,491,,0.08983712643384933
81,491,0.024808377027511597,
82,497,,0.10101357847452164
82,497,0.023506730794906616,
83,503,,0.0825134664773941
83,503,0.022631539031863213,
84,509,,0.07636107504367828
84,509,0.021623820066452026,
85,515,,0.09156956523656845
85,515,0.019703401252627373,
86,521,,0.08375407010316849
86,521,0.020358406007289886,
87,527,,0.0826970636844635
87,527,0.021818827837705612,
88,533,,0.08730887621641159
88,533,0.022540612146258354,
89,539,,0.08966553956270218
89,539,0.020169852301478386,
90,545,,0.09431886672973633
90,545,0.020774133503437042,
91,551,,0.08773409575223923
91,551,0.024760428816080093,
92,557,,0.07828576117753983
92,557,0.02122327871620655,
93,563,,0.0847577154636383
93,563,0.020787911489605904,
94,569,,0.08457079529762268
94,569,0.020260468125343323,
95,575,,0.07981540262699127
95,575,0.023275017738342285,
96,581,,0.08400077372789383
96,581,0.020290298387408257,
97,587,,0.08603912591934204
97,587,0.020750900730490685,
98,593,,0.08653339743614197
98,593,0.021948756650090218,
99,599,,0.08709629625082016
99,599,0.018764544278383255,
100,605,,0.09569011628627777
100,605,0.020802486687898636,
101,611,,0.07793011516332626
101,611,0.02245355397462845,
102,617,,0.06792863458395004
102,617,0.02097262814640999,
103,623,,0.08095288276672363
103,623,0.022328896448016167,
104,629,,0.08499973267316818
104,629,0.020660417154431343,
105,635,,0.08521007001399994
105,635,0.02097337692975998,
106,641,,0.08242097496986389
106,641,0.017598873004317284,
107,647,,0.08105723559856415
107,647,0.016559718176722527,
108,653,,0.07604804635047913
108,653,0.017946608364582062,
109,659,,0.0724852979183197
109,659,0.020714569836854935,
110,665,,0.10295186191797256
110,665,0.020699501037597656,
111,671,,0.08236657828092575
111,671,0.022845907136797905,
112,677,,0.06754782050848007
112,677,0.02249644510447979,
113,683,,0.0962446853518486
113,683,0.021565556526184082,
114,689,,0.09377896040678024
114,689,0.019742853939533234,
115,695,,0.0747242197394371
115,695,0.01976708509027958,
116,701,,0.08467210829257965
116,701,0.02195229008793831,
117,707,,0.08541148900985718
117,707,0.022052401676774025,
118,713,,0.08527319878339767
118,713,0.018770426511764526,
119,719,,0.0871964693069458
119,719,0.018131859600543976,
120,725,,0.06856168806552887
120,725,0.01671477034687996,
121,731,,0.07164331525564194
121,731,0.01928003877401352,
122,737,,0.1024613231420517
122,737,0.020969731733202934,
123,743,,0.08265016973018646
123,743,0.018976882100105286,
124,749,,0.059539563953876495
124,749,0.01910308748483658,
125,755,,0.08837719261646271
125,755,0.019843997433781624,
126,761,,0.09722332656383514
126,761,0.018718896433711052,
127,767,,0.07406340539455414
127,767,0.019741009920835495,
128,773,,0.07690974324941635
128,773,0.021702516824007034,
129,779,,0.0903845876455307
129,779,0.01842655800282955,
130,785,,0.07561448216438293
130,785,0.0198354609310627,
131,791,,0.08146613091230392
131,791,0.020620856434106827,
132,797,,0.07357501983642578
132,797,0.017226923257112503,
133,803,,0.0735485702753067
133,803,0.017852334305644035,
134,809,,0.09367655962705612
134,809,0.018556484952569008,
135,815,,0.09281887859106064
135,815,0.021984484046697617,
136,821,,0.07324380427598953
136,821,0.022395405918359756,
137,827,,0.07292824983596802
137,827,0.021153142675757408,
138,833,,0.09063587337732315
138,833,0.020237457007169724,
139,839,,0.077423095703125
139,839,0.019158948212862015,
140,845,,0.06616215407848358
140,845,0.01769832707941532,
141,851,,0.09447478502988815
141,851,0.01962876319885254,
142,857,,0.08256367594003677
142,857,0.01671030931174755,
143,863,,0.07744292169809341
143,863,0.021251406520605087,
144,869,,0.07182934880256653
144,869,0.017769699916243553,
145,875,,0.09858302026987076
145,875,0.018071826547384262,
146,881,,0.08176320791244507
146,881,0.01991353929042816,
147,887,,0.0666765421628952
147,887,0.017439158633351326,
148,893,,0.08756385743618011
148,893,0.0227658674120903,
149,899,,0.08672209084033966
149,899,0.020896662026643753,
150,905,,0.07987191528081894
150,905,0.019704099744558334,
151,911,,0.07969420403242111
151,911,0.01712421327829361,
152,917,,0.07895322889089584
152,917,0.018523553386330605,
153,923,,0.084398552775383
153,923,0.018845731392502785,
154,929,,0.07458008080720901
154,929,0.020018985494971275,
155,935,,0.07742490619421005
155,935,0.017981426790356636,
156,941,,0.10046349465847015
156,941,0.01894715055823326,
157,947,,0.07446902990341187
157,947,0.01730126328766346,
158,953,,0.07574234157800674
158,953,0.020708246156573296,
159,959,,0.07985111325979233
159,959,0.01821298897266388,
160,965,,0.08886215090751648
160,965,0.01591397635638714,
161,971,,0.08115580677986145
161,971,0.020348263904452324,
162,977,,0.07380316406488419
162,977,0.02039027400314808,
163,983,,0.07066518068313599
163,983,0.01864536479115486,
164,989,,0.08142077922821045
164,989,0.018562229350209236,
165,995,,0.08420687168836594
165,995,0.016154078766703606,
166,1001,,0.07781949639320374
166,1001,0.018449299037456512,
167,1007,,0.07533930242061615
167,1007,0.015272964723408222,
168,1013,,0.08620058000087738
168,1013,0.019098389893770218,
169,1019,,0.07565886527299881
169,1019,0.0174093060195446,
170,1025,,0.07214440405368805
170,1025,0.0182335264980793,
171,1031,,0.08463162183761597
171,1031,0.01780560240149498,
172,1037,,0.0851907804608345
172,1037,0.019584892317652702,
173,1043,,0.07838006317615509
173,1043,0.01795084960758686,
174,1049,,0.08644451946020126
174,1049,0.01627897471189499,
175,1055,,0.06961314380168915
175,1055,0.02014911361038685,
176,1061,,0.08306805789470673
176,1061,0.016147995367646217,
177,1067,,0.09103724360466003
177,1067,0.01849057711660862,
178,1073,,0.07465207576751709
178,1073,0.01797553524374962,
179,1079,,0.06660380214452744
179,1079,0.01873006857931614,
180,1085,,0.08570704609155655
180,1085,0.01875126361846924,
181,1091,,0.07378427684307098
181,1091,0.01815098524093628,
182,1097,,0.07875248789787292
182,1097,0.01864675246179104,
183,1103,,0.06824159622192383
183,1103,0.01769973710179329,
184,1109,,0.10094638168811798
184,1109,0.016982760280370712,
185,1115,,0.06888984888792038
185,1115,0.016669774428009987,
186,1121,,0.07144773751497269
186,1121,0.019201330840587616,
187,1127,,0.07664930820465088
187,1127,0.01854894869029522,
188,1133,,0.0787816122174263
188,1133,0.01795029453933239,
189,1139,,0.07953990250825882
189,1139,0.016902636736631393,
190,1145,,0.08286776393651962
190,1145,0.016775015741586685,
191,1151,,0.06766359508037567
191,1151,0.017444904893636703,
192,1157,,0.0956689864397049
192,1157,0.017050379887223244,
193,1163,,0.07252286374568939
193,1163,0.01795261725783348,
194,1169,,0.07729379832744598
194,1169,0.01730414852499962,
195,1175,,0.08371090143918991
195,1175,0.017261896282434464,
196,1181,,0.0732821375131607
196,1181,0.015989720821380615,
197,1187,,0.08108802139759064
197,1187,0.016762984916567802,
198,1193,,0.08217933028936386
198,1193,0.018223419785499573,
199,1199,,0.07566248625516891
199,1199,0.016939638182520866,
200,1205,,0.09019767493009567
200,1205,0.018147969618439674,
201,1211,,0.07449309527873993
201,1211,0.01589731127023697,
202,1217,,0.08874250948429108
202,1217,0.019241003319621086,
203,1223,,0.06343521922826767
203,1223,0.016292275860905647,
204,1229,,0.09108496457338333
204,1229,0.0177773404866457,
205,1235,,0.08887124061584473
205,1235,0.01876097172498703,
206,1241,,0.07281169295310974
206,1241,0.01626507379114628,
207,1247,,0.09162032604217529
207,1247,0.016195926815271378,
208,1253,,0.07999823987483978
208,1253,0.015252477489411831,
209,1259,,0.08230553567409515
209,1259,0.018152400851249695,
210,1265,,0.06965238600969315
210,1265,0.01599913090467453,
211,1271,,0.07851196825504303
211,1271,0.018090231344103813,
212,1277,,0.10244958102703094
212,1277,0.01696540042757988,
213,1283,,0.06974898278713226
213,1283,0.016504762694239616,
214,1289,,0.08126047253608704
214,1289,0.01527304109185934,
215,1295,,0.09226298332214355
215,1295,0.02003105916082859,
216,1301,,0.06841219961643219
216,1301,0.01778401806950569,
217,1307,,0.08041119575500488
217,1307,0.01540474221110344,
218,1313,,0.08489891141653061
218,1313,0.01648232713341713,
219,1319,,0.07704731822013855
219,1319,0.014637388288974762,
220,1325,,0.09620679914951324
220,1325,0.01773049123585224,
221,1331,,0.07794871926307678
221,1331,0.018120527267456055,
222,1337,,0.07920659333467484
222,1337,0.017004556953907013,
223,1343,,0.07702319324016571
223,1343,0.017595358192920685,
224,1349,,0.07707098126411438
224,1349,0.017039449885487556,
225,1355,,0.09976771473884583
225,1355,0.016763748601078987,
226,1361,,0.06950251013040543
226,1361,0.015589365735650063,
227,1367,,0.06881789118051529
227,1367,0.01616397127509117,
228,1373,,0.08688358962535858
228,1373,0.016473690047860146,
229,1379,,0.08785660564899445
229,1379,0.018313761800527573,
230,1385,,0.07212582230567932
230,1385,0.01646517589688301,
231,1391,,0.08707613497972488
231,1391,0.016739491373300552,
232,1397,,0.0729445293545723
232,1397,0.016201017424464226,
233,1403,,0.08910365402698517
233,1403,0.016109399497509003,
234,1409,,0.06877382844686508
234,1409,0.017006712034344673,
235,1415,,0.07469163835048676
235,1415,0.015801161527633667,
236,1421,,0.09613450616598129
236,1421,0.017645567655563354,
237,1427,,0.05603023245930672
237,1427,0.017319655045866966,
238,1433,,0.10094636678695679
238,1433,0.016741612926125526,
239,1439,,0.07814495265483856
239,1439,0.019891561940312386,
240,1445,,0.07450766861438751
240,1445,0.017254509031772614,
241,1451,,0.09515178203582764
241,1451,0.014698575250804424,
