epoch,step,train_reg_loss,val_reg_loss
0,5,,1.599587321281433
0,5,6.194978713989258,
1,11,,0.04072143882513046
1,11,0.30496513843536377,
2,17,,0.13352283835411072
2,17,0.2347521185874939,
3,23,,0.04005437344312668
3,23,0.25483620166778564,
4,29,,0.12097816169261932
4,29,0.06308554857969284,
5,35,,0.24839353561401367
5,35,0.04361623525619507,
6,41,,0.19308289885520935
6,41,0.06552152335643768,
7,47,,0.10667191445827484
7,47,0.03615856170654297,
8,53,,0.07608037441968918
8,53,0.03237169235944748,
9,59,,0.07972372323274612
9,59,0.039920397102832794,
10,65,,0.1020669937133789
10,65,0.03596440330147743,
11,71,,0.10483641922473907
11,71,0.03342997655272484,
12,77,,0.10863542556762695
12,77,0.03171924874186516,
13,83,,0.1093520075082779
13,83,0.02936450019478798,
14,89,,0.10250095278024673
14,89,0.028081486001610756,
15,95,,0.11144186556339264
15,95,0.031133262440562248,
16,101,,0.11126762628555298
16,101,0.026018965989351273,
17,107,,0.09804558753967285
17,107,0.03359610587358475,
18,113,,0.08792761713266373
18,113,0.028878914192318916,
19,119,,0.09494700282812119
19,119,0.029362695291638374,
20,125,,0.09138727933168411
20,125,0.02852366492152214,
21,131,,0.09987223148345947
21,131,0.03152268007397652,
22,137,,0.10543787479400635
22,137,0.02849728800356388,
23,143,,0.0873461663722992
23,143,0.02940259501338005,
24,149,,0.08597519993782043
24,149,0.03152817115187645,
25,155,,0.08751744031906128
25,155,0.026837589219212532,
26,161,,0.09027951210737228
26,161,0.024442704394459724,
27,167,,0.09947365522384644
27,167,0.030619939789175987,
28,173,,0.09934980422258377
28,173,0.025977617129683495,
29,179,,0.10142620652914047
29,179,0.027365785092115402,
30,185,,0.0904773473739624
30,185,0.025517581030726433,
31,191,,0.09030401706695557
31,191,0.032353147864341736,
32,197,,0.09304317086935043
32,197,0.02854948490858078,
33,203,,0.09664007276296616
33,203,0.02584822103381157,
34,209,,0.09142717719078064
34,209,0.03078959695994854,
35,215,,0.09912571310997009
35,215,0.03046419844031334,
36,221,,0.10588359832763672
36,221,0.025590527802705765,
37,227,,0.08005258440971375
37,227,0.029329879209399223,
38,233,,0.07652724534273148
38,233,0.026832599192857742,
39,239,,0.08740696310997009
39,239,0.023172445595264435,
40,245,,0.09299660474061966
40,245,0.026821326464414597,
41,251,,0.0871267020702362
41,251,0.025851840153336525,
42,257,,0.0884622186422348
42,257,0.02665848657488823,
43,263,,0.08931510150432587
43,263,0.02384313754737377,
44,269,,0.0862271785736084
44,269,0.026266204193234444,
45,275,,0.0709914043545723
45,275,0.025098606944084167,
46,281,,0.08500462025403976
46,281,0.022359564900398254,
47,287,,0.09473906457424164
47,287,0.02600664645433426,
48,293,,0.10092185437679291
48,293,0.03071662038564682,
49,299,,0.08403478562831879
49,299,0.0237268153578043,
50,305,,0.08229342848062515
50,305,0.022762706503272057,
51,311,,0.08439671248197556
51,311,0.01959889940917492,
52,317,,0.08490852266550064
52,317,0.023588135838508606,
53,323,,0.07658190280199051
53,323,0.024456532672047615,
54,329,,0.08473734557628632
54,329,0.01927599124610424,
55,335,,0.09495390206575394
55,335,0.026407863944768906,
56,341,,0.07691391557455063
56,341,0.024132099002599716,
57,347,,0.0749092623591423
57,347,0.027304692193865776,
58,353,,0.09623304009437561
58,353,0.01931942254304886,
59,359,,0.0830576941370964
59,359,0.020796485245227814,
60,365,,0.08859185874462128
60,365,0.02654622681438923,
61,371,,0.08033023029565811
61,371,0.022441118955612183,
62,377,,0.08893392980098724
62,377,0.02461988478899002,
63,383,,0.083306685090065
63,383,0.02380070649087429,
64,389,,0.09199180454015732
64,389,0.025881046429276466,
65,395,,0.07352786511182785
65,395,0.025360871106386185,
66,401,,0.07026596367359161
66,401,0.020442508161067963,
67,407,,0.08340885490179062
67,407,0.020067762583494186,
68,413,,0.09944351762533188
68,413,0.025724027305841446,
69,419,,0.06528153270483017
69,419,0.023888809606432915,
70,425,,0.08376985788345337
70,425,0.019413890317082405,
71,431,,0.10108544677495956
71,431,0.02369219996035099,
72,437,,0.0840098038315773
72,437,0.01771203801035881,
73,443,,0.07031886279582977
73,443,0.02824004553258419,
74,449,,0.07994937151670456
74,449,0.01576542854309082,
75,455,,0.08101070672273636
75,455,0.020434660837054253,
76,461,,0.08728328347206116
76,461,0.02178376354277134,
77,467,,0.07244627922773361
77,467,0.024664418771862984,
78,473,,0.09360940754413605
78,473,0.020871035754680634,
79,479,,0.08613812923431396
79,479,0.02072650007903576,
80,485,,0.07612193375825882
80,485,0.017254384234547615,
81,491,,0.09006062895059586
81,491,0.019864581525325775,
82,497,,0.08031166344881058
82,497,0.019543388858437538,
83,503,,0.07178954780101776
83,503,0.02558097615838051,
84,509,,0.0766637846827507
84,509,0.018109122291207314,
85,515,,0.07869456708431244
85,515,0.01546556781977415,
86,521,,0.08398961275815964
86,521,0.020024627447128296,
87,527,,0.07912373542785645
87,527,0.019986752420663834,
88,533,,0.07905368506908417
88,533,0.016499057412147522,
89,539,,0.09577081352472305
89,539,0.02123011089861393,
90,545,,0.07289677858352661
90,545,0.0219674464315176,
91,551,,0.06764814257621765
91,551,0.019952990114688873,
92,557,,0.09131205826997757
92,557,0.02013368159532547,
93,563,,0.10038293898105621
93,563,0.019482405856251717,
94,569,,0.05688701197504997
94,569,0.021896639838814735,
95,575,,0.08261775970458984
95,575,0.01829087920486927,
96,581,,0.08963702619075775
96,581,0.02304348349571228,
97,587,,0.08256157487630844
97,587,0.021013962104916573,
98,593,,0.09739410132169724
98,593,0.018536701798439026,
99,599,,0.07928244024515152
99,599,0.016890766099095345,
100,605,,0.07112578302621841
100,605,0.02248954214155674,
101,611,,0.06568752229213715
101,611,0.02297191694378853,
102,617,,0.09627536684274673
102,617,0.020940592512488365,
103,623,,0.07096486538648605
103,623,0.019686536863446236,
104,629,,0.06986997276544571
104,629,0.019263897091150284,
