val_reg_loss,epoch,step,train_reg_loss,max_norm
,409,2459,0.9642364978790283,0.0
0.13698573410511017,410,2465,,
,410,2465,0.8359329700469971,0.0
0.26707205176353455,411,2471,,
,411,2471,0.7492263317108154,0.0
0.13673730194568634,412,2477,,
,412,2477,0.8166320323944092,0.0
0.2179965227842331,413,2483,,
,413,2483,0.7658167481422424,0.0
0.1706765741109848,414,2489,,
,414,2489,0.7918573021888733,0.0
0.1947389394044876,415,2495,,
,415,2495,0.7790265083312988,0.0
0.16226057708263397,416,2501,,
,416,2501,0.7708204388618469,0.0
0.16912338137626648,417,2507,,
,417,2507,0.7406378984451294,0.0
0.16636613011360168,418,2513,,
,418,2513,0.807897686958313,0.0
0.20657660067081451,419,2519,,
,419,2519,0.8273265957832336,0.0
0.1299334466457367,420,2525,,
,420,2525,0.80556720495224,0.0
0.27956917881965637,421,2531,,
,421,2531,0.7897862195968628,0.0
0.1425217092037201,422,2537,,
,422,2537,0.8136592507362366,0.0
0.18360307812690735,423,2543,,
,423,2543,0.8185568451881409,0.0
0.15740378201007843,424,2549,,
,424,2549,0.7757694125175476,0.0
0.17400826513767242,425,2555,,
,425,2555,0.7636395692825317,0.0
0.1586805284023285,426,2561,,
,426,2561,0.7339605689048767,0.0
0.1949864774942398,427,2567,,
,427,2567,0.7617262005805969,0.0
0.15873432159423828,428,2573,,
,428,2573,0.7630887627601624,0.0
0.183144673705101,429,2579,,
,429,2579,0.7472080588340759,0.0
0.16501487791538239,430,2585,,
,430,2585,0.7445489168167114,0.0
0.17342063784599304,431,2591,,
,431,2591,0.7606976628303528,0.0
0.17697320878505707,432,2597,,
,432,2597,0.7933260202407837,0.0
0.14431655406951904,433,2603,,
,433,2603,0.7641614079475403,0.0
0.23180457949638367,434,2609,,
,434,2609,0.7182002067565918,0.0
0.14661428332328796,435,2615,,
,435,2615,0.7883251309394836,0.0
0.20020850002765656,436,2621,,
,436,2621,0.7464295029640198,0.0
0.1534096896648407,437,2627,,
,437,2627,0.7480193376541138,0.0
0.21252860128879547,438,2633,,
,438,2633,0.7543972134590149,0.0
0.1367107480764389,439,2639,,
,439,2639,0.8046954870223999,0.0
0.22717925906181335,440,2645,,
,440,2645,0.7170403003692627,0.0
0.19099102914333344,441,2651,,
,441,2651,0.7698091864585876,0.0
0.1924850195646286,442,2657,,
,442,2657,0.7373731136322021,0.0
0.13693438470363617,443,2663,,
,443,2663,0.7732580304145813,0.0
0.2621006965637207,444,2669,,
,444,2669,0.7706798315048218,0.0
0.15008783340454102,445,2675,,
,445,2675,0.7822397947311401,0.0
0.16131913661956787,446,2681,,
,446,2681,0.7371788620948792,0.0
0.19459760189056396,447,2687,,
,447,2687,0.7486367225646973,0.0
0.16614413261413574,448,2693,,
,448,2693,0.7441404461860657,0.0
0.15813934803009033,449,2699,,
,449,2699,0.7081495523452759,0.0
0.19043298065662384,450,2705,,
,450,2705,0.7306240200996399,0.0
0.18978595733642578,451,2711,,
,451,2711,0.7221927642822266,0.0
0.18892619013786316,452,2717,,
,452,2717,0.7130248546600342,0.0
0.17470286786556244,453,2723,,
,453,2723,0.7488576173782349,0.0
0.1889975368976593,454,2729,,
,454,2729,0.7114077210426331,0.0
0.14822252094745636,455,2735,,
,455,2735,0.7567027807235718,0.0
0.18030628561973572,456,2741,,
,456,2741,0.7507398128509521,0.0
0.17705334722995758,457,2747,,
,457,2747,0.7340015769004822,0.0
0.18199555575847626,458,2753,,
,458,2753,0.7529096603393555,0.0
0.15241672098636627,459,2759,,
,459,2759,0.7240574955940247,0.0
0.16503824293613434,460,2765,,
,460,2765,0.750775158405304,0.0
0.1948186159133911,461,2771,,
,461,2771,0.7345089912414551,0.0
0.15595315396785736,462,2777,,
,462,2777,0.7030999064445496,0.0
0.1956672966480255,463,2783,,
,463,2783,0.7101321220397949,0.0
0.180108442902565,464,2789,,
,464,2789,0.723008930683136,0.0
0.17733025550842285,465,2795,,
,465,2795,0.6969442963600159,0.0
0.15993432700634003,466,2801,,
,466,2801,0.7279186248779297,0.0
0.17336854338645935,467,2807,,
,467,2807,0.7849392890930176,0.0
0.1976993829011917,468,2813,,
,468,2813,0.8176143169403076,0.0
0.13519684970378876,469,2819,,
,469,2819,0.7929081320762634,0.0
0.23486272990703583,470,2825,,
,470,2825,0.8132832050323486,0.0
0.13660205900669098,471,2831,,
,471,2831,0.7303662896156311,0.0
0.20983517169952393,472,2837,,
,472,2837,0.749711811542511,0.0
0.15743394196033478,473,2843,,
,473,2843,0.7061545848846436,0.0
0.16558043658733368,474,2849,,
,474,2849,0.7125952243804932,0.0
0.22008919715881348,475,2855,,
,475,2855,0.6722516417503357,0.0
0.14107275009155273,476,2861,,
,476,2861,0.7024161219596863,0.0
0.19468474388122559,477,2867,,
,477,2867,0.7145105004310608,0.0
0.19125154614448547,478,2873,,
,478,2873,0.7260429859161377,0.0
0.14115998148918152,479,2879,,
,479,2879,0.6947465538978577,0.0
0.22318601608276367,480,2885,,
,480,2885,0.7202743887901306,0.0
0.14924632012844086,481,2891,,
,481,2891,0.7664803266525269,0.0
0.17120231688022614,482,2897,,
,482,2897,0.7053020596504211,0.0
0.18953275680541992,483,2903,,
,483,2903,0.7299950122833252,0.0
0.15093004703521729,484,2909,,
,484,2909,0.7724297642707825,0.0
0.20346863567829132,485,2915,,
,485,2915,0.7081649303436279,0.0
0.14767207205295563,486,2921,,
,486,2921,0.6769409775733948,0.0
0.21955764293670654,487,2927,,
,487,2927,0.7690760493278503,0.0
0.1425696313381195,488,2933,,
,488,2933,0.6551482677459717,0.0
0.21542859077453613,489,2939,,
,489,2939,0.7125588059425354,0.0
0.16257698833942413,490,2945,,
,490,2945,0.7585081458091736,0.0
0.15005268156528473,491,2951,,
,491,2951,0.7096982598304749,0.0
0.1998005360364914,492,2957,,
,492,2957,0.6774919033050537,0.0
0.15722966194152832,493,2963,,
,493,2963,0.7235416173934937,0.0
0.20854365825653076,494,2969,,
,494,2969,0.7047988772392273,0.0
0.14403459429740906,495,2975,,
,495,2975,0.6657764911651611,0.0
0.24808098375797272,496,2981,,
,496,2981,0.8226290345191956,0.0
0.15881751477718353,497,2987,,
,497,2987,0.7388035655021667,0.0
0.1982528418302536,498,2993,,
,498,2993,0.7063180208206177,0.0
0.186613529920578,499,2999,,
,499,2999,0.7662226557731628,0.0
0.19626736640930176,500,3005,,
,500,3005,0.7253957986831665,0.0
0.13999298214912415,501,3011,,
,501,3011,0.7411412596702576,0.0
0.23455224931240082,502,3017,,
,502,3017,0.7566414475440979,0.0
0.12880262732505798,503,3023,,
,503,3023,0.7000383138656616,0.0
0.324901282787323,504,3029,,
,504,3029,0.6375057697296143,0.0
0.13561536371707916,505,3035,,
,505,3035,0.8958067297935486,0.0
0.1625889390707016,506,3041,,
,506,3041,0.7886685729026794,0.0
0.23598550260066986,507,3047,,
,507,3047,0.7302262783050537,0.0
0.126576766371727,508,3053,,
,508,3053,0.7905170321464539,0.0
0.376205712556839,509,3059,,
,509,3059,0.6957500576972961,0.0
0.1317373365163803,510,3065,,
,510,3065,0.7683720588684082,0.0
0.31113746762275696,511,3071,,
,511,3071,0.7716925740242004,0.0
0.12582917511463165,512,3077,,
,512,3077,0.7501091361045837,0.0
0.2009677141904831,513,3083,,
,513,3083,0.8305248022079468,0.0
0.20264220237731934,514,3089,,
,514,3089,0.7571293711662292,0.0
0.13501611351966858,515,3095,,
,515,3095,0.7006903290748596,0.0
0.24197717010974884,516,3101,,
,516,3101,0.6450847387313843,0.0
0.13697417080402374,517,3107,,
,517,3107,0.7014544010162354,0.0
0.19144730269908905,518,3113,,
,518,3113,0.6520256400108337,0.0
0.16730830073356628,519,3119,,
,519,3119,0.6527785658836365,0.0
0.19577054679393768,520,3125,,
,520,3125,0.6874850988388062,0.0
0.1833655834197998,521,3131,,
,521,3131,0.7383243441581726,0.0
0.13715921342372894,522,3137,,
,522,3137,0.6437909603118896,0.0
0.2424575537443161,523,3143,,
,523,3143,0.7195109724998474,0.0
0.14949874579906464,524,3149,,
,524,3149,0.6908997297286987,0.0
0.23326826095581055,525,3155,,
,525,3155,0.6438062787055969,0.0
0.16224858164787292,526,3161,,
,526,3161,0.6814630031585693,0.0
0.20657852292060852,527,3167,,
,527,3167,0.6406698822975159,0.0
0.1481514424085617,528,3173,,
,528,3173,0.6529034972190857,0.0
0.18884286284446716,529,3179,,
,529,3179,0.7116634249687195,0.0
0.16131603717803955,530,3185,,
,530,3185,0.7912209033966064,0.0
0.17488738894462585,531,3191,,
,531,3191,0.6856117248535156,0.0
0.18219195306301117,532,3197,,
,532,3197,0.6071245074272156,0.0
0.1551073044538498,533,3203,,
,533,3203,0.6582450270652771,0.0
0.21286126971244812,534,3209,,
,534,3209,0.6918416023254395,0.0
0.13300170004367828,535,3215,,
,535,3215,0.6410377025604248,0.0
0.18921580910682678,536,3221,,
,536,3221,0.7289140820503235,0.0
0.16117994487285614,537,3227,,
,537,3227,0.6178410053253174,0.0
0.1826253980398178,538,3233,,
,538,3233,0.6417868137359619,0.0
0.17796266078948975,539,3239,,
,539,3239,0.7057796716690063,0.0
0.140273317694664,540,3245,,
,540,3245,0.7227658629417419,0.0
0.25917530059814453,541,3251,,
,541,3251,0.6433588862419128,0.0
0.13481377065181732,542,3257,,
,542,3257,0.609978973865509,0.0
0.201459139585495,543,3263,,
,543,3263,0.6658129692077637,0.0
0.1705447882413864,544,3269,,
,544,3269,0.6515430212020874,0.0
0.17446687817573547,545,3275,,
,545,3275,0.6374297738075256,0.0
0.21885983645915985,546,3281,,
,546,3281,0.6731677651405334,0.0
0.18182983994483948,547,3287,,
,547,3287,0.6790636777877808,0.0
0.16808655858039856,548,3293,,
,548,3293,0.6095815896987915,0.0
0.17580720782279968,549,3299,,
,549,3299,0.6177871823310852,0.0
0.16187211871147156,550,3305,,
,550,3305,0.6275197863578796,0.0
0.15228916704654694,551,3311,,
,551,3311,0.614798903465271,0.0
0.20247766375541687,552,3317,,
,552,3317,0.6179778575897217,0.0
0.16492430865764618,553,3323,,
,553,3323,0.6162390112876892,0.0
0.17028458416461945,554,3329,,
,554,3329,0.640421986579895,0.0
0.17865629494190216,555,3335,,
,555,3335,0.6324162483215332,0.0
0.16360726952552795,556,3341,,
,556,3341,0.6170894503593445,0.0
0.17998561263084412,557,3347,,
,557,3347,0.6295713782310486,0.0
0.15003255009651184,558,3353,,
,558,3353,0.6211631894111633,0.0
0.18801946938037872,559,3359,,
,559,3359,0.5854542851448059,0.0
0.16936235129833221,560,3365,,
,560,3365,0.651271641254425,0.0
0.18813763558864594,561,3371,,
,561,3371,0.6796641945838928,0.0
0.1747719943523407,562,3377,,
,562,3377,0.6183622479438782,0.0
0.1727491319179535,563,3383,,
,563,3383,0.6304801106452942,0.0
0.17632223665714264,564,3389,,
,564,3389,0.6257203817367554,0.0
0.1652379333972931,565,3395,,
,565,3395,0.6179696321487427,0.0
0.18929223716259003,566,3401,,
,566,3401,0.6386034488677979,0.0
0.1779177486896515,567,3407,,
,567,3407,0.6732518076896667,0.0
0.17431995272636414,568,3413,,
,568,3413,0.6270850896835327,0.0
0.15389063954353333,569,3419,,
,569,3419,0.5987708568572998,0.0
0.183819979429245,570,3425,,
,570,3425,0.627109706401825,0.0
0.1496930569410324,571,3431,,
,571,3431,0.6604464054107666,0.0
0.20876386761665344,572,3437,,
,572,3437,0.6286608576774597,0.0
0.18258881568908691,573,3443,,
,573,3443,0.6413341760635376,0.0
0.17640556395053864,574,3449,,
,574,3449,0.5676009654998779,0.0
0.17656943202018738,575,3455,,
,575,3455,0.586767315864563,0.0
0.1606728583574295,576,3461,,
,576,3461,0.6308689117431641,0.0
0.1782519668340683,577,3467,,
,577,3467,0.6531879901885986,0.0
0.18747588992118835,578,3473,,
,578,3473,0.5770307779312134,0.0
0.15591523051261902,579,3479,,
,579,3479,0.6048662662506104,0.0
0.20967872440814972,580,3485,,
,580,3485,0.685651421546936,0.0
0.15642149746418,581,3491,,
,581,3491,0.719682514667511,0.0
0.1687593013048172,582,3497,,
,582,3497,0.67598557472229,0.0
0.16730812191963196,583,3503,,
,583,3503,0.6557289361953735,0.0
0.18758566677570343,584,3509,,
,584,3509,0.6676663160324097,0.0
0.1862756460905075,585,3515,,
,585,3515,0.635743260383606,0.0
0.17397144436836243,586,3521,,
,586,3521,0.6338992118835449,0.0
0.18341509997844696,587,3527,,
,587,3527,0.6597188115119934,0.0
0.15588556230068207,588,3533,,
,588,3533,0.6242833137512207,0.0
0.23472033441066742,589,3539,,
,589,3539,0.5658364295959473,0.0
0.15199537575244904,590,3545,,
,590,3545,0.6404234170913696,0.0
0.20886299014091492,591,3551,,
,591,3551,0.5794534087181091,0.0
0.1823153793811798,592,3557,,
,592,3557,0.6011572480201721,0.0
0.18181514739990234,593,3563,,
,593,3563,0.6226789355278015,0.0
0.1843162328004837,594,3569,,
,594,3569,0.579742968082428,0.0
0.15046723186969757,595,3575,,
,595,3575,0.5752882361412048,0.0
0.18851366639137268,596,3581,,
,596,3581,0.5807076096534729,0.0
0.19036343693733215,597,3587,,
,597,3587,0.5883926153182983,0.0
0.16945455968379974,598,3593,,
,598,3593,0.5651745796203613,0.0
0.1773853749036789,599,3599,,
,599,3599,0.5593264102935791,0.0
0.1859070211648941,600,3605,,
,600,3605,0.5924295783042908,0.0
0.15749500691890717,601,3611,,
,601,3611,0.5807019472122192,0.0
0.21310122311115265,602,3617,,
,602,3617,0.573370099067688,0.0
0.19046807289123535,603,3623,,
,603,3623,0.5891279578208923,0.0
0.16064640879631042,604,3629,,
,604,3629,0.5643786191940308,0.0
0.15194551646709442,605,3635,,
,605,3635,0.5959132313728333,0.0
0.14718209207057953,606,3641,,
,606,3641,0.6353442668914795,0.0
0.18627803027629852,607,3647,,
,607,3647,0.5976027250289917,0.0
0.16427013278007507,608,3653,,
,608,3653,0.5745209455490112,0.0
0.17363879084587097,609,3659,,
,609,3659,0.5965803265571594,0.0
0.16552484035491943,610,3665,,
,610,3665,0.5673509240150452,0.0
0.18433941900730133,611,3671,,
,611,3671,0.6006165146827698,0.0
0.18488813936710358,612,3677,,
,612,3677,0.6164987087249756,0.0
0.17141543328762054,613,3683,,
,613,3683,0.7128545045852661,0.0
0.2543022334575653,614,3689,,
,614,3689,0.6186988353729248,0.0
0.13889358937740326,615,3695,,
,615,3695,0.599173903465271,0.0
0.2412930428981781,616,3701,,
,616,3701,0.5820631980895996,0.0
0.14540888369083405,617,3707,,
,617,3707,0.6173142194747925,0.0
0.20216715335845947,618,3713,,
,618,3713,0.6211481094360352,0.0
0.16682469844818115,619,3719,,
,619,3719,0.5781623125076294,0.0
0.1755468100309372,620,3725,,
,620,3725,0.5869590044021606,0.0
0.1546759158372879,621,3731,,
,621,3731,0.6021673679351807,0.0
0.1877688616514206,622,3737,,
,622,3737,0.5418896675109863,0.0
0.20439240336418152,623,3743,,
,623,3743,0.5588588118553162,0.0
0.1597341150045395,624,3749,,
,624,3749,0.6233866214752197,0.0
0.25946304202079773,625,3755,,
,625,3755,0.5389502644538879,0.0
0.1443467140197754,626,3761,,
,626,3761,0.5583555698394775,0.0
0.17133332788944244,627,3767,,
,627,3767,0.5747731924057007,0.0
0.1638183295726776,628,3773,,
,628,3773,0.5615107417106628,0.0
0.23658683896064758,629,3779,,
,629,3779,0.5381086468696594,0.0
0.13563381135463715,630,3785,,
,630,3785,0.5999504327774048,0.0
0.24990828335285187,631,3791,,
,631,3791,0.5530516505241394,0.0
0.12890470027923584,632,3797,,
,632,3797,0.6101866960525513,0.0
0.2157532423734665,633,3803,,
,633,3803,0.5735910534858704,0.0
0.17715811729431152,634,3809,,
,634,3809,0.5798488259315491,0.0
0.16767515242099762,635,3815,,
,635,3815,0.5695051550865173,0.0
0.1594674289226532,636,3821,,
,636,3821,0.5716782212257385,0.0
0.1879548281431198,637,3827,,
,637,3827,0.5905565023422241,0.0
0.19819484651088715,638,3833,,
,638,3833,0.5808616876602173,0.0
0.15152369439601898,639,3839,,
,639,3839,0.5359660387039185,0.0
0.20587579905986786,640,3845,,
,640,3845,0.5983790159225464,0.0
0.15149858593940735,641,3851,,
,641,3851,0.5365219116210938,0.0
0.1878235787153244,642,3857,,
,642,3857,0.566571831703186,0.0
0.14717067778110504,643,3863,,
,643,3863,0.5975069403648376,0.0
0.18989768624305725,644,3869,,
,644,3869,0.5699447989463806,0.0
0.18498779833316803,645,3875,,
,645,3875,0.5591082572937012,0.0
0.18785062432289124,646,3881,,
,646,3881,0.545446515083313,0.0
0.19131936132907867,647,3887,,
,647,3887,0.5361704230308533,0.0
0.14403733611106873,648,3893,,
,648,3893,0.548576831817627,0.0
0.20398388803005219,649,3899,,
,649,3899,0.5293295383453369,0.0
0.1717270165681839,650,3905,,
,650,3905,0.5627857446670532,0.0
0.18859882652759552,651,3911,,
,651,3911,0.5674163103103638,0.0
0.16286678612232208,652,3917,,
,652,3917,0.5979853272438049,0.0
0.17544236779212952,653,3923,,
,653,3923,0.6606006622314453,0.0
0.2381337732076645,654,3929,,
,654,3929,0.5693457126617432,0.0
0.12106934934854507,655,3935,,
,655,3935,0.5325116515159607,0.0
0.27092814445495605,656,3941,,
,656,3941,0.638332724571228,0.0
0.13003122806549072,657,3947,,
,657,3947,0.5695632696151733,0.0
0.24272873997688293,658,3953,,
,658,3953,0.6174858212471008,0.0
0.13322147727012634,659,3959,,
,659,3959,0.5363618731498718,0.0
0.21347585320472717,660,3965,,
,660,3965,0.5327748656272888,0.0
0.15464721620082855,661,3971,,
,661,3971,0.5569266676902771,0.0
0.18790490925312042,662,3977,,
,662,3977,0.5576873421669006,0.0
0.2006823569536209,663,3983,,
,663,3983,0.5209989547729492,0.0
0.1885366141796112,664,3989,,
,664,3989,0.530217707157135,0.0
0.18525896966457367,665,3995,,
,665,3995,0.525831937789917,0.0
0.1596972644329071,666,4001,,
,666,4001,0.5614300966262817,0.0
0.17706699669361115,667,4007,,
,667,4007,0.5494722723960876,0.0
0.20286819338798523,668,4013,,
,668,4013,0.5115088224411011,0.0
0.14721642434597015,669,4019,,
,669,4019,0.5961310267448425,0.0
0.25387054681777954,670,4025,,
,670,4025,0.6146731376647949,0.0
0.13475842773914337,671,4031,,
,671,4031,0.6221227049827576,0.0
0.21404805779457092,672,4037,,
,672,4037,0.5552369356155396,0.0
0.17473511397838593,673,4043,,
,673,4043,0.5493727922439575,0.0
0.1944832056760788,674,4049,,
,674,4049,0.5268329977989197,0.0
0.17923521995544434,675,4055,,
,675,4055,0.552983820438385,0.0
0.18023864924907684,676,4061,,
,676,4061,0.5274123549461365,0.0
0.1749020665884018,677,4067,,
,677,4067,0.5474094748497009,0.0
0.15609905123710632,678,4073,,
,678,4073,0.5800146460533142,0.0
0.19117562472820282,679,4079,,
,679,4079,0.5516896843910217,0.0
0.21477770805358887,680,4085,,
,680,4085,0.536344051361084,0.0
0.17564474046230316,681,4091,,
,681,4091,0.5219739079475403,0.0
0.1793948858976364,682,4097,,
,682,4097,0.5156228542327881,0.0
0.19806864857673645,683,4103,,
,683,4103,0.5299081802368164,0.0
0.17217186093330383,684,4109,,
,684,4109,0.5353692770004272,0.0
0.1754075139760971,685,4115,,
,685,4115,0.5093428492546082,0.0
0.1973528414964676,686,4121,,
,686,4121,0.5450448393821716,0.0
0.16180001199245453,687,4127,,
,687,4127,0.5166944861412048,0.0
0.15005041658878326,688,4133,,
,688,4133,0.5181007981300354,0.0
0.16547523438930511,689,4139,,
,689,4139,0.557395339012146,0.0
0.1687660962343216,690,4145,,
,690,4145,0.5249359607696533,0.0
0.19130806624889374,691,4151,,
,691,4151,0.5270261764526367,0.0
0.20138536393642426,692,4157,,
,692,4157,0.5158305764198303,0.0
0.15725605189800262,693,4163,,
,693,4163,0.5182592868804932,0.0
0.20982001721858978,694,4169,,
,694,4169,0.5356279015541077,0.0
0.15292397141456604,695,4175,,
,695,4175,0.5064964890480042,0.0
0.18775422871112823,696,4181,,
,696,4181,0.49840494990348816,0.0
0.2171153873205185,697,4187,,
,697,4187,0.5047504901885986,0.0
0.14008216559886932,698,4193,,
,698,4193,0.5121175050735474,0.0
0.24641834199428558,699,4199,,
,699,4199,0.49826082587242126,0.0
0.14414432644844055,700,4205,,
,700,4205,0.5382642149925232,0.0
0.17345550656318665,701,4211,,
,701,4211,0.5105469226837158,0.0
0.17024235427379608,702,4217,,
,702,4217,0.5007890462875366,0.0
0.20710571110248566,703,4223,,
,703,4223,0.529636025428772,0.0
0.15547867119312286,704,4229,,
,704,4229,0.5638206005096436,0.0
0.20249828696250916,705,4235,,
,705,4235,0.5367722511291504,0.0
0.24912436306476593,706,4241,,
,706,4241,0.5101468563079834,0.0
0.14214475452899933,707,4247,,
,707,4247,0.49320343136787415,0.0
0.2071426957845688,708,4253,,
,708,4253,0.5050562024116516,0.0
0.16880519688129425,709,4259,,
,709,4259,0.49352189898490906,0.0
0.19949765503406525,710,4265,,
,710,4265,0.5040015578269958,0.0
0.17263659834861755,711,4271,,
,711,4271,0.4992879629135132,0.0
0.1914871782064438,712,4277,,
,712,4277,0.5038173198699951,0.0
0.16272130608558655,713,4283,,
,713,4283,0.48496925830841064,0.0
0.20375490188598633,714,4289,,
,714,4289,0.4946221113204956,0.0
0.1636742353439331,715,4295,,
,715,4295,0.4730353355407715,0.0
0.17212356626987457,716,4301,,
,716,4301,0.4863029718399048,0.0
0.1960195153951645,717,4307,,
,717,4307,0.4969853162765503,0.0
0.18425095081329346,718,4313,,
,718,4313,0.5180226564407349,0.0
0.19772593677043915,719,4319,,
,719,4319,0.51102614402771,0.0
0.15703265368938446,720,4325,,
,720,4325,0.5210225582122803,0.0
0.20807480812072754,721,4331,,
,721,4331,0.482290655374527,0.0
0.14127634465694427,722,4337,,
,722,4337,0.535639226436615,0.0
0.22649776935577393,723,4343,,
,723,4343,0.5092110633850098,0.0
0.15631569921970367,724,4349,,
,724,4349,0.5049286484718323,0.0
0.21332888305187225,725,4355,,
,725,4355,0.4897213578224182,0.0
0.1506715565919876,726,4361,,
,726,4361,0.49343639612197876,0.0
0.23071567714214325,727,4367,,
,727,4367,0.49937164783477783,0.0
0.14920783042907715,728,4373,,
,728,4373,0.5128445029258728,0.0
0.17453594505786896,729,4379,,
,729,4379,0.48437532782554626,0.0
0.17962267994880676,730,4385,,
,730,4385,0.48220324516296387,0.0
0.18762993812561035,731,4391,,
,731,4391,0.5274710655212402,0.0
0.17059673368930817,732,4397,,
,732,4397,0.4696022868156433,0.0
0.16377922892570496,733,4403,,
,733,4403,0.49231967329978943,0.0
0.21626673638820648,734,4409,,
,734,4409,0.4900380074977875,0.0
0.1423574984073639,735,4415,,
,735,4415,0.5271468162536621,0.0
0.19324305653572083,736,4421,,
,736,4421,0.47524744272232056,0.0
0.15438087284564972,737,4427,,
,737,4427,0.49381837248802185,0.0
0.2275085598230362,738,4433,,
,738,4433,0.498202919960022,0.0
0.17273995280265808,739,4439,,
,739,4439,0.49284180998802185,0.0
0.2035359889268875,740,4445,,
,740,4445,0.48572224378585815,0.0
0.1876906305551529,741,4451,,
,741,4451,0.48974698781967163,0.0
0.1452857106924057,742,4457,,
,742,4457,0.4939446747303009,0.0
0.228221133351326,743,4463,,
,743,4463,0.49087274074554443,0.0
0.14442762732505798,744,4469,,
,744,4469,0.4970646798610687,0.0
0.26917868852615356,745,4475,,
,745,4475,0.5040117502212524,0.0
0.1356048882007599,746,4481,,
,746,4481,0.49502620100975037,0.0
0.2780930697917938,747,4487,,
,747,4487,0.5287929177284241,0.0
0.129201740026474,748,4493,,
,748,4493,0.5211489796638489,0.0
0.2178008258342743,749,4499,,
,749,4499,0.5235235691070557,0.0
0.18331220746040344,750,4505,,
,750,4505,0.4737863838672638,0.0
0.20296666026115417,751,4511,,
,751,4511,0.47808077931404114,0.0
0.17290671169757843,752,4517,,
,752,4517,0.467702716588974,0.0
0.2150859832763672,753,4523,,
,753,4523,0.4848127067089081,0.0
0.17129793763160706,754,4529,,
,754,4529,0.43721577525138855,0.0
0.2428005039691925,755,4535,,
,755,4535,0.5105276107788086,0.0
0.15305949747562408,756,4541,,
,756,4541,0.5124866366386414,0.0
0.17003583908081055,757,4547,,
,757,4547,0.4601108133792877,0.0
0.2142527550458908,758,4553,,
,758,4553,0.49134573340415955,0.0
0.1565924733877182,759,4559,,
,759,4559,0.5114861130714417,0.0
0.16977466642856598,760,4565,,
,760,4565,0.512903094291687,0.0
0.20007464289665222,761,4571,,
,761,4571,0.46997955441474915,0.0
0.19364215433597565,762,4577,,
,762,4577,0.47756245732307434,0.0
0.17068877816200256,763,4583,,
,763,4583,0.4717656075954437,0.0
0.1767115592956543,764,4589,,
,764,4589,0.48062559962272644,0.0
0.17876198887825012,765,4595,,
,765,4595,0.4627046585083008,0.0
0.17225611209869385,766,4601,,
,766,4601,0.46424737572669983,0.0
0.18515758216381073,767,4607,,
,767,4607,0.48679932951927185,0.0
0.16509543359279633,768,4613,,
,768,4613,0.5203472375869751,0.0
0.1980007439851761,769,4619,,
,769,4619,0.525429904460907,0.0
0.1862291544675827,770,4625,,
,770,4625,0.5430434346199036,0.0
0.17222900688648224,771,4631,,
,771,4631,0.5150712728500366,0.0
0.19679009914398193,772,4637,,
,772,4637,0.5026391744613647,0.0
0.17070265114307404,773,4643,,
,773,4643,0.4885946810245514,0.0
0.20019324123859406,774,4649,,
,774,4649,0.4643288552761078,0.0
0.20452569425106049,775,4655,,
,775,4655,0.47584497928619385,0.0
0.21087172627449036,776,4661,,
,776,4661,0.43131473660469055,0.0
0.15996889770030975,777,4667,,
,777,4667,0.43064314126968384,0.0
0.17934060096740723,778,4673,,
,778,4673,0.4534060060977936,0.0
0.15904593467712402,779,4679,,
,779,4679,0.4925452470779419,0.0
0.22952856123447418,780,4685,,
,780,4685,0.48642510175704956,0.0
0.14176395535469055,781,4691,,
,781,4691,0.46381115913391113,0.0
0.20038282871246338,782,4697,,
,782,4697,0.4322779178619385,0.0
0.1883578598499298,783,4703,,
,783,4703,0.4444878399372101,0.0
0.1506655216217041,784,4709,,
,784,4709,0.43130916357040405,0.0
0.21080270409584045,785,4715,,
,785,4715,0.47301068902015686,0.0
0.1751185953617096,786,4721,,
,786,4721,0.46996647119522095,0.0
0.1634741574525833,787,4727,,
,787,4727,0.44490620493888855,0.0
0.20150674879550934,788,4733,,
,788,4733,0.47492602467536926,0.0
0.17476584017276764,789,4739,,
,789,4739,0.4143100380897522,0.0
0.19102168083190918,790,4745,,
,790,4745,0.45783931016921997,0.0
0.16920879483222961,791,4751,,
,791,4751,0.45544344186782837,0.0
0.1690274327993393,792,4757,,
,792,4757,0.4187682867050171,0.0
0.21522550284862518,793,4763,,
,793,4763,0.4643884003162384,0.0
0.14896322786808014,794,4769,,
,794,4769,0.45501795411109924,0.0
0.22065232694149017,795,4775,,
,795,4775,0.4301467835903168,0.0
0.16638192534446716,796,4781,,
,796,4781,0.47736409306526184,0.0
0.19211913645267487,797,4787,,
,797,4787,0.4511432349681854,0.0
0.17582379281520844,798,4793,,
,798,4793,0.45250552892684937,0.0
0.18927954137325287,799,4799,,
,799,4799,0.46932336688041687,0.0
0.1518930047750473,800,4805,,
,800,4805,0.46131962537765503,0.0
0.24484361708164215,801,4811,,
,801,4811,0.47381287813186646,0.0
0.15562844276428223,802,4817,,
,802,4817,0.4209887981414795,0.0
0.26032739877700806,803,4823,,
,803,4823,0.4627908766269684,0.0
0.18344280123710632,804,4829,,
,804,4829,0.4461907744407654,0.0
0.21967723965644836,805,4835,,
,805,4835,0.46137532591819763,0.0
0.15666379034519196,806,4841,,
,806,4841,0.4830593466758728,0.0
0.265363872051239,807,4847,,
,807,4847,0.47953784465789795,0.0
0.20753195881843567,808,4853,,
,808,4853,0.4679657220840454,0.0
0.17340362071990967,809,4859,,
,809,4859,0.48048970103263855,0.0
