step,best_fitness,current_fitness
0,0.9551676511764526,0.9551676511764526
1,0.9551676511764526,0.8970730304718018
2,0.9551676511764526,0.6955016255378723
3,0.9551676511764526,0.6098571419715881
4,0.9551676511764526,0.7120788097381592
5,0.9551676511764526,0.6430041193962097
6,0.9551676511764526,0.6301745176315308
7,0.9551676511764526,0.8211991786956787
8,1.0419052839279175,1.0419052839279175
9,1.0419052839279175,1.0419052839279175
10,1.0515087842941284,1.0515087842941284
11,1.07452392578125,1.07452392578125
12,1.07452392578125,1.0667825937271118
13,1.1065737009048462,1.1065737009048462
14,1.1065737009048462,1.1065737009048462
15,1.1065737009048462,1.0336967706680298
16,1.1065737009048462,0.861620306968689
17,1.1065737009048462,0.9226148128509521
18,1.1065737009048462,0.9226148128509521
19,1.1065737009048462,0.9854466915130615
20,1.1065737009048462,0.9854466915130615
21,1.1065737009048462,0.8924278020858765
22,1.1065737009048462,0.9196079969406128
23,1.1065737009048462,0.9840753078460693
24,1.1065737009048462,0.9814915657043457
25,1.1065737009048462,0.9814915657043457
26,1.1065737009048462,0.8518719673156738
27,1.1065737009048462,0.8825342655181885
28,1.1065737009048462,0.8367706537246704
29,1.1065737009048462,0.8892771005630493
30,1.1065737009048462,1.0001813173294067
31,1.1065737009048462,1.012871265411377
32,1.1065737009048462,1.010484218597412
33,1.1065737009048462,0.9563508629798889
34,1.1065737009048462,0.8482928276062012
35,1.1065737009048462,0.7494508624076843
36,1.1065737009048462,1.0250600576400757
37,1.1065737009048462,1.035665512084961
38,1.1690901517868042,1.1690901517868042
39,1.3563512563705444,1.3563512563705444
40,1.372209072113037,1.372209072113037
41,1.372209072113037,1.372209072113037
42,1.372209072113037,1.372209072113037
43,1.6178959608078003,1.6178959608078003
44,1.6178959608078003,1.4434229135513306
45,1.6178959608078003,1.4284898042678833
46,1.6178959608078003,1.4284898042678833
47,1.6178959608078003,1.0255738496780396
48,1.6178959608078003,0.604686975479126
49,1.6178959608078003,0.8080541491508484
50,1.6178959608078003,0.8831994533538818
51,1.6178959608078003,0.9316823482513428
52,1.6178959608078003,0.9316823482513428
53,1.6178959608078003,0.8493936657905579
54,1.6178959608078003,0.754270076751709
55,1.6178959608078003,0.704003632068634
56,1.6178959608078003,0.5516261458396912
57,1.6178959608078003,0.6890968084335327
58,1.6178959608078003,0.88105309009552
59,1.6178959608078003,1.0196210145950317
60,1.6178959608078003,1.0196210145950317
61,1.6178959608078003,0.9237805604934692
62,1.6178959608078003,0.9237805604934692
63,1.6178959608078003,0.9534696340560913
64,1.6178959608078003,0.9534696340560913
65,1.6178959608078003,0.7918782234191895
66,1.6178959608078003,0.8979754447937012
67,1.6178959608078003,0.8601112365722656
68,1.6178959608078003,0.8512142896652222
69,1.6178959608078003,1.15217125415802
70,1.6178959608078003,1.15217125415802
71,1.6178959608078003,1.1134592294692993
72,1.6178959608078003,1.1134592294692993
73,1.6178959608078003,1.1134592294692993
74,1.6178959608078003,1.1134592294692993
75,1.6178959608078003,1.188378930091858
76,1.6178959608078003,1.1857414245605469
77,1.6178959608078003,1.1781868934631348
78,1.6178959608078003,1.2336176633834839
79,1.6178959608078003,0.9974468946456909
80,1.6178959608078003,0.9200414419174194
81,1.6178959608078003,0.9404158592224121
82,1.6178959608078003,0.8452147841453552
83,1.6178959608078003,0.8391019105911255
84,1.6178959608078003,0.8567183613777161
85,1.6178959608078003,0.8737945556640625
86,1.6178959608078003,0.8646531105041504
87,1.6178959608078003,0.8473659753799438
88,1.6178959608078003,0.9475846290588379
89,1.6178959608078003,0.8996049761772156
90,1.6178959608078003,0.8351385593414307
91,1.6178959608078003,0.8809765577316284
92,1.6178959608078003,0.7732126712799072
93,1.6178959608078003,0.7677656412124634
94,1.6178959608078003,0.7334538698196411
95,1.6178959608078003,0.8587725162506104
96,1.6178959608078003,0.8124268054962158
97,1.6178959608078003,0.8124268054962158
98,1.6178959608078003,0.9786645770072937
99,1.6178959608078003,0.9786645770072937
100,1.6178959608078003,0.8219391703605652
101,1.6178959608078003,0.7064037919044495
102,1.6178959608078003,0.8277902603149414
103,1.6178959608078003,0.9028196334838867
104,1.6178959608078003,0.8339197635650635
105,1.6178959608078003,0.8339197635650635
106,1.6178959608078003,0.8510679006576538
107,1.6178959608078003,0.8510679006576538
108,1.6178959608078003,0.8814561367034912
109,1.6178959608078003,0.8472728729248047
110,1.6178959608078003,0.733850359916687
111,1.6178959608078003,0.7921426296234131
112,1.6178959608078003,0.8696630001068115
113,1.6178959608078003,0.8696630001068115
114,1.6178959608078003,0.8755186200141907
115,1.6178959608078003,0.911641001701355
116,1.6178959608078003,0.911641001701355
117,1.6178959608078003,0.8724151849746704
118,1.6178959608078003,0.7925362586975098
119,1.6178959608078003,0.8009867668151855
120,1.6178959608078003,0.942171037197113
121,1.6178959608078003,0.942171037197113
122,1.6178959608078003,0.8632526397705078
123,1.6178959608078003,0.9735903739929199
124,1.6178959608078003,1.0437108278274536
125,1.6178959608078003,0.9816485047340393
126,1.6178959608078003,0.9793546795845032
127,1.6178959608078003,0.8699434399604797
128,1.6178959608078003,0.9404948353767395
129,1.6178959608078003,1.0604239702224731
130,1.6178959608078003,1.0604239702224731
131,1.6178959608078003,1.0208183526992798
132,1.6178959608078003,0.9429601430892944
133,1.6178959608078003,0.8620501756668091
134,1.6178959608078003,0.834650993347168
135,1.6178959608078003,0.8180714845657349
136,1.6178959608078003,0.8878040313720703
137,1.6178959608078003,0.8706082701683044
138,1.6178959608078003,0.7998080253601074
139,1.6178959608078003,0.851207435131073
140,1.6178959608078003,0.9077370762825012
141,1.6178959608078003,0.9512044191360474
142,1.6178959608078003,0.7427078485488892
143,1.6178959608078003,0.8248032331466675
144,1.6178959608078003,0.8248032331466675
145,1.6178959608078003,1.1290332078933716
146,1.6178959608078003,1.0511165857315063
147,1.6178959608078003,1.0843888521194458
148,1.6178959608078003,1.323607325553894
149,1.6178959608078003,1.2035466432571411
150,1.6178959608078003,1.174943447113037
151,1.6178959608078003,1.174943447113037
152,1.6178959608078003,0.8725048303604126
153,1.6178959608078003,0.8274279832839966
154,1.6178959608078003,0.8997774720191956
155,1.6178959608078003,0.49143123626708984
156,1.6178959608078003,0.7030833959579468
157,1.6178959608078003,0.6453054547309875
