step,best_fitness,current_fitness
115,-323.15728759765625,-323.15728759765625
116,-323.15728759765625,-323.15728759765625
117,-323.15728759765625,-323.15728759765625
118,-323.15728759765625,-323.15728759765625
119,-323.15728759765625,-323.15728759765625
120,-323.15728759765625,-323.15728759765625
121,-323.15728759765625,-323.15728759765625
122,-323.15728759765625,-323.15728759765625
123,-323.15728759765625,-323.15728759765625
124,-323.15728759765625,-323.15728759765625
125,-323.15728759765625,-323.15728759765625
126,-323.15728759765625,-323.15728759765625
127,-318.3707275390625,-318.3707275390625
128,-318.3707275390625,-318.3707275390625
129,-318.3707275390625,-318.3707275390625
130,-318.3707275390625,-318.3707275390625
131,-318.3707275390625,-318.3707275390625
132,-318.3707275390625,-318.3707275390625
133,-318.3084411621094,-318.3084411621094
134,-318.3084411621094,-318.3084411621094
135,-318.3084411621094,-318.3084411621094
136,-318.3084411621094,-318.3084411621094
137,-318.3084411621094,-318.3084411621094
138,-318.3084411621094,-318.3084411621094
139,-318.3084411621094,-318.3084411621094
140,-318.3084411621094,-318.3084411621094
141,-318.3084411621094,-318.3084411621094
142,-318.3084411621094,-318.3084411621094
143,-318.3084411621094,-318.3084411621094
144,-318.3084411621094,-318.3084411621094
145,-318.3084411621094,-318.3084411621094
146,-318.3084411621094,-318.3084411621094
147,-318.3084411621094,-318.3084411621094
148,-318.3084411621094,-318.3084411621094
149,-318.3084411621094,-318.3084411621094
150,-318.3084411621094,-318.3084411621094
151,-318.3084411621094,-318.3084411621094
152,-318.3084411621094,-318.3084411621094
153,-318.3084411621094,-318.3084411621094
154,-318.3084411621094,-318.3084411621094
155,-318.3084411621094,-318.3084411621094
156,-318.3084411621094,-318.3084411621094
157,-318.3084411621094,-318.3084411621094
158,-318.3084411621094,-318.3084411621094
159,-318.3084411621094,-318.3084411621094
160,-318.3084411621094,-318.3084411621094
161,-318.3084411621094,-318.3084411621094
162,-318.3084411621094,-318.3084411621094
163,-318.3084411621094,-318.3084411621094
164,-318.3084411621094,-318.3084411621094
165,-318.3084411621094,-318.3084411621094
166,-318.3084411621094,-318.3084411621094
167,-318.3084411621094,-318.3084411621094
168,-318.3084411621094,-318.3084411621094
169,-318.3084411621094,-318.3084411621094
170,-318.3084411621094,-318.3084411621094
171,-318.3084411621094,-318.3084411621094
172,-318.3084411621094,-318.3084411621094
173,-318.3084411621094,-318.3084411621094
174,-318.3084411621094,-318.3084411621094
175,-318.3084411621094,-318.3084411621094
176,-318.3084411621094,-318.3084411621094
177,-318.3084411621094,-318.3084411621094
178,-318.3084411621094,-318.3084411621094
179,-318.3084411621094,-318.3084411621094
180,-318.3084411621094,-318.3084411621094
181,-318.3084411621094,-318.3084411621094
182,-318.3084411621094,-318.3084411621094
183,-318.3084411621094,-318.3084411621094
184,-318.3084411621094,-318.3084411621094
185,-318.3084411621094,-318.3084411621094
186,-318.3084411621094,-318.3084411621094
187,-318.3084411621094,-318.3084411621094
188,-316.1920471191406,-316.1920471191406
189,-316.1920471191406,-316.1920471191406
190,-316.1920471191406,-316.1920471191406
191,-316.1920471191406,-316.1920471191406
192,-316.1920471191406,-316.1920471191406
193,-316.1920471191406,-316.1920471191406
194,-316.1920471191406,-316.1920471191406
195,-316.1920471191406,-316.1920471191406
196,-316.1920471191406,-316.1920471191406
197,-316.1920471191406,-316.1920471191406
198,-316.1920471191406,-316.1920471191406
199,-316.1920471191406,-316.1920471191406
200,-316.1920471191406,-316.1920471191406
201,-316.1920471191406,-316.1920471191406
202,-316.1920471191406,-316.1920471191406
203,-316.1920471191406,-316.1920471191406
204,-316.1920471191406,-316.1920471191406
205,-316.1920471191406,-316.1920471191406
206,-316.1920471191406,-316.1920471191406
207,-316.1920471191406,-316.1920471191406
208,-316.1920471191406,-316.1920471191406
209,-316.1920471191406,-316.1920471191406
210,-316.1920471191406,-316.1920471191406
211,-316.1920471191406,-316.1920471191406
212,-316.1920471191406,-316.1920471191406
213,-316.1920471191406,-316.1920471191406
214,-316.1920471191406,-316.1920471191406
215,-316.1920471191406,-316.1920471191406
216,-316.1920471191406,-316.1920471191406
217,-316.1920471191406,-316.1920471191406
218,-316.1920471191406,-316.1920471191406
219,-316.1920471191406,-316.1920471191406
220,-316.1920471191406,-316.1920471191406
221,-316.1920471191406,-316.1920471191406
222,-316.1920471191406,-316.1920471191406
223,-316.1920471191406,-316.1920471191406
224,-316.1920471191406,-316.1920471191406
225,-316.1920471191406,-316.1920471191406
226,-316.1920471191406,-316.1920471191406
227,-313.67767333984375,-313.67767333984375
228,-313.67767333984375,-313.67767333984375
229,-313.67767333984375,-313.67767333984375
230,-313.67767333984375,-313.67767333984375
231,-313.67767333984375,-313.67767333984375
232,-313.67767333984375,-313.67767333984375
233,-313.67767333984375,-313.67767333984375
234,-313.67767333984375,-313.67767333984375
235,-313.67767333984375,-313.67767333984375
236,-313.67767333984375,-313.67767333984375
237,-313.67767333984375,-313.67767333984375
238,-313.67767333984375,-313.67767333984375
239,-313.67767333984375,-313.67767333984375
240,-313.67767333984375,-313.67767333984375
241,-313.67767333984375,-313.67767333984375
242,-313.67767333984375,-313.67767333984375
243,-313.67767333984375,-313.67767333984375
244,-313.67767333984375,-313.67767333984375
245,-313.67767333984375,-313.67767333984375
246,-313.67767333984375,-313.67767333984375
247,-313.67767333984375,-313.67767333984375
248,-313.67767333984375,-313.67767333984375
249,-313.67767333984375,-313.67767333984375
250,-313.67767333984375,-313.67767333984375
251,-313.67767333984375,-313.67767333984375
252,-313.67767333984375,-313.67767333984375
253,-313.67767333984375,-313.67767333984375
254,-313.67767333984375,-313.67767333984375
255,-313.67767333984375,-313.67767333984375
256,-313.67767333984375,-313.67767333984375
257,-313.67767333984375,-313.67767333984375
258,-313.67767333984375,-313.67767333984375
259,-313.67767333984375,-313.67767333984375
260,-313.67767333984375,-313.67767333984375
261,-313.67767333984375,-313.67767333984375
262,-313.67767333984375,-313.67767333984375
263,-313.67767333984375,-313.67767333984375
264,-313.67767333984375,-313.67767333984375
265,-313.67767333984375,-313.67767333984375
266,-313.67767333984375,-313.67767333984375
267,-313.67767333984375,-313.67767333984375
268,-313.67767333984375,-313.67767333984375
269,-313.67767333984375,-313.67767333984375
270,-313.67767333984375,-313.67767333984375
271,-313.67767333984375,-313.67767333984375
272,-313.67767333984375,-313.67767333984375
273,-313.67767333984375,-313.67767333984375
274,-313.67767333984375,-313.67767333984375
275,-313.67767333984375,-313.67767333984375
276,-313.67767333984375,-313.67767333984375
277,-313.67767333984375,-313.67767333984375
278,-313.67767333984375,-313.67767333984375
279,-313.67767333984375,-313.67767333984375
280,-313.67767333984375,-313.67767333984375
281,-313.67767333984375,-313.67767333984375
282,-313.67767333984375,-313.67767333984375
283,-313.67767333984375,-313.67767333984375
284,-313.67767333984375,-313.67767333984375
285,-313.67767333984375,-313.67767333984375
286,-313.67767333984375,-313.67767333984375
287,-313.67767333984375,-313.67767333984375
288,-313.67767333984375,-313.67767333984375
289,-313.67767333984375,-313.67767333984375
290,-313.67767333984375,-313.67767333984375
291,-313.67767333984375,-313.67767333984375
292,-313.67767333984375,-313.67767333984375
293,-313.67767333984375,-313.67767333984375
294,-313.67767333984375,-313.67767333984375
295,-313.67767333984375,-313.67767333984375
296,-313.67767333984375,-313.67767333984375
297,-313.67767333984375,-313.67767333984375
298,-313.67767333984375,-313.67767333984375
299,-313.67767333984375,-313.67767333984375
300,-313.67767333984375,-313.67767333984375
301,-313.67767333984375,-313.67767333984375
302,-313.67767333984375,-313.67767333984375
303,-313.67767333984375,-313.67767333984375
304,-313.67767333984375,-313.67767333984375
305,-313.67767333984375,-313.67767333984375
306,-313.67767333984375,-313.67767333984375
307,-313.67767333984375,-313.67767333984375
308,-313.67767333984375,-313.67767333984375
309,-313.67767333984375,-313.67767333984375
310,-313.67767333984375,-313.67767333984375
311,-313.67767333984375,-313.67767333984375
312,-313.67767333984375,-313.67767333984375
313,-313.67767333984375,-313.67767333984375
314,-313.67767333984375,-313.67767333984375
315,-313.67767333984375,-313.67767333984375
316,-313.67767333984375,-313.67767333984375
317,-313.67767333984375,-313.67767333984375
318,-313.67767333984375,-313.67767333984375
319,-313.67767333984375,-313.67767333984375
320,-313.67767333984375,-313.67767333984375
321,-313.67767333984375,-313.67767333984375
322,-313.67767333984375,-313.67767333984375
323,-313.67767333984375,-313.67767333984375
324,-313.67767333984375,-313.67767333984375
325,-313.67767333984375,-313.67767333984375
326,-313.67767333984375,-313.67767333984375
327,-313.67767333984375,-313.67767333984375
328,-313.67767333984375,-313.67767333984375
329,-313.67767333984375,-313.67767333984375
330,-313.67767333984375,-313.67767333984375
331,-313.67767333984375,-313.67767333984375
332,-313.67767333984375,-313.67767333984375
333,-313.67767333984375,-313.67767333984375
334,-313.67767333984375,-313.67767333984375
335,-313.67767333984375,-313.67767333984375
336,-313.67767333984375,-313.67767333984375
337,-313.67767333984375,-313.67767333984375
338,-313.67767333984375,-313.67767333984375
339,-313.67767333984375,-313.67767333984375
340,-313.67767333984375,-313.67767333984375
341,-313.67767333984375,-313.67767333984375
342,-313.67767333984375,-313.67767333984375
343,-313.67767333984375,-313.67767333984375
344,-313.67767333984375,-313.67767333984375
345,-313.67767333984375,-313.67767333984375
346,-313.67767333984375,-313.67767333984375
347,-313.67767333984375,-313.67767333984375
348,-313.67767333984375,-313.67767333984375
349,-313.67767333984375,-313.67767333984375
350,-313.67767333984375,-313.67767333984375
351,-313.67767333984375,-313.67767333984375
352,-313.67767333984375,-313.67767333984375
353,-313.67767333984375,-313.67767333984375
354,-313.67767333984375,-313.67767333984375
355,-313.67767333984375,-313.67767333984375
356,-313.67767333984375,-313.67767333984375
357,-313.67767333984375,-313.67767333984375
358,-313.67767333984375,-313.67767333984375
359,-313.67767333984375,-313.67767333984375
360,-313.67767333984375,-313.67767333984375
361,-313.67767333984375,-313.67767333984375
362,-313.67767333984375,-313.67767333984375
363,-313.67767333984375,-313.67767333984375
364,-313.67767333984375,-313.67767333984375
365,-313.67767333984375,-313.67767333984375
366,-313.67767333984375,-313.67767333984375
367,-313.67767333984375,-313.67767333984375
368,-313.67767333984375,-313.67767333984375
369,-313.67767333984375,-313.67767333984375
370,-313.67767333984375,-313.67767333984375
371,-313.67767333984375,-313.67767333984375
372,-313.67767333984375,-313.67767333984375
373,-313.67767333984375,-313.67767333984375
374,-313.67767333984375,-313.67767333984375
375,-313.67767333984375,-313.67767333984375
376,-313.67767333984375,-313.67767333984375
377,-313.67767333984375,-313.67767333984375
378,-313.67767333984375,-313.67767333984375
379,-313.67767333984375,-313.67767333984375
380,-313.67767333984375,-313.67767333984375
381,-313.67767333984375,-313.67767333984375
382,-313.67767333984375,-313.67767333984375
383,-313.67767333984375,-313.67767333984375
384,-313.67767333984375,-313.67767333984375
385,-313.67767333984375,-313.67767333984375
386,-313.67767333984375,-313.67767333984375
387,-313.67767333984375,-313.67767333984375
388,-313.67767333984375,-313.67767333984375
389,-313.67767333984375,-313.67767333984375
390,-313.67767333984375,-313.67767333984375
391,-313.67767333984375,-313.67767333984375
392,-313.67767333984375,-313.67767333984375
393,-313.67767333984375,-313.67767333984375
394,-313.67767333984375,-313.67767333984375
395,-313.67767333984375,-313.67767333984375
396,-313.67767333984375,-313.67767333984375
397,-313.67767333984375,-313.67767333984375
398,-313.67767333984375,-313.67767333984375
399,-313.67767333984375,-313.67767333984375
400,-313.67767333984375,-313.67767333984375
401,-313.67767333984375,-313.67767333984375
402,-313.67767333984375,-313.67767333984375
403,-313.67767333984375,-313.67767333984375
404,-313.67767333984375,-313.67767333984375
405,-313.67767333984375,-313.67767333984375
406,-313.67767333984375,-313.67767333984375
407,-313.67767333984375,-313.67767333984375
408,-313.67767333984375,-313.67767333984375
409,-313.67767333984375,-313.67767333984375
410,-313.67767333984375,-313.67767333984375
411,-313.67767333984375,-313.67767333984375
412,-313.67767333984375,-313.67767333984375
413,-313.67767333984375,-313.67767333984375
414,-313.67767333984375,-313.67767333984375
415,-313.0498046875,-313.0498046875
416,-313.0498046875,-313.0498046875
417,-313.0498046875,-313.0498046875
418,-313.0498046875,-313.0498046875
419,-313.0498046875,-313.0498046875
420,-313.0498046875,-313.0498046875
421,-313.0498046875,-313.0498046875
422,-313.0498046875,-313.0498046875
423,-313.0498046875,-313.0498046875
424,-313.0498046875,-313.0498046875
425,-313.0498046875,-313.0498046875
426,-313.0498046875,-313.0498046875
427,-313.0498046875,-313.0498046875
428,-313.0498046875,-313.0498046875
429,-313.0498046875,-313.0498046875
430,-313.0498046875,-313.0498046875
431,-313.0498046875,-313.0498046875
432,-313.0498046875,-313.0498046875
433,-313.0498046875,-313.0498046875
434,-313.0498046875,-313.0498046875
435,-313.0498046875,-313.0498046875
436,-313.0498046875,-313.0498046875
437,-313.0498046875,-313.0498046875
438,-313.0498046875,-313.0498046875
439,-313.0498046875,-313.0498046875
440,-313.0498046875,-313.0498046875
441,-313.0498046875,-313.0498046875
442,-313.0498046875,-313.0498046875
443,-313.0498046875,-313.0498046875
444,-313.0498046875,-313.0498046875
445,-313.0498046875,-313.0498046875
446,-313.0498046875,-313.0498046875
447,-313.0498046875,-313.0498046875
448,-313.0498046875,-313.0498046875
449,-313.0498046875,-313.0498046875
450,-313.0498046875,-313.0498046875
451,-313.0498046875,-313.0498046875
452,-313.0498046875,-313.0498046875
453,-313.0498046875,-313.0498046875
454,-313.0498046875,-313.0498046875
455,-313.0498046875,-313.0498046875
456,-313.0498046875,-313.0498046875
457,-313.0498046875,-313.0498046875
458,-313.0498046875,-313.0498046875
459,-313.0498046875,-313.0498046875
460,-313.0498046875,-313.0498046875
461,-313.0498046875,-313.0498046875
462,-313.0498046875,-313.0498046875
463,-313.0498046875,-313.0498046875
464,-313.0498046875,-313.0498046875
465,-313.0498046875,-313.0498046875
466,-313.0498046875,-313.0498046875
467,-313.0498046875,-313.0498046875
468,-313.0498046875,-313.0498046875
469,-313.0498046875,-313.0498046875
470,-313.0498046875,-313.0498046875
471,-313.0498046875,-313.0498046875
472,-313.0498046875,-313.0498046875
473,-313.0498046875,-313.0498046875
474,-313.0498046875,-313.0498046875
475,-313.0498046875,-313.0498046875
476,-313.0498046875,-313.0498046875
477,-313.0498046875,-313.0498046875
478,-313.0498046875,-313.0498046875
479,-313.0498046875,-313.0498046875
480,-313.0498046875,-313.0498046875
481,-313.0498046875,-313.0498046875
482,-313.0498046875,-313.0498046875
483,-313.0498046875,-313.0498046875
484,-313.0498046875,-313.0498046875
485,-313.0498046875,-313.0498046875
486,-313.0498046875,-313.0498046875
487,-313.0498046875,-313.0498046875
488,-313.0498046875,-313.0498046875
489,-313.0498046875,-313.0498046875
490,-313.0498046875,-313.0498046875
491,-313.0498046875,-313.0498046875
492,-313.0498046875,-313.0498046875
493,-313.0498046875,-313.0498046875
494,-313.0498046875,-313.0498046875
495,-313.0498046875,-313.0498046875
496,-313.0498046875,-313.0498046875
497,-313.0498046875,-313.0498046875
498,-313.0498046875,-313.0498046875
499,-313.0498046875,-313.0498046875
500,-313.0498046875,-313.0498046875
501,-313.0498046875,-313.0498046875
502,-313.0498046875,-313.0498046875
503,-313.0498046875,-313.0498046875
504,-313.0498046875,-313.0498046875
505,-313.0498046875,-313.0498046875
506,-313.0498046875,-313.0498046875
507,-313.0498046875,-313.0498046875
508,-313.0498046875,-313.0498046875
509,-313.0498046875,-313.0498046875
510,-313.0498046875,-313.0498046875
511,-313.0498046875,-313.0498046875
512,-313.0498046875,-313.0498046875
513,-313.0498046875,-313.0498046875
514,-313.0498046875,-313.0498046875
515,-313.0498046875,-313.0498046875
516,-313.0498046875,-313.0498046875
517,-313.0498046875,-313.0498046875
518,-313.0498046875,-313.0498046875
519,-313.0498046875,-313.0498046875
520,-313.0498046875,-313.0498046875
521,-313.0498046875,-313.0498046875
522,-313.0498046875,-313.0498046875
523,-313.0498046875,-313.0498046875
524,-313.0498046875,-313.0498046875
525,-313.0498046875,-313.0498046875
526,-313.0498046875,-313.0498046875
527,-313.0498046875,-313.0498046875
528,-313.0498046875,-313.0498046875
529,-313.0498046875,-313.0498046875
530,-313.0498046875,-313.0498046875
531,-313.0498046875,-313.0498046875
532,-313.0498046875,-313.0498046875
533,-313.0498046875,-313.0498046875
534,-313.0498046875,-313.0498046875
535,-313.0498046875,-313.0498046875
536,-313.0498046875,-313.0498046875
537,-313.0498046875,-313.0498046875
538,-313.0498046875,-313.0498046875
539,-313.0498046875,-313.0498046875
540,-312.714599609375,-312.714599609375
541,-312.714599609375,-312.714599609375
542,-312.714599609375,-312.714599609375
543,-312.714599609375,-312.714599609375
544,-312.714599609375,-312.714599609375
545,-312.714599609375,-312.714599609375
546,-312.714599609375,-312.714599609375
547,-312.714599609375,-312.714599609375
548,-312.714599609375,-312.714599609375
549,-312.714599609375,-312.714599609375
550,-312.714599609375,-312.714599609375
551,-312.714599609375,-312.714599609375
552,-312.714599609375,-312.714599609375
553,-312.714599609375,-312.714599609375
554,-312.714599609375,-312.714599609375
555,-312.714599609375,-312.714599609375
556,-312.714599609375,-312.714599609375
557,-312.714599609375,-312.714599609375
558,-312.714599609375,-312.714599609375
559,-312.714599609375,-312.714599609375
560,-312.714599609375,-312.714599609375
561,-312.714599609375,-312.714599609375
562,-312.714599609375,-312.714599609375
563,-312.714599609375,-312.714599609375
564,-312.714599609375,-312.714599609375
565,-312.714599609375,-312.714599609375
566,-312.714599609375,-312.714599609375
567,-312.714599609375,-312.714599609375
568,-312.714599609375,-312.714599609375
569,-312.714599609375,-312.714599609375
570,-312.714599609375,-312.714599609375
571,-312.714599609375,-312.714599609375
572,-312.714599609375,-312.714599609375
573,-312.714599609375,-312.714599609375
574,-312.714599609375,-312.714599609375
575,-312.714599609375,-312.714599609375
576,-312.714599609375,-312.714599609375
577,-312.714599609375,-312.714599609375
578,-312.714599609375,-312.714599609375
579,-312.714599609375,-312.714599609375
580,-312.714599609375,-312.714599609375
581,-312.714599609375,-312.714599609375
582,-312.714599609375,-312.714599609375
583,-312.714599609375,-312.714599609375
584,-312.714599609375,-312.714599609375
585,-312.714599609375,-312.714599609375
586,-312.714599609375,-312.714599609375
587,-312.714599609375,-312.714599609375
588,-312.154541015625,-312.154541015625
589,-312.154541015625,-312.154541015625
590,-312.154541015625,-312.154541015625
591,-312.154541015625,-312.154541015625
592,-312.154541015625,-312.154541015625
593,-312.154541015625,-312.154541015625
594,-312.154541015625,-312.154541015625
595,-312.154541015625,-312.154541015625
596,-312.154541015625,-312.154541015625
597,-312.154541015625,-312.154541015625
598,-312.154541015625,-312.154541015625
599,-312.154541015625,-312.154541015625
600,-312.154541015625,-312.154541015625
601,-312.154541015625,-312.154541015625
602,-312.154541015625,-312.154541015625
603,-312.154541015625,-312.154541015625
604,-312.154541015625,-312.154541015625
605,-312.154541015625,-312.154541015625
606,-312.154541015625,-312.154541015625
607,-312.154541015625,-312.154541015625
608,-312.154541015625,-312.154541015625
609,-312.154541015625,-312.154541015625
610,-312.154541015625,-312.154541015625
611,-312.154541015625,-312.154541015625
612,-312.154541015625,-312.154541015625
613,-312.154541015625,-312.154541015625
614,-312.154541015625,-312.154541015625
615,-312.154541015625,-312.154541015625
616,-312.154541015625,-312.154541015625
617,-312.154541015625,-312.154541015625
618,-312.154541015625,-312.154541015625
619,-312.154541015625,-312.154541015625
620,-312.154541015625,-312.154541015625
621,-312.154541015625,-312.154541015625
622,-312.154541015625,-312.154541015625
623,-312.154541015625,-312.154541015625
624,-312.154541015625,-312.154541015625
625,-312.154541015625,-312.154541015625
626,-312.154541015625,-312.154541015625
627,-312.154541015625,-312.154541015625
628,-312.154541015625,-312.154541015625
629,-312.154541015625,-312.154541015625
630,-312.154541015625,-312.154541015625
631,-312.154541015625,-312.154541015625
632,-312.154541015625,-312.154541015625
633,-312.154541015625,-312.154541015625
634,-312.154541015625,-312.154541015625
635,-312.154541015625,-312.154541015625
636,-312.154541015625,-312.154541015625
637,-312.154541015625,-312.154541015625
638,-312.154541015625,-312.154541015625
639,-312.154541015625,-312.154541015625
640,-312.154541015625,-312.154541015625
641,-312.154541015625,-312.154541015625
642,-312.154541015625,-312.154541015625
643,-312.154541015625,-312.154541015625
644,-312.154541015625,-312.154541015625
645,-312.154541015625,-312.154541015625
646,-312.154541015625,-312.154541015625
647,-312.154541015625,-312.154541015625
648,-312.154541015625,-312.154541015625
649,-312.154541015625,-312.154541015625
650,-312.154541015625,-312.154541015625
651,-312.154541015625,-312.154541015625
652,-312.154541015625,-312.154541015625
653,-312.154541015625,-312.154541015625
654,-312.154541015625,-312.154541015625
655,-312.154541015625,-312.154541015625
656,-312.154541015625,-312.154541015625
657,-312.154541015625,-312.154541015625
658,-312.154541015625,-312.154541015625
659,-312.154541015625,-312.154541015625
660,-312.154541015625,-312.154541015625
661,-312.154541015625,-312.154541015625
662,-312.154541015625,-312.154541015625
663,-312.154541015625,-312.154541015625
664,-312.154541015625,-312.154541015625
665,-312.154541015625,-312.154541015625
666,-312.154541015625,-312.154541015625
667,-312.154541015625,-312.154541015625
668,-312.154541015625,-312.154541015625
669,-312.154541015625,-312.154541015625
670,-312.154541015625,-312.154541015625
671,-312.154541015625,-312.154541015625
672,-312.154541015625,-312.154541015625
673,-312.154541015625,-312.154541015625
674,-312.154541015625,-312.154541015625
675,-312.154541015625,-312.154541015625
676,-312.154541015625,-312.154541015625
677,-312.154541015625,-312.154541015625
678,-312.154541015625,-312.154541015625
679,-312.154541015625,-312.154541015625
680,-312.154541015625,-312.154541015625
681,-312.154541015625,-312.154541015625
682,-312.154541015625,-312.154541015625
683,-312.154541015625,-312.154541015625
684,-312.154541015625,-312.154541015625
685,-312.154541015625,-312.154541015625
686,-312.154541015625,-312.154541015625
687,-312.154541015625,-312.154541015625
688,-312.154541015625,-312.154541015625
689,-312.154541015625,-312.154541015625
690,-312.154541015625,-312.154541015625
691,-312.154541015625,-312.154541015625
692,-312.154541015625,-312.154541015625
693,-312.154541015625,-312.154541015625
694,-312.154541015625,-312.154541015625
695,-312.154541015625,-312.154541015625
696,-312.154541015625,-312.154541015625
697,-312.154541015625,-312.154541015625
698,-312.154541015625,-312.154541015625
699,-312.154541015625,-312.154541015625
700,-312.154541015625,-312.154541015625
701,-312.154541015625,-312.154541015625
702,-312.154541015625,-312.154541015625
703,-312.154541015625,-312.154541015625
704,-312.154541015625,-312.154541015625
705,-312.154541015625,-312.154541015625
706,-312.154541015625,-312.154541015625
707,-312.154541015625,-312.154541015625
708,-312.154541015625,-312.154541015625
709,-312.154541015625,-312.154541015625
710,-312.154541015625,-312.154541015625
711,-312.154541015625,-312.154541015625
712,-312.154541015625,-312.154541015625
713,-312.154541015625,-312.154541015625
714,-312.154541015625,-312.154541015625
715,-312.154541015625,-312.154541015625
716,-312.154541015625,-312.154541015625
717,-312.154541015625,-312.154541015625
718,-312.154541015625,-312.154541015625
719,-312.154541015625,-312.154541015625
720,-312.154541015625,-312.154541015625
721,-312.154541015625,-312.154541015625
722,-312.154541015625,-312.154541015625
723,-312.154541015625,-312.154541015625
724,-312.154541015625,-312.154541015625
725,-312.154541015625,-312.154541015625
726,-312.154541015625,-312.154541015625
727,-312.154541015625,-312.154541015625
728,-312.154541015625,-312.154541015625
729,-312.154541015625,-312.154541015625
730,-312.154541015625,-312.154541015625
731,-312.154541015625,-312.154541015625
