step,best_fitness,current_fitness
102,-317.1846008300781,-317.1846008300781
103,-317.1846008300781,-317.1846008300781
104,-317.1846008300781,-317.1846008300781
105,-317.1846008300781,-317.1846008300781
106,-317.1846008300781,-317.1846008300781
107,-317.1846008300781,-317.1846008300781
108,-317.1846008300781,-317.1846008300781
109,-317.1846008300781,-317.1846008300781
110,-317.1846008300781,-317.1846008300781
111,-317.1846008300781,-317.1846008300781
112,-317.1846008300781,-317.1846008300781
113,-317.1846008300781,-317.1846008300781
114,-317.1846008300781,-317.1846008300781
115,-317.1846008300781,-317.1846008300781
116,-317.1846008300781,-317.1846008300781
117,-317.1846008300781,-317.1846008300781
118,-317.1846008300781,-317.1846008300781
119,-317.1846008300781,-317.1846008300781
120,-317.1846008300781,-317.1846008300781
121,-317.1846008300781,-317.1846008300781
122,-317.1846008300781,-317.1846008300781
123,-317.1846008300781,-317.1846008300781
124,-317.1846008300781,-317.1846008300781
125,-317.1846008300781,-317.1846008300781
126,-317.1846008300781,-317.1846008300781
127,-317.1846008300781,-317.1846008300781
128,-317.1846008300781,-317.1846008300781
129,-317.1846008300781,-317.1846008300781
130,-317.1846008300781,-317.1846008300781
131,-317.1846008300781,-317.1846008300781
132,-317.1846008300781,-317.1846008300781
133,-317.1846008300781,-317.1846008300781
134,-317.1846008300781,-317.1846008300781
135,-317.1846008300781,-317.1846008300781
136,-317.1846008300781,-317.1846008300781
137,-317.1846008300781,-317.1846008300781
138,-317.1846008300781,-317.1846008300781
139,-317.1846008300781,-317.1846008300781
140,-317.1846008300781,-317.1846008300781
141,-317.1846008300781,-317.1846008300781
142,-317.1846008300781,-317.1846008300781
143,-317.1846008300781,-317.1846008300781
144,-317.1846008300781,-317.1846008300781
145,-317.1846008300781,-317.1846008300781
146,-317.1846008300781,-317.1846008300781
147,-317.1846008300781,-317.1846008300781
148,-317.1846008300781,-317.1846008300781
149,-317.1846008300781,-317.1846008300781
150,-317.1846008300781,-317.1846008300781
151,-317.1846008300781,-317.1846008300781
152,-317.1846008300781,-317.1846008300781
153,-317.1846008300781,-317.1846008300781
154,-317.1846008300781,-317.1846008300781
155,-317.1846008300781,-317.1846008300781
156,-317.1846008300781,-317.1846008300781
157,-317.1846008300781,-317.1846008300781
158,-317.1846008300781,-317.1846008300781
159,-317.1846008300781,-317.1846008300781
160,-317.1846008300781,-317.1846008300781
161,-317.1846008300781,-317.1846008300781
162,-317.1846008300781,-317.1846008300781
163,-317.1846008300781,-317.1846008300781
164,-317.1846008300781,-317.1846008300781
165,-317.1846008300781,-317.1846008300781
166,-317.1846008300781,-317.1846008300781
167,-317.1846008300781,-317.1846008300781
168,-317.1846008300781,-317.1846008300781
169,-317.1846008300781,-317.1846008300781
170,-317.1846008300781,-317.1846008300781
171,-317.1846008300781,-317.1846008300781
172,-317.1846008300781,-317.1846008300781
173,-317.1846008300781,-317.1846008300781
174,-317.1846008300781,-317.1846008300781
175,-317.1846008300781,-317.1846008300781
176,-317.1846008300781,-317.1846008300781
177,-317.1846008300781,-317.1846008300781
178,-317.1846008300781,-317.1846008300781
179,-317.1846008300781,-317.1846008300781
180,-317.1846008300781,-317.1846008300781
181,-317.1846008300781,-317.1846008300781
182,-317.1846008300781,-317.1846008300781
183,-317.1846008300781,-317.1846008300781
184,-317.1846008300781,-317.1846008300781
185,-317.1846008300781,-317.1846008300781
186,-317.1846008300781,-317.1846008300781
187,-317.1846008300781,-317.1846008300781
188,-317.1846008300781,-317.1846008300781
189,-317.1846008300781,-317.1846008300781
190,-317.1846008300781,-317.1846008300781
191,-317.1846008300781,-317.1846008300781
192,-317.1846008300781,-317.1846008300781
193,-317.1846008300781,-317.1846008300781
194,-317.1846008300781,-317.1846008300781
195,-317.1846008300781,-317.1846008300781
196,-317.1846008300781,-317.1846008300781
197,-317.1846008300781,-317.1846008300781
198,-317.1846008300781,-317.1846008300781
199,-317.1846008300781,-317.1846008300781
200,-317.1846008300781,-317.1846008300781
201,-317.1846008300781,-317.1846008300781
202,-317.1846008300781,-317.1846008300781
203,-317.1846008300781,-317.1846008300781
204,-317.1846008300781,-317.1846008300781
205,-317.1846008300781,-317.1846008300781
206,-317.1846008300781,-317.1846008300781
207,-317.1846008300781,-317.1846008300781
208,-317.1846008300781,-317.1846008300781
209,-317.1846008300781,-317.1846008300781
210,-317.1846008300781,-317.1846008300781
211,-317.1846008300781,-317.1846008300781
212,-317.1846008300781,-317.1846008300781
213,-317.1846008300781,-317.1846008300781
214,-317.1846008300781,-317.1846008300781
215,-317.1846008300781,-317.1846008300781
216,-317.1846008300781,-317.1846008300781
217,-316.50201416015625,-316.50201416015625
218,-316.50201416015625,-316.50201416015625
219,-316.50201416015625,-316.50201416015625
220,-316.50201416015625,-316.50201416015625
221,-316.50201416015625,-316.50201416015625
222,-316.50201416015625,-316.50201416015625
223,-316.50201416015625,-316.50201416015625
224,-316.50201416015625,-316.50201416015625
225,-316.50201416015625,-316.50201416015625
226,-316.50201416015625,-316.50201416015625
227,-316.50201416015625,-316.50201416015625
228,-316.50201416015625,-316.50201416015625
229,-316.50201416015625,-316.50201416015625
230,-316.50201416015625,-316.50201416015625
231,-316.50201416015625,-316.50201416015625
232,-316.50201416015625,-316.50201416015625
233,-316.50201416015625,-316.50201416015625
234,-316.50201416015625,-316.50201416015625
235,-316.50201416015625,-316.50201416015625
236,-316.50201416015625,-316.50201416015625
237,-316.50201416015625,-316.50201416015625
238,-316.50201416015625,-316.50201416015625
239,-316.50201416015625,-316.50201416015625
240,-316.50201416015625,-316.50201416015625
241,-316.50201416015625,-316.50201416015625
242,-316.50201416015625,-316.50201416015625
243,-316.50201416015625,-316.50201416015625
244,-316.50201416015625,-316.50201416015625
245,-316.50201416015625,-316.50201416015625
246,-316.50201416015625,-316.50201416015625
247,-316.50201416015625,-316.50201416015625
248,-316.50201416015625,-316.50201416015625
249,-316.50201416015625,-316.50201416015625
250,-316.50201416015625,-316.50201416015625
251,-316.50201416015625,-316.50201416015625
252,-316.50201416015625,-316.50201416015625
253,-316.50201416015625,-316.50201416015625
254,-316.50201416015625,-316.50201416015625
255,-316.50201416015625,-316.50201416015625
256,-316.50201416015625,-316.50201416015625
257,-316.50201416015625,-316.50201416015625
258,-316.50201416015625,-316.50201416015625
259,-316.50201416015625,-316.50201416015625
260,-316.50201416015625,-316.50201416015625
261,-316.50201416015625,-316.50201416015625
262,-316.50201416015625,-316.50201416015625
263,-316.50201416015625,-316.50201416015625
264,-316.50201416015625,-316.50201416015625
265,-316.50201416015625,-316.50201416015625
266,-316.50201416015625,-316.50201416015625
267,-316.50201416015625,-316.50201416015625
268,-316.50201416015625,-316.50201416015625
269,-316.50201416015625,-316.50201416015625
270,-316.50201416015625,-316.50201416015625
271,-316.50201416015625,-316.50201416015625
272,-316.50201416015625,-316.50201416015625
273,-316.50201416015625,-316.50201416015625
274,-316.50201416015625,-316.50201416015625
275,-316.50201416015625,-316.50201416015625
276,-316.50201416015625,-316.50201416015625
277,-316.50201416015625,-316.50201416015625
278,-316.50201416015625,-316.50201416015625
279,-316.50201416015625,-316.50201416015625
280,-316.50201416015625,-316.50201416015625
281,-316.50201416015625,-316.50201416015625
282,-316.50201416015625,-316.50201416015625
283,-316.50201416015625,-316.50201416015625
284,-316.50201416015625,-316.50201416015625
285,-316.50201416015625,-316.50201416015625
286,-316.50201416015625,-316.50201416015625
287,-316.50201416015625,-316.50201416015625
288,-316.50201416015625,-316.50201416015625
289,-316.3641357421875,-316.3641357421875
290,-316.3641357421875,-316.3641357421875
291,-316.3641357421875,-316.3641357421875
292,-316.3641357421875,-316.3641357421875
293,-316.3641357421875,-316.3641357421875
294,-314.80767822265625,-314.80767822265625
295,-314.80767822265625,-314.80767822265625
296,-314.80767822265625,-314.80767822265625
297,-314.80767822265625,-314.80767822265625
298,-314.80767822265625,-314.80767822265625
299,-314.80767822265625,-314.80767822265625
300,-314.80767822265625,-314.80767822265625
301,-314.80767822265625,-314.80767822265625
302,-314.80767822265625,-314.80767822265625
303,-314.80767822265625,-314.80767822265625
304,-314.80767822265625,-314.80767822265625
305,-314.80767822265625,-314.80767822265625
306,-314.80767822265625,-314.80767822265625
307,-314.80767822265625,-314.80767822265625
308,-314.80767822265625,-314.80767822265625
309,-314.80767822265625,-314.80767822265625
310,-314.80767822265625,-314.80767822265625
311,-314.80767822265625,-314.80767822265625
312,-314.80767822265625,-314.80767822265625
313,-314.80767822265625,-314.80767822265625
314,-314.80767822265625,-314.80767822265625
315,-314.80767822265625,-314.80767822265625
316,-314.80767822265625,-314.80767822265625
317,-314.80767822265625,-314.80767822265625
318,-314.80767822265625,-314.80767822265625
319,-314.80767822265625,-314.80767822265625
320,-314.80767822265625,-314.80767822265625
321,-314.80767822265625,-314.80767822265625
322,-314.80767822265625,-314.80767822265625
323,-314.80767822265625,-314.80767822265625
324,-314.80767822265625,-314.80767822265625
325,-314.80767822265625,-314.80767822265625
326,-314.80767822265625,-314.80767822265625
327,-314.80767822265625,-314.80767822265625
328,-314.80767822265625,-314.80767822265625
329,-314.80767822265625,-314.80767822265625
330,-314.80767822265625,-314.80767822265625
331,-314.80767822265625,-314.80767822265625
332,-314.80767822265625,-314.80767822265625
333,-314.80767822265625,-314.80767822265625
334,-314.80767822265625,-314.80767822265625
335,-314.80767822265625,-314.80767822265625
336,-314.80767822265625,-314.80767822265625
337,-314.80767822265625,-314.80767822265625
338,-314.80767822265625,-314.80767822265625
339,-314.80767822265625,-314.80767822265625
340,-314.80767822265625,-314.80767822265625
341,-314.80767822265625,-314.80767822265625
342,-314.80767822265625,-314.80767822265625
343,-314.80767822265625,-314.80767822265625
344,-314.80767822265625,-314.80767822265625
345,-314.80767822265625,-314.80767822265625
346,-314.80767822265625,-314.80767822265625
347,-314.80767822265625,-314.80767822265625
348,-314.80767822265625,-314.80767822265625
349,-314.80767822265625,-314.80767822265625
350,-314.80767822265625,-314.80767822265625
351,-314.80767822265625,-314.80767822265625
352,-314.80767822265625,-314.80767822265625
353,-314.80767822265625,-314.80767822265625
354,-314.80767822265625,-314.80767822265625
355,-314.80767822265625,-314.80767822265625
356,-314.80767822265625,-314.80767822265625
357,-314.80767822265625,-314.80767822265625
358,-314.80767822265625,-314.80767822265625
359,-314.80767822265625,-314.80767822265625
360,-314.80767822265625,-314.80767822265625
361,-314.80767822265625,-314.80767822265625
362,-314.80767822265625,-314.80767822265625
363,-314.80767822265625,-314.80767822265625
364,-314.80767822265625,-314.80767822265625
365,-314.80767822265625,-314.80767822265625
366,-314.80767822265625,-314.80767822265625
367,-314.80767822265625,-314.80767822265625
368,-314.80767822265625,-314.80767822265625
369,-314.80767822265625,-314.80767822265625
370,-314.80767822265625,-314.80767822265625
371,-314.80767822265625,-314.80767822265625
372,-314.80767822265625,-314.80767822265625
373,-314.80767822265625,-314.80767822265625
374,-314.80767822265625,-314.80767822265625
375,-314.80767822265625,-314.80767822265625
376,-314.80767822265625,-314.80767822265625
377,-314.80767822265625,-314.80767822265625
378,-314.80767822265625,-314.80767822265625
379,-314.80767822265625,-314.80767822265625
380,-314.80767822265625,-314.80767822265625
381,-314.80767822265625,-314.80767822265625
382,-314.80767822265625,-314.80767822265625
383,-314.80767822265625,-314.80767822265625
384,-314.80767822265625,-314.80767822265625
385,-314.80767822265625,-314.80767822265625
386,-314.80767822265625,-314.80767822265625
387,-314.80767822265625,-314.80767822265625
388,-314.80767822265625,-314.80767822265625
389,-314.80767822265625,-314.80767822265625
390,-314.80767822265625,-314.80767822265625
391,-314.80767822265625,-314.80767822265625
392,-314.80767822265625,-314.80767822265625
393,-314.80767822265625,-314.80767822265625
394,-314.80767822265625,-314.80767822265625
395,-314.80767822265625,-314.80767822265625
396,-314.80767822265625,-314.80767822265625
397,-314.80767822265625,-314.80767822265625
398,-314.80767822265625,-314.80767822265625
399,-314.80767822265625,-314.80767822265625
400,-314.80767822265625,-314.80767822265625
401,-314.80767822265625,-314.80767822265625
402,-314.80767822265625,-314.80767822265625
403,-314.80767822265625,-314.80767822265625
404,-314.80767822265625,-314.80767822265625
405,-314.80767822265625,-314.80767822265625
406,-314.80767822265625,-314.80767822265625
407,-314.80767822265625,-314.80767822265625
408,-314.80767822265625,-314.80767822265625
409,-314.80767822265625,-314.80767822265625
410,-314.80767822265625,-314.80767822265625
411,-314.80767822265625,-314.80767822265625
412,-314.80767822265625,-314.80767822265625
413,-314.80767822265625,-314.80767822265625
414,-314.80767822265625,-314.80767822265625
415,-314.80767822265625,-314.80767822265625
416,-314.80767822265625,-314.80767822265625
417,-314.80767822265625,-314.80767822265625
418,-314.80767822265625,-314.80767822265625
419,-314.80767822265625,-314.80767822265625
420,-314.80767822265625,-314.80767822265625
421,-314.80767822265625,-314.80767822265625
422,-314.80767822265625,-314.80767822265625
423,-314.80767822265625,-314.80767822265625
424,-314.80767822265625,-314.80767822265625
425,-314.80767822265625,-314.80767822265625
426,-314.80767822265625,-314.80767822265625
427,-314.80767822265625,-314.80767822265625
428,-314.80767822265625,-314.80767822265625
429,-314.80767822265625,-314.80767822265625
430,-314.80767822265625,-314.80767822265625
431,-314.80767822265625,-314.80767822265625
432,-314.80767822265625,-314.80767822265625
433,-314.80767822265625,-314.80767822265625
434,-314.80767822265625,-314.80767822265625
435,-314.80767822265625,-314.80767822265625
436,-314.80767822265625,-314.80767822265625
437,-314.80767822265625,-314.80767822265625
438,-314.80767822265625,-314.80767822265625
439,-314.80767822265625,-314.80767822265625
440,-314.80767822265625,-314.80767822265625
441,-314.80767822265625,-314.80767822265625
442,-314.80767822265625,-314.80767822265625
443,-314.80767822265625,-314.80767822265625
444,-314.80767822265625,-314.80767822265625
445,-314.80767822265625,-314.80767822265625
446,-314.80767822265625,-314.80767822265625
447,-314.80767822265625,-314.80767822265625
448,-314.80767822265625,-314.80767822265625
449,-314.80767822265625,-314.80767822265625
450,-314.80767822265625,-314.80767822265625
451,-314.80767822265625,-314.80767822265625
452,-314.80767822265625,-314.80767822265625
453,-314.80767822265625,-314.80767822265625
454,-314.80767822265625,-314.80767822265625
455,-314.80767822265625,-314.80767822265625
456,-314.80767822265625,-314.80767822265625
457,-314.80767822265625,-314.80767822265625
458,-314.80767822265625,-314.80767822265625
459,-314.80767822265625,-314.80767822265625
460,-314.80767822265625,-314.80767822265625
461,-314.80767822265625,-314.80767822265625
462,-314.80767822265625,-314.80767822265625
463,-314.80767822265625,-314.80767822265625
464,-314.80767822265625,-314.80767822265625
465,-314.80767822265625,-314.80767822265625
466,-314.80767822265625,-314.80767822265625
467,-314.80767822265625,-314.80767822265625
468,-314.80767822265625,-314.80767822265625
469,-314.80767822265625,-314.80767822265625
470,-314.80767822265625,-314.80767822265625
471,-314.80767822265625,-314.80767822265625
472,-314.80767822265625,-314.80767822265625
473,-314.80767822265625,-314.80767822265625
474,-314.80767822265625,-314.80767822265625
475,-314.80767822265625,-314.80767822265625
476,-314.80767822265625,-314.80767822265625
477,-314.80767822265625,-314.80767822265625
478,-314.80767822265625,-314.80767822265625
479,-314.80767822265625,-314.80767822265625
480,-314.80767822265625,-314.80767822265625
481,-314.80767822265625,-314.80767822265625
482,-314.80767822265625,-314.80767822265625
483,-314.80767822265625,-314.80767822265625
484,-314.80767822265625,-314.80767822265625
485,-314.80767822265625,-314.80767822265625
486,-314.80767822265625,-314.80767822265625
487,-314.80767822265625,-314.80767822265625
488,-314.80767822265625,-314.80767822265625
489,-314.80767822265625,-314.80767822265625
490,-314.80767822265625,-314.80767822265625
491,-314.80767822265625,-314.80767822265625
492,-314.80767822265625,-314.80767822265625
493,-314.80767822265625,-314.80767822265625
494,-314.80767822265625,-314.80767822265625
495,-314.80767822265625,-314.80767822265625
496,-314.80767822265625,-314.80767822265625
497,-314.80767822265625,-314.80767822265625
498,-314.80767822265625,-314.80767822265625
499,-314.80767822265625,-314.80767822265625
500,-314.80767822265625,-314.80767822265625
501,-314.80767822265625,-314.80767822265625
502,-314.80767822265625,-314.80767822265625
503,-314.80767822265625,-314.80767822265625
504,-314.80767822265625,-314.80767822265625
505,-314.80767822265625,-314.80767822265625
506,-314.80767822265625,-314.80767822265625
507,-314.80767822265625,-314.80767822265625
508,-314.80767822265625,-314.80767822265625
509,-314.80767822265625,-314.80767822265625
510,-314.80767822265625,-314.80767822265625
511,-314.80767822265625,-314.80767822265625
512,-314.80767822265625,-314.80767822265625
513,-314.80767822265625,-314.80767822265625
514,-314.80767822265625,-314.80767822265625
515,-314.80767822265625,-314.80767822265625
516,-314.80767822265625,-314.80767822265625
517,-314.80767822265625,-314.80767822265625
518,-314.80767822265625,-314.80767822265625
519,-314.80767822265625,-314.80767822265625
520,-314.80767822265625,-314.80767822265625
521,-314.80767822265625,-314.80767822265625
522,-314.80767822265625,-314.80767822265625
523,-314.80767822265625,-314.80767822265625
524,-314.80767822265625,-314.80767822265625
525,-314.80767822265625,-314.80767822265625
526,-314.80767822265625,-314.80767822265625
527,-314.80767822265625,-314.80767822265625
528,-314.80767822265625,-314.80767822265625
529,-314.80767822265625,-314.80767822265625
530,-314.80767822265625,-314.80767822265625
531,-314.80767822265625,-314.80767822265625
532,-314.80767822265625,-314.80767822265625
533,-314.80767822265625,-314.80767822265625
534,-314.80767822265625,-314.80767822265625
535,-314.80767822265625,-314.80767822265625
536,-314.80767822265625,-314.80767822265625
537,-314.80767822265625,-314.80767822265625
538,-314.80767822265625,-314.80767822265625
539,-314.80767822265625,-314.80767822265625
540,-314.80767822265625,-314.80767822265625
541,-314.80767822265625,-314.80767822265625
542,-314.80767822265625,-314.80767822265625
543,-314.80767822265625,-314.80767822265625
544,-314.80767822265625,-314.80767822265625
545,-314.80767822265625,-314.80767822265625
546,-314.80767822265625,-314.80767822265625
547,-314.80767822265625,-314.80767822265625
548,-314.80767822265625,-314.80767822265625
549,-314.80767822265625,-314.80767822265625
550,-314.80767822265625,-314.80767822265625
551,-314.80767822265625,-314.80767822265625
552,-314.80767822265625,-314.80767822265625
553,-314.80767822265625,-314.80767822265625
554,-314.80767822265625,-314.80767822265625
555,-314.80767822265625,-314.80767822265625
556,-314.80767822265625,-314.80767822265625
557,-314.80767822265625,-314.80767822265625
558,-314.80767822265625,-314.80767822265625
559,-314.80767822265625,-314.80767822265625
560,-314.80767822265625,-314.80767822265625
561,-314.80767822265625,-314.80767822265625
562,-314.80767822265625,-314.80767822265625
563,-314.80767822265625,-314.80767822265625
564,-314.73431396484375,-314.73431396484375
565,-314.73431396484375,-314.73431396484375
566,-314.73431396484375,-314.73431396484375
567,-314.73431396484375,-314.73431396484375
568,-314.73431396484375,-314.73431396484375
569,-314.73431396484375,-314.73431396484375
570,-314.73431396484375,-314.73431396484375
571,-314.73431396484375,-314.73431396484375
572,-314.73431396484375,-314.73431396484375
573,-314.73431396484375,-314.73431396484375
574,-314.73431396484375,-314.73431396484375
575,-314.73431396484375,-314.73431396484375
576,-314.73431396484375,-314.73431396484375
577,-314.73431396484375,-314.73431396484375
578,-314.73431396484375,-314.73431396484375
579,-314.73431396484375,-314.73431396484375
580,-314.73431396484375,-314.73431396484375
581,-314.73431396484375,-314.73431396484375
582,-314.73431396484375,-314.73431396484375
583,-314.73431396484375,-314.73431396484375
584,-314.73431396484375,-314.73431396484375
585,-314.73431396484375,-314.73431396484375
586,-314.73431396484375,-314.73431396484375
587,-314.73431396484375,-314.73431396484375
588,-314.73431396484375,-314.73431396484375
589,-314.73431396484375,-314.73431396484375
590,-314.73431396484375,-314.73431396484375
591,-314.73431396484375,-314.73431396484375
592,-314.73431396484375,-314.73431396484375
593,-314.73431396484375,-314.73431396484375
594,-314.73431396484375,-314.73431396484375
595,-314.73431396484375,-314.73431396484375
596,-314.73431396484375,-314.73431396484375
597,-314.73431396484375,-314.73431396484375
598,-314.73431396484375,-314.73431396484375
599,-314.73431396484375,-314.73431396484375
600,-314.73431396484375,-314.73431396484375
601,-314.73431396484375,-314.73431396484375
602,-314.73431396484375,-314.73431396484375
603,-314.73431396484375,-314.73431396484375
604,-314.73431396484375,-314.73431396484375
605,-314.73431396484375,-314.73431396484375
606,-314.73431396484375,-314.73431396484375
607,-314.73431396484375,-314.73431396484375
608,-314.73431396484375,-314.73431396484375
609,-314.73431396484375,-314.73431396484375
610,-314.73431396484375,-314.73431396484375
611,-314.73431396484375,-314.73431396484375
612,-314.73431396484375,-314.73431396484375
613,-314.73431396484375,-314.73431396484375
614,-314.73431396484375,-314.73431396484375
615,-314.73431396484375,-314.73431396484375
616,-314.73431396484375,-314.73431396484375
617,-314.73431396484375,-314.73431396484375
618,-314.73431396484375,-314.73431396484375
619,-314.73431396484375,-314.73431396484375
620,-314.73431396484375,-314.73431396484375
621,-314.73431396484375,-314.73431396484375
622,-314.73431396484375,-314.73431396484375
623,-314.73431396484375,-314.73431396484375
624,-314.73431396484375,-314.73431396484375
625,-314.73431396484375,-314.73431396484375
626,-314.73431396484375,-314.73431396484375
627,-314.73431396484375,-314.73431396484375
628,-314.73431396484375,-314.73431396484375
629,-314.73431396484375,-314.73431396484375
630,-314.73431396484375,-314.73431396484375
631,-314.73431396484375,-314.73431396484375
632,-314.73431396484375,-314.73431396484375
633,-314.73431396484375,-314.73431396484375
634,-314.73431396484375,-314.73431396484375
635,-314.73431396484375,-314.73431396484375
636,-314.73431396484375,-314.73431396484375
637,-314.73431396484375,-314.73431396484375
638,-314.73431396484375,-314.73431396484375
639,-314.73431396484375,-314.73431396484375
640,-314.73431396484375,-314.73431396484375
641,-314.73431396484375,-314.73431396484375
642,-314.73431396484375,-314.73431396484375
643,-314.73431396484375,-314.73431396484375
644,-314.73431396484375,-314.73431396484375
645,-314.73431396484375,-314.73431396484375
646,-314.73431396484375,-314.73431396484375
647,-314.73431396484375,-314.73431396484375
648,-314.73431396484375,-314.73431396484375
649,-314.73431396484375,-314.73431396484375
650,-314.73431396484375,-314.73431396484375
651,-314.73431396484375,-314.73431396484375
652,-314.73431396484375,-314.73431396484375
653,-314.73431396484375,-314.73431396484375
654,-314.73431396484375,-314.73431396484375
655,-314.73431396484375,-314.73431396484375
656,-314.73431396484375,-314.73431396484375
657,-314.73431396484375,-314.73431396484375
658,-314.73431396484375,-314.73431396484375
659,-314.73431396484375,-314.73431396484375
660,-314.73431396484375,-314.73431396484375
661,-314.73431396484375,-314.73431396484375
662,-314.73431396484375,-314.73431396484375
663,-314.73431396484375,-314.73431396484375
664,-314.73431396484375,-314.73431396484375
665,-314.73431396484375,-314.73431396484375
666,-314.73431396484375,-314.73431396484375
667,-314.73431396484375,-314.73431396484375
668,-314.73431396484375,-314.73431396484375
669,-314.73431396484375,-314.73431396484375
670,-314.73431396484375,-314.73431396484375
671,-314.73431396484375,-314.73431396484375
672,-314.73431396484375,-314.73431396484375
673,-314.73431396484375,-314.73431396484375
674,-314.73431396484375,-314.73431396484375
675,-314.73431396484375,-314.73431396484375
676,-314.73431396484375,-314.73431396484375
677,-314.73431396484375,-314.73431396484375
678,-314.73431396484375,-314.73431396484375
679,-314.73431396484375,-314.73431396484375
680,-314.73431396484375,-314.73431396484375
681,-314.73431396484375,-314.73431396484375
682,-314.73431396484375,-314.73431396484375
683,-314.73431396484375,-314.73431396484375
684,-314.73431396484375,-314.73431396484375
685,-314.73431396484375,-314.73431396484375
686,-314.73431396484375,-314.73431396484375
687,-314.73431396484375,-314.73431396484375
688,-314.73431396484375,-314.73431396484375
689,-314.73431396484375,-314.73431396484375
690,-314.73431396484375,-314.73431396484375
691,-314.73431396484375,-314.73431396484375
692,-314.73431396484375,-314.73431396484375
693,-314.73431396484375,-314.73431396484375
694,-314.73431396484375,-314.73431396484375
695,-314.73431396484375,-314.73431396484375
696,-314.73431396484375,-314.73431396484375
697,-314.73431396484375,-314.73431396484375
698,-314.73431396484375,-314.73431396484375
699,-314.73431396484375,-314.73431396484375
700,-314.73431396484375,-314.73431396484375
