epoch,step,train_reg_loss,val_reg_loss
110,665,,0.09391877055168152
110,665,0.016892360523343086,
111,671,,0.0745735689997673
111,671,0.019290022552013397,
112,677,,0.06897789984941483
112,677,0.016331981867551804,
113,683,,0.0858551636338234
113,683,0.017378708347678185,
114,689,,0.08223958313465118
114,689,0.017077069729566574,
115,695,,0.07036124914884567
115,695,0.016852496191859245,
116,701,,0.07494743913412094
116,701,0.017766611650586128,
117,707,,0.0789373517036438
117,707,0.01714104413986206,
118,713,,0.07995211333036423
118,713,0.01575280912220478,
119,719,,0.07486112415790558
119,719,0.01581229828298092,
120,725,,0.062467701733112335
120,725,0.015745239332318306,
121,731,,0.06821878999471664
121,731,0.01756865903735161,
122,737,,0.08859307318925858
122,737,0.017895719036459923,
123,743,,0.07500911504030228
123,743,0.017181487753987312,
124,749,,0.055729400366544724
124,749,0.01641649194061756,
125,755,,0.0840320736169815
125,755,0.017873460426926613,
126,761,,0.08486788719892502
126,761,0.016910923644900322,
127,767,,0.0704648494720459
127,767,0.014947780407965183,
128,773,,0.07253329455852509
128,773,0.01711692102253437,
129,779,,0.0768958181142807
129,779,0.016490841284394264,
130,785,,0.07608579844236374
130,785,0.016137437894940376,
131,791,,0.07613489031791687
131,791,0.01692461408674717,
132,797,,0.06465906649827957
132,797,0.016729071736335754,
133,803,,0.06961514055728912
133,803,0.014399775303900242,
134,809,,0.08910112828016281
134,809,0.015783868730068207,
135,815,,0.08291450142860413
135,815,0.016600226983428,
136,821,,0.07141034305095673
136,821,0.017635995522141457,
137,827,,0.0650462955236435
137,827,0.016895540058612823,
138,833,,0.0836436077952385
138,833,0.01642935536801815,
139,839,,0.07079516351222992
139,839,0.01563883386552334,
140,845,,0.06254074722528458
140,845,0.014371639117598534,
141,851,,0.08596131950616837
141,851,0.016597528010606766,
142,857,,0.07179238647222519
142,857,0.014616910368204117,
143,863,,0.06977169215679169
143,863,0.016284532845020294,
144,869,,0.07253438979387283
144,869,0.014707813039422035,
145,875,,0.08726087212562561
145,875,0.017140338197350502,
146,881,,0.07684765756130219
146,881,0.018409576267004013,
147,887,,0.05819140747189522
147,887,0.015605988912284374,
148,893,,0.08325088769197464
148,893,0.017023470252752304,
149,899,,0.07757791131734848
149,899,0.016500668600201607,
150,905,,0.07427586615085602
150,905,0.018048468977212906,
151,911,,0.07211727648973465
151,911,0.015120760537683964,
152,917,,0.07935294508934021
152,917,0.01684914156794548,
153,923,,0.07285884767770767
153,923,0.016324222087860107,
154,929,,0.07125411182641983
154,929,0.01528024673461914,
155,935,,0.0726323053240776
155,935,0.015155770815908909,
156,941,,0.08937776833772659
156,941,0.017123067751526833,
157,947,,0.06690464913845062
157,947,0.01649169996380806,
158,953,,0.0738862156867981
158,953,0.017176350578665733,
159,959,,0.07414078712463379
159,959,0.014558132737874985,
160,965,,0.07815127074718475
160,965,0.014718699268996716,
161,971,,0.0769382044672966
161,971,0.016085650771856308,
162,977,,0.0676954984664917
162,977,0.015928082168102264,
163,983,,0.06580483913421631
163,983,0.01609336957335472,
164,989,,0.07360230386257172
164,989,0.01652146503329277,
165,995,,0.08083480596542358
165,995,0.014169629663228989,
166,1001,,0.07223300635814667
166,1001,0.01540676224976778,
167,1007,,0.06759472191333771
167,1007,0.013686304911971092,
168,1013,,0.08190739899873734
168,1013,0.016257401555776596,
169,1019,,0.07067935913801193
169,1019,0.015483950264751911,
170,1025,,0.06753119826316833
170,1025,0.016114162281155586,
171,1031,,0.0779363363981247
171,1031,0.013944488018751144,
172,1037,,0.07663802057504654
172,1037,0.015665002167224884,
173,1043,,0.07609536498785019
173,1043,0.01755169965326786,
174,1049,,0.07568102329969406
174,1049,0.01521527674049139,
175,1055,,0.06719852238893509
175,1055,0.01678861863911152,
176,1061,,0.07799157500267029
176,1061,0.013767163269221783,
177,1067,,0.07876220345497131
177,1067,0.015485902316868305,
178,1073,,0.07334641367197037
178,1073,0.014900382608175278,
179,1079,,0.06225413829088211
179,1079,0.01624344103038311,
180,1085,,0.06953780353069305
180,1085,0.01512247882783413,
181,1091,,0.0741853266954422
181,1091,0.013929637148976326,
182,1097,,0.07412588596343994
182,1097,0.014624138362705708,
183,1103,,0.05906961113214493
183,1103,0.0143971536308527,
184,1109,,0.09299048036336899
184,1109,0.014480271376669407,
185,1115,,0.06891614198684692
185,1115,0.014708039350807667,
186,1121,,0.06136731058359146
186,1121,0.015143283642828465,
187,1127,,0.06800822913646698
187,1127,0.014400350861251354,
188,1133,,0.07427966594696045
188,1133,0.015442509204149246,
189,1139,,0.07524065673351288
189,1139,0.014034831896424294,
190,1145,,0.0705227181315422
190,1145,0.013805569149553776,
191,1151,,0.06525136530399323
191,1151,0.01367203239351511,
192,1157,,0.08089976012706757
192,1157,0.014324025250971317,
193,1163,,0.07117539644241333
193,1163,0.015264987014234066,
194,1169,,0.06791219860315323
194,1169,0.014440510421991348,
195,1175,,0.0778854638338089
195,1175,0.015145625919103622,
196,1181,,0.06692634522914886
196,1181,0.014893826097249985,
197,1187,,0.06862274557352066
197,1187,0.014246526174247265,
198,1193,,0.07402855157852173
198,1193,0.015290417708456516,
199,1199,,0.07678698003292084
199,1199,0.015603935346007347,
200,1205,,0.07770141214132309
200,1205,0.014598691835999489,
201,1211,,0.06907341629266739
201,1211,0.012679599225521088,
202,1217,,0.08007913827896118
202,1217,0.013310069218277931,
203,1223,,0.05914253741502762
203,1223,0.014483865350484848,
204,1229,,0.0765872374176979
204,1229,0.015218520537018776,
205,1235,,0.08405444771051407
205,1235,0.01513422466814518,
206,1241,,0.061726164072752
206,1241,0.014363260008394718,
207,1247,,0.08634226769208908
207,1247,0.014393040910363197,
208,1253,,0.07842423021793365
208,1253,0.013280699029564857,
209,1259,,0.06678544729948044
209,1259,0.014434733428061008,
210,1265,,0.06582246720790863
210,1265,0.014188610017299652,
211,1271,,0.07589907199144363
211,1271,0.014554018154740334,
212,1277,,0.08411694318056107
212,1277,0.015015225857496262,
213,1283,,0.07186789065599442
213,1283,0.01415822934359312,
214,1289,,0.06885503977537155
214,1289,0.015167057514190674,
215,1295,,0.07888580113649368
215,1295,0.017095135524868965,
216,1301,,0.06990134716033936
216,1301,0.015750732272863388,
217,1307,,0.06793782860040665
217,1307,0.012508527375757694,
218,1313,,0.07875556498765945
218,1313,0.014324257150292397,
219,1319,,0.07299774885177612
219,1319,0.014111549593508244,
220,1325,,0.08449308574199677
220,1325,0.014308094047009945,
221,1331,,0.07115258276462555
221,1331,0.014128560200333595,
222,1337,,0.07145088165998459
222,1337,0.013744962401688099,
223,1343,,0.06734107434749603
223,1343,0.015204348601400852,
224,1349,,0.07108184695243835
224,1349,0.013777760788798332,
225,1355,,0.08591149747371674
225,1355,0.015613093972206116,
226,1361,,0.06605986505746841
226,1361,0.01334636751562357,
227,1367,,0.06221132352948189
227,1367,0.013613028451800346,
228,1373,,0.07452044636011124
228,1373,0.013553962111473083,
229,1379,,0.07800684869289398
229,1379,0.014043496921658516,
230,1385,,0.06983601301908493
230,1385,0.014654290862381458,
231,1391,,0.07114993035793304
231,1391,0.01386339496821165,
232,1397,,0.06660611182451248
232,1397,0.014738227240741253,
233,1403,,0.08071985840797424
233,1403,0.014108328148722649,
234,1409,,0.05971158668398857
234,1409,0.013645058497786522,
235,1415,,0.06897334009408951
235,1415,0.013312455266714096,
236,1421,,0.08429974317550659
236,1421,0.014403179287910461,
237,1427,,0.05067934840917587
237,1427,0.013912542723119259,
238,1433,,0.0814874991774559
238,1433,0.015536202117800713,
239,1439,,0.07846873998641968
239,1439,0.016597962006926537,
240,1445,,0.059046220034360886
240,1445,0.014631996862590313,
241,1451,,0.08893032371997833
241,1451,0.01319889910519123,
242,1457,,0.06575766205787659
242,1457,0.014647621661424637,
243,1463,,0.06985314935445786
243,1463,0.014176782220602036,
244,1469,,0.08404897153377533
244,1469,0.013321900740265846,
245,1475,,0.06258279085159302
245,1475,0.01427862886339426,
246,1481,,0.08683060854673386
246,1481,0.014154011383652687,
247,1487,,0.07539517432451248
247,1487,0.013643399812281132,
248,1493,,0.06110794469714165
248,1493,0.0144420200958848,
249,1499,,0.08991970866918564
249,1499,0.014226693660020828,
250,1505,,0.06229717656970024
250,1505,0.013946687802672386,
251,1511,,0.07580402493476868
251,1511,0.01455931831151247,
252,1517,,0.08336533606052399
252,1517,0.014411484822630882,
253,1523,,0.06329900026321411
253,1523,0.014961415901780128,
254,1529,,0.08497492969036102
254,1529,0.013435077853500843,
255,1535,,0.07295230031013489
255,1535,0.013313159346580505,
256,1541,,0.0757434144616127
256,1541,0.014304578304290771,
257,1547,,0.08192364871501923
257,1547,0.013284704647958279,
258,1553,,0.06945493072271347
258,1553,0.013487161137163639,
259,1559,,0.07723381370306015
259,1559,0.013260605745017529,
260,1565,,0.06890761852264404
260,1565,0.013545510359108448,
261,1571,,0.0757872462272644
261,1571,0.01506095752120018,
262,1577,,0.0812220573425293
262,1577,0.014862913638353348,
263,1583,,0.06259264796972275
263,1583,0.01410640124231577,
264,1589,,0.08323422074317932
264,1589,0.013051268644630909,
265,1595,,0.069683738052845
265,1595,0.014682688750326633,
266,1601,,0.06184694916009903
266,1601,0.016415977850556374,
267,1607,,0.09462615847587585
267,1607,0.016684282571077347,
268,1613,,0.05755326896905899
268,1613,0.013619394972920418,
269,1619,,0.07867431640625
269,1619,0.012955790385603905,
270,1625,,0.0758591815829277
270,1625,0.012940877117216587,
271,1631,,0.06695006787776947
271,1631,0.013251335360109806,
272,1637,,0.07056190073490143
272,1637,0.013655087910592556,
273,1643,,0.06599769741296768
273,1643,0.012275531888008118,
274,1649,,0.08296353369951248
274,1649,0.014106521382927895,
275,1655,,0.06422863900661469
275,1655,0.01335020549595356,
276,1661,,0.08023014664649963
276,1661,0.012311837635934353,
277,1667,,0.06834565103054047
277,1667,0.015251110307872295,
278,1673,,0.07022158801555634
278,1673,0.013933620415627956,
279,1679,,0.07321497797966003
279,1679,0.013642066158354282,
280,1685,,0.06727037578821182
280,1685,0.013226768933236599,
281,1691,,0.07120721787214279
281,1691,0.013239242136478424,
282,1697,,0.07485140860080719
282,1697,0.01377325039356947,
283,1703,,0.07135844230651855
283,1703,0.012466559186577797,
284,1709,,0.08225101977586746
284,1709,0.0149287860840559,
285,1715,,0.07493505626916885
285,1715,0.014089471660554409,
286,1721,,0.06868317723274231
286,1721,0.013892436400055885,
287,1727,,0.07862473279237747
287,1727,0.013811971992254257,
288,1733,,0.07478968054056168
288,1733,0.012961650267243385,
289,1739,,0.07052630931138992
289,1739,0.013106970116496086,
290,1745,,0.07424649596214294
290,1745,0.013227392919361591,
291,1751,,0.06031770259141922
291,1751,0.01247027050703764,
292,1757,,0.08365444093942642
292,1757,0.013912013731896877,
293,1763,,0.07168247550725937
293,1763,0.014355621300637722,
294,1769,,0.0771702453494072
294,1769,0.012952481396496296,
295,1775,,0.0649130567908287
295,1775,0.014142435044050217,
296,1781,,0.07895221561193466
296,1781,0.013900731690227985,
297,1787,,0.07291466742753983
297,1787,0.012664738111197948,
298,1793,,0.07197360694408417
298,1793,0.012983215972781181,
299,1799,,0.07446689158678055
299,1799,0.01305153127759695,
300,1805,,0.06816835701465607
300,1805,0.012819130904972553,
301,1811,,0.08326126635074615
301,1811,0.01248183473944664,
302,1817,,0.07174328714609146
302,1817,0.01321143563836813,
303,1823,,0.07121185958385468
303,1823,0.012923725880682468,
304,1829,,0.0714326873421669
304,1829,0.013136463239789009,
305,1835,,0.07784687727689743
305,1835,0.01340347621589899,
306,1841,,0.07773997634649277
306,1841,0.0121307959780097,
307,1847,,0.0762183889746666
307,1847,0.012899413704872131,
308,1853,,0.08041676878929138
308,1853,0.013432320207357407,
309,1859,,0.07208546996116638
309,1859,0.012205409817397594,
310,1865,,0.06818590313196182
310,1865,0.012586493045091629,
311,1871,,0.07919855415821075
311,1871,0.013254091143608093,
312,1877,,0.07291774451732635
312,1877,0.012770576402544975,
313,1883,,0.0740344226360321
313,1883,0.013056764379143715,
314,1889,,0.07600067555904388
314,1889,0.012312761507928371,
315,1895,,0.07067006826400757
315,1895,0.011976593174040318,
316,1901,,0.07766985893249512
316,1901,0.01268768310546875,
317,1907,,0.06774222105741501
317,1907,0.012369598262012005,
318,1913,,0.07584940642118454
318,1913,0.012582525610923767,
319,1919,,0.08154059946537018
319,1919,0.012743719853460789,
320,1925,,0.06294459849596024
320,1925,0.013427269645035267,
321,1931,,0.08251147717237473
321,1931,0.012980842962861061,
322,1937,,0.07086910307407379
322,1937,0.012700730934739113,
323,1943,,0.08048047125339508
323,1943,0.013104560784995556,
324,1949,,0.07441365718841553
324,1949,0.012853405438363552,
325,1955,,0.06934404373168945
325,1955,0.013269596733152866,
326,1961,,0.07857959717512131
326,1961,0.012245263904333115,
327,1967,,0.07898066192865372
327,1967,0.013645830564200878,
328,1973,,0.0658043920993805
328,1973,0.01274187583476305,
329,1979,,0.08327388018369675
329,1979,0.012954453937709332,
330,1985,,0.06508757919073105
330,1985,0.01401250995695591,
331,1991,,0.07301966845989227
331,1991,0.012785634957253933,
332,1997,,0.06724554300308228
332,1997,0.012676408514380455,
333,2003,,0.07584328949451447
333,2003,0.012563743628561497,
334,2009,,0.0709635317325592
334,2009,0.011812643148005009,
335,2015,,0.08104287832975388
335,2015,0.013029412366449833,
336,2021,,0.06491068750619888
336,2021,0.012408269569277763,
337,2027,,0.07534697651863098
337,2027,0.012326679192483425,
338,2033,,0.07316137850284576
338,2033,0.013674017041921616,
339,2039,,0.0700695663690567
339,2039,0.01219754759222269,
340,2045,,0.07099001854658127
340,2045,0.011378677561879158,
341,2051,,0.07462894916534424
341,2051,0.01361867692321539,
342,2057,,0.07116273045539856
342,2057,0.013082732446491718,
343,2063,,0.06014980748295784
343,2063,0.014166280627250671,
344,2069,,0.08944688737392426
344,2069,0.01361155230551958,
345,2075,,0.07513373345136642
345,2075,0.011993135325610638,
346,2081,,0.07091687619686127
346,2081,0.01326232310384512,
347,2087,,0.07204541563987732
347,2087,0.013209300115704536,
348,2093,,0.07100243121385574
348,2093,0.01176798902451992,
349,2099,,0.08111283928155899
349,2099,0.01259077899158001,
350,2105,,0.07158815860748291
350,2105,0.012158246710896492,
351,2111,,0.07411149889230728
351,2111,0.012311029247939587,
352,2117,,0.0813027173280716
352,2117,0.01324642263352871,
353,2123,,0.06362377107143402
353,2123,0.012578378431499004,
354,2129,,0.09188421070575714
354,2129,0.013571739196777344,
355,2135,,0.07219710946083069
355,2135,0.012665444985032082,
356,2141,,0.06593476235866547
356,2141,0.012188087217509747,
357,2147,,0.08761566132307053
357,2147,0.01413725782185793,
358,2153,,0.06297571957111359
358,2153,0.012402689084410667,
359,2159,,0.0718761757016182
359,2159,0.012391943484544754,
360,2165,,0.08321510255336761
360,2165,0.01354860421270132,
361,2171,,0.06322924792766571
361,2171,0.013282095082104206,
362,2177,,0.07754865288734436
362,2177,0.012494279071688652,
363,2183,,0.07687163352966309
363,2183,0.011844711378216743,
364,2189,,0.07243324816226959
364,2189,0.012871358543634415,
365,2195,,0.07534441351890564
365,2195,0.011960425414144993,
366,2201,,0.07147376239299774
366,2201,0.011758433654904366,
367,2207,,0.07220905274152756
367,2207,0.012838449329137802,
368,2213,,0.06809118390083313
368,2213,0.01338133029639721,
369,2219,,0.0887552946805954
369,2219,0.012883187271654606,
370,2225,,0.06423468142747879
370,2225,0.012659724801778793,
371,2231,,0.08420850336551666
371,2231,0.013476742431521416,
372,2237,,0.06526017934083939
372,2237,0.014590088278055191,
373,2243,,0.07838676869869232
373,2243,0.012473131529986858,
374,2249,,0.07109872996807098
374,2249,0.012563232332468033,
375,2255,,0.07954932004213333
375,2255,0.012306708842515945,
376,2261,,0.06316058337688446
376,2261,0.011461298912763596,
377,2267,,0.08991753309965134
377,2267,0.011471117846667767,
378,2273,,0.06184927374124527
378,2273,0.012852245941758156,
379,2279,,0.07835957407951355
379,2279,0.011730934493243694,
380,2285,,0.06262606382369995
380,2285,0.012782670557498932,
381,2291,,0.08134055137634277
381,2291,0.013611136935651302,
382,2297,,0.06918763369321823
382,2297,0.011881046928465366,
383,2303,,0.07697143405675888
383,2303,0.011405826546251774,
384,2309,,0.07875233888626099
384,2309,0.0130441440269351,
385,2315,,0.06707578897476196
385,2315,0.011833726428449154,
386,2321,,0.08090770989656448
386,2321,0.012506915256381035,
387,2327,,0.06627455353736877
387,2327,0.012526866048574448,
388,2333,,0.07570596784353256
388,2333,0.012890046462416649,
389,2339,,0.06914524734020233
389,2339,0.011789288371801376,
390,2345,,0.07380072772502899
390,2345,0.013104557991027832,
391,2351,,0.07615569978952408
391,2351,0.011529665440320969,
392,2357,,0.07340463995933533
392,2357,0.013118918985128403,
393,2363,,0.0679226666688919
393,2363,0.01281594205647707,
394,2369,,0.07308518886566162
394,2369,0.012110989540815353,
395,2375,,0.06987304985523224
395,2375,0.011754372157156467,
396,2381,,0.0728958323597908
396,2381,0.011732813902199268,
397,2387,,0.06326359510421753
397,2387,0.011453881859779358,
398,2393,,0.09660541266202927
398,2393,0.012625474482774734,
399,2399,,0.06359411776065826
399,2399,0.013317874632775784,
400,2405,,0.07356501370668411
400,2405,0.012177105993032455,
401,2411,,0.066880963742733
401,2411,0.012376970611512661,
402,2417,,0.0736515149474144
402,2417,0.0116733992472291,
403,2423,,0.06886395812034607
403,2423,0.012051673606038094,
