epoch,step,train_reg_loss,val_reg_loss
0,5,,0.02488989755511284
0,5,3.030407667160034,
1,11,,0.013435584492981434
1,11,0.1238265335559845,
2,17,,0.012183359824120998
2,17,0.1217196136713028,
3,23,,0.01232340931892395
3,23,0.10219887644052505,
4,29,,0.012845617718994617
4,29,0.10474849492311478,
5,35,,0.0135896485298872
5,35,0.09503605961799622,
6,41,,0.014578479342162609
6,41,0.09431391954421997,
7,47,,0.015849130228161812
7,47,0.0753549337387085,
8,53,,0.017343219369649887
8,53,0.09398359805345535,
9,59,,0.01897501014173031
9,59,0.07682766765356064,
10,65,,0.020552800968289375
10,65,0.07395079731941223,
11,71,,0.02204264886677265
11,71,0.08225642889738083,
12,77,,0.02330676093697548
12,77,0.07221834361553192,
13,83,,0.0244083721190691
13,83,0.07333405315876007,
14,89,,0.02541465125977993
14,89,0.07672590762376785,
15,95,,0.026304608210921288
15,95,0.06833427399396896,
16,101,,0.02699209749698639
16,101,0.07545219361782074,
17,107,,0.027719814330339432
17,107,0.06764400750398636,
18,113,,0.028457531705498695
18,113,0.07109783589839935,
19,119,,0.02907278575003147
19,119,0.07122491300106049,
20,125,,0.02959471568465233
20,125,0.07266262918710709,
21,131,,0.03019484505057335
21,131,0.0807080939412117,
22,137,,0.03094213642179966
22,137,0.05422652140259743,
23,143,,0.031647395342588425
23,143,0.05446470156311989,
24,149,,0.0323372483253479
24,149,0.05515092611312866,
25,155,,0.03290991112589836
25,155,0.07695834338665009,
26,161,,0.033417124301195145
26,161,0.06444860994815826,
27,167,,0.03401925787329674
27,167,0.06197929382324219,
28,173,,0.034663088619709015
28,173,0.050305478274822235,
29,179,,0.03542006388306618
29,179,0.06797578930854797,
30,185,,0.03614827245473862
30,185,0.063707135617733,
31,191,,0.03706345334649086
31,191,0.06752870231866837,
32,197,,0.03778704255819321
32,197,0.060897842049598694,
33,203,,0.03842394798994064
33,203,0.05747244507074356,
34,209,,0.038998980075120926
34,209,0.052344802767038345,
35,215,,0.03944417089223862
35,215,0.05668344348669052,
36,221,,0.03979908674955368
36,221,0.054448820650577545,
37,227,,0.04062392935156822
37,227,0.05287516862154007,
38,233,,0.04137737676501274
38,233,0.05719858407974243,
39,239,,0.041757307946681976
39,239,0.053329139947891235,
40,245,,0.042099982500076294
40,245,0.0550699383020401,
41,251,,0.04255728796124458
41,251,0.04785078018903732,
42,257,,0.04307534918189049
42,257,0.04563502222299576,
43,263,,0.04320075362920761
43,263,0.062449898570775986,
44,269,,0.04362994804978371
44,269,0.054702360183000565,
45,275,,0.0443524606525898
45,275,0.0526602528989315,
46,281,,0.04509221389889717
46,281,0.06809347122907639,
47,287,,0.04542917013168335
47,287,0.05661294609308243,
48,293,,0.0457121767103672
48,293,0.048548124730587006,
49,299,,0.04632309451699257
49,299,0.05245761200785637,
50,305,,0.04654521495103836
50,305,0.04831405729055405,
51,311,,0.0472775362432003
51,311,0.06054769083857536,
52,317,,0.04750615358352661
52,317,0.04964368790388107,
53,323,,0.04749004542827606
53,323,0.052835240960121155,
54,329,,0.04760091006755829
54,329,0.05510146915912628,
55,335,,0.04734772816300392
55,335,0.060640737414360046,
56,341,,0.04698145389556885
56,341,0.04503311589360237,
57,347,,0.04707852378487587
57,347,0.051653143018484116,
58,353,,0.04737174138426781
58,353,0.04881085455417633,
59,359,,0.04763105884194374
59,359,0.06000591441988945,
60,365,,0.048418328166007996
60,365,0.05305985361337662,
61,371,,0.048674385994672775
61,371,0.04591851308941841,
62,377,,0.04862425848841667
62,377,0.05317525193095207,
63,383,,0.04871377721428871
63,383,0.05012887343764305,
64,389,,0.04843597114086151
64,389,0.046180952340364456,
65,395,,0.050215501338243484
65,395,0.0434085987508297,
66,401,,0.04965566471219063
66,401,0.05302530899643898,
67,407,,0.048597414046525955
67,407,0.03692827746272087,
68,413,,0.04845881462097168
68,413,0.035839371383190155,
69,419,,0.04847342148423195
69,419,0.04115297645330429,
70,425,,0.04945477470755577
70,425,0.04907023534178734,
71,431,,0.0498645193874836
71,431,0.04971388354897499,
72,437,,0.05069758743047714
72,437,0.052255067974328995,
73,443,,0.04988531768321991
73,443,0.04042576253414154,
74,449,,0.048517145216464996
74,449,0.041834112256765366,
75,455,,0.047255855053663254
75,455,0.043907564133405685,
76,461,,0.04636436328291893
76,461,0.03997598588466644,
77,467,,0.04633290320634842
77,467,0.047237083315849304,
78,473,,0.04559781774878502
78,473,0.04797772690653801,
79,479,,0.044038623571395874
79,479,0.03974136337637901,
80,485,,0.04554922878742218
80,485,0.04167274758219719,
81,491,,0.04877118766307831
81,491,0.04076196998357773,
82,497,,0.047377992421388626
82,497,0.04071592912077904,
83,503,,0.04451899230480194
83,503,0.042057156562805176,
84,509,,0.043673381209373474
84,509,0.0516059547662735,
85,515,,0.04779785871505737
85,515,0.04137394204735756,
86,521,,0.04824529215693474
86,521,0.04468243569135666,
87,527,,0.04982949420809746
87,527,0.05012751743197441,
88,533,,0.04325703904032707
88,533,0.03147409111261368,
89,539,,0.04107382521033287
89,539,0.047316424548625946,
90,545,,0.03980278968811035
90,545,0.03962402045726776,
91,551,,0.04368388280272484
91,551,0.042427774518728256,
92,557,,0.04466491937637329
92,557,0.03682607039809227,
93,563,,0.04234542325139046
93,563,0.04516838863492012,
94,569,,0.040836598724126816
94,569,0.04431807994842529,
95,575,,0.04044368118047714
95,575,0.04412941262125969,
96,581,,0.04500829055905342
96,581,0.032283343374729156,
97,587,,0.04418601840734482
97,587,0.04215947911143303,
98,593,,0.04064995050430298
98,593,0.03573530912399292,
99,599,,0.04044732451438904
99,599,0.027993464842438698,
100,605,,0.039958223700523376
100,605,0.04285949468612671,
101,611,,0.04039045423269272
101,611,0.029273083433508873,
102,617,,0.0406867153942585
102,617,0.03161138668656349,
103,623,,0.0429132916033268
103,623,0.035125765949487686,
104,629,,0.04608223959803581
104,629,0.04325846582651138,
105,635,,0.03992367163300514
105,635,0.030512701719999313,
106,641,,0.03717098385095596
106,641,0.03565140813589096,
107,647,,0.04072398692369461
107,647,0.03222260624170303,
108,653,,0.03537214174866676
108,653,0.0364016629755497,
109,659,,0.0322195366024971
109,659,0.039597149938344955,
110,665,,0.04155348986387253
110,665,0.04078254848718643,
111,671,,0.04473388195037842
111,671,0.03321455419063568,
112,677,,0.03208267688751221
112,677,0.025643305853009224,
113,683,,0.034051742404699326
113,683,0.0458918958902359,
114,689,,0.03442450612783432
114,689,0.030665254220366478,
115,695,,0.0328466072678566
115,695,0.038918159902095795,
116,701,,0.03948027640581131
116,701,0.03653440997004509,
117,707,,0.03768597170710564
117,707,0.023255271837115288,
118,713,,0.03192276135087013
118,713,0.025869295001029968,
119,719,,0.028065407648682594
119,719,0.02767055854201317,
120,725,,0.035493191331624985
120,725,0.02887088991701603,
121,731,,0.042677316814661026
121,731,0.03672003000974655,
122,737,,0.03209422901272774
122,737,0.04166296496987343,
123,743,,0.03910011425614357
123,743,0.04025176912546158,
124,749,,0.04540799930691719
124,749,0.0348094180226326,
125,755,,0.034354906529188156
125,755,0.029804648831486702,
126,761,,0.03311372548341751
126,761,0.027218220755457878,
127,767,,0.0366891548037529
127,767,0.03276505321264267,
128,773,,0.03640851005911827
128,773,0.03405354544520378,
129,779,,0.03494473174214363
129,779,0.03334367275238037,
130,785,,0.023209966719150543
130,785,0.027401220053434372,
131,791,,0.028774764388799667
131,791,0.022281255573034286,
132,797,,0.03878039866685867
132,797,0.024287981912493706,
133,803,,0.025603240355849266
133,803,0.036612268537282944,
134,809,,0.031337421387434006
134,809,0.02677478827536106,
135,815,,0.035621631890535355
