epoch,step,train_reg_loss,val_reg_loss
0,5,,0.2700997591018677
0,5,3.8475213050842285,
1,11,,0.22130627930164337
1,11,0.31237876415252686,
2,17,,0.20807699859142303
2,17,0.28822389245033264,
3,23,,0.20133014023303986
3,23,0.2600190341472626,
4,29,,0.19581584632396698
4,29,0.2549188733100891,
5,35,,0.19036172330379486
5,35,0.24496839940547943,
6,41,,0.185088649392128
6,41,0.2341625690460205,
7,47,,0.18076172471046448
7,47,0.2247459441423416,
8,53,,0.17740818858146667
8,53,0.2435775101184845,
9,59,,0.17499038577079773
9,59,0.21340273320674896,
10,65,,0.1731344610452652
10,65,0.21886149048805237,
11,71,,0.17169378697872162
11,71,0.233146071434021,
12,77,,0.17048081755638123
12,77,0.1947181671857834,
13,83,,0.16939298808574677
13,83,0.20536719262599945,
14,89,,0.1683691442012787
14,89,0.1947765201330185,
15,95,,0.1674433797597885
15,95,0.19109588861465454,
16,101,,0.16664452850818634
16,101,0.21293169260025024,
17,107,,0.1658676713705063
17,107,0.1950029581785202,
18,113,,0.16508714854717255
18,113,0.19204387068748474,
19,119,,0.1643621176481247
19,119,0.18015867471694946,
20,125,,0.16370008885860443
20,125,0.18891029059886932,
21,131,,0.16304881870746613
21,131,0.18934646248817444,
22,137,,0.1624397337436676
22,137,0.17323008179664612,
23,143,,0.1618543267250061
23,143,0.14639192819595337,
24,149,,0.16137447953224182
24,149,0.176722913980484,
25,155,,0.160935640335083
25,155,0.16991670429706573,
26,161,,0.16057655215263367
26,161,0.1755124032497406,
27,167,,0.16018617153167725
27,167,0.16509543359279633,
28,173,,0.15980832278728485
28,173,0.14631012082099915,
29,179,,0.15946638584136963
29,179,0.1795806884765625,
30,185,,0.1591402143239975
30,185,0.16677072644233704,
31,191,,0.15878735482692719
31,191,0.15741868317127228,
32,197,,0.1584526151418686
32,197,0.14623130857944489,
33,203,,0.15817639231681824
33,203,0.14626401662826538,
34,209,,0.1579361855983734
34,209,0.12850919365882874,
35,215,,0.15772876143455505
35,215,0.14278879761695862,
36,221,,0.15754812955856323
36,221,0.13741014897823334,
37,227,,0.15739120543003082
37,227,0.1699102222919464,
38,233,,0.15722796320915222
38,233,0.13883985579013824,
39,239,,0.15711700916290283
39,239,0.12230996787548065,
40,245,,0.15704962611198425
40,245,0.12260477989912033,
41,251,,0.15702207386493683
41,251,0.1323590725660324,
42,257,,0.15701022744178772
42,257,0.12320257723331451,
43,263,,0.15702739357948303
43,263,0.1362907737493515,
44,269,,0.157058447599411
44,269,0.13041841983795166,
45,275,,0.1571281999349594
45,275,0.12359391152858734,
46,281,,0.15724660456180573
46,281,0.11866562068462372,
47,287,,0.15740473568439484
47,287,0.1355130523443222,
48,293,,0.15754832327365875
48,293,0.11543642729520798,
49,299,,0.15774713456630707
49,299,0.12968303263187408,
50,305,,0.15795721113681793
50,305,0.10113628208637238,
51,311,,0.15817731618881226
51,311,0.12835189700126648,
52,317,,0.1583913117647171
52,317,0.10765259712934494,
53,323,,0.15866249799728394
53,323,0.09059477597475052,
54,329,,0.15895137190818787
54,329,0.1352938413619995,
55,335,,0.15919378399848938
55,335,0.11525724083185196,
56,341,,0.15946023166179657
56,341,0.10633836686611176,
57,347,,0.15967957675457
57,347,0.11635779589414597,
58,353,,0.15995539724826813
58,353,0.1021324172616005,
59,359,,0.16027334332466125
59,359,0.11812398582696915,
60,365,,0.16066448390483856
60,365,0.10515649616718292,
61,371,,0.16100794076919556
61,371,0.11162647604942322,
62,377,,0.16127334535121918
62,377,0.10099069029092789,
63,383,,0.16157162189483643
63,383,0.10869152098894119,
64,389,,0.16190318763256073
64,389,0.10111896693706512,
65,395,,0.16225013136863708
65,395,0.09707623720169067,
66,401,,0.16260600090026855
66,401,0.10017170011997223,
67,407,,0.16288694739341736
67,407,0.08971291780471802,
68,413,,0.16313309967517853
68,413,0.09418116509914398,
69,419,,0.16338543593883514
69,419,0.08837749063968658,
70,425,,0.16364602744579315
70,425,0.0968191996216774,
71,431,,0.1639794558286667
71,431,0.09632447361946106,
72,437,,0.16429942846298218
72,437,0.09766346961259842,
73,443,,0.16456423699855804
73,443,0.09561413526535034,
74,449,,0.1648453176021576
74,449,0.09332679957151413,
75,455,,0.16509413719177246
75,455,0.09778667241334915,
76,461,,0.16541145741939545
76,461,0.09276846796274185,
77,467,,0.16568666696548462
77,467,0.08536796271800995,
78,473,,0.16590741276741028
78,473,0.08901719748973846,
79,479,,0.1662144958972931
79,479,0.07793392986059189,
80,485,,0.166533425450325
80,485,0.09340861439704895,
81,491,,0.16693075001239777
81,491,0.08835173398256302,
82,497,,0.1672169268131256
82,497,0.08874892443418503,
83,503,,0.16754503548145294
83,503,0.09397981315851212,
84,509,,0.16789744794368744
84,509,0.10035569220781326,
85,515,,0.16837942600250244
85,515,0.10091178864240646,
86,521,,0.16881833970546722
86,521,0.09090246260166168,
87,527,,0.16919997334480286
87,527,0.10173773020505905,
88,533,,0.1694909930229187
88,533,0.07552681118249893,
89,539,,0.16981609165668488
89,539,0.09447076916694641,
90,545,,0.17018085718154907
90,545,0.0913623794913292,
91,551,,0.17061534523963928
91,551,0.09182432293891907,
92,557,,0.1710127890110016
92,557,0.0940636545419693,
93,563,,0.17137937247753143
93,563,0.09463194012641907,
94,569,,0.1717640906572342
94,569,0.08382236957550049,
95,575,,0.17222556471824646
95,575,0.08715223520994186,
96,581,,0.17252174019813538
96,581,0.07922384887933731,
97,587,,0.17282897233963013
97,587,0.09696488082408905,
98,593,,0.17314983904361725
98,593,0.0726102888584137,
99,599,,0.17360666394233704
99,599,0.06957428902387619,
100,605,,0.17411287128925323
100,605,0.07953114807605743,
101,611,,0.17456954717636108
101,611,0.08702831715345383,
102,617,,0.17499059438705444
102,617,0.07544142752885818,
103,623,,0.1752271205186844
103,623,0.08264750242233276,
104,629,,0.17568251490592957
104,629,0.09184412658214569,
105,635,,0.17604707181453705
105,635,0.07187020778656006,
106,641,,0.17652463912963867
106,641,0.07831870019435883,
107,647,,0.1769643872976303
